taxon_key,koeder,n_videos,n_present,occurrence_rate,mean_maxn,median_maxn,std_maxn,max_maxn
species::raccoon (chaetodon lunula),algaemix,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::raccoon (chaetodon lunula),control,1,0,0.0,0.0,0.0,0.0,0.0
species::raccoon (chaetodon lunula),mackerel,4,1,0.25,0.25,0.0,0.5,1.0
species::red (lutjanus bohar),algae_strings,3,0,0.0,0.0,0.0,0.0,0.0
species::red (lutjanus bohar),algaemix,3,0,0.0,0.0,0.0,0.0,0.0
species::red (lutjanus bohar),control,1,1,1.0,1.0,1.0,0.0,1.0
species::red (lutjanus bohar),mackerel,4,3,0.75,1.25,1.5,0.9574271077563381,2.0
species::red-breasted (cheilinus fasciatus),algae_strings,3,3,1.0,1.3333333333333333,1.0,0.5773502691896257,2.0
species::red-breasted (cheilinus fasciatus),algaemix,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::red-breasted (cheilinus fasciatus),control,1,1,1.0,1.0,1.0,0.0,1.0
species::red-breasted (cheilinus fasciatus),mackerel,4,1,0.25,0.25,0.0,0.5,1.0
species::redmouth (aethaloperca rogaa),algae_strings,3,0,0.0,0.0,0.0,0.0,0.0
species::redmouth (aethaloperca rogaa),algaemix,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::redmouth (aethaloperca rogaa),control,1,0,0.0,0.0,0.0,0.0,0.0
species::redmouth (aethaloperca rogaa),mackerel,4,1,0.25,0.25,0.0,0.5,1.0
species::rockmover (novaculichthys taeniourus),algae_strings,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::rockmover (novaculichthys taeniourus),algaemix,3,0,0.0,0.0,0.0,0.0,0.0
species::rockmover (novaculichthys taeniourus),control,1,0,0.0,0.0,0.0,0.0,0.0
species::rockmover (novaculichthys taeniourus),mackerel,4,0,0.0,0.0,0.0,0.0,0.0
species::saddleback (chaetodon falcula),algae_strings,3,0,0.0,0.0,0.0,0.0,0.0
species::saddleback (chaetodon falcula),algaemix,3,0,0.0,0.0,0.0,0.0,0.0
species::saddleback (chaetodon falcula),control,1,0,0.0,0.0,0.0,0.0,0.0
species::saddleback (chaetodon falcula),mackerel,4,2,0.5,0.5,0.5,0.5773502691896257,1.0
species::sailfin tang (zebrasoma desjardinii),algae_strings,3,3,1.0,2.6666666666666665,3.0,0.5773502691896258,3.0
species::sailfin tang (zebrasoma desjardinii),algaemix,3,3,1.0,2.3333333333333335,2.0,0.5773502691896258,3.0
species::sailfin tang (zebrasoma desjardinii),control,1,1,1.0,3.0,3.0,0.0,3.0
species::sailfin tang (zebrasoma desjardinii),mackerel,4,2,0.5,0.5,0.5,0.5773502691896257,1.0
species::scissortail sergeant (abudefduf sexfasciatus),algae_strings,3,2,0.6666666666666666,2.0,1.0,2.6457513110645907,5.0
species::scissortail sergeant (abudefduf sexfasciatus),algaemix,3,3,1.0,2.0,2.0,1.0,3.0
species::scissortail sergeant (abudefduf sexfasciatus),control,1,0,0.0,0.0,0.0,0.0,0.0
species::scissortail sergeant (abudefduf sexfasciatus),mackerel,4,2,0.5,1.25,1.0,1.5,3.0
species::scrawled (aluterus scriptus),algae_strings,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::scrawled (aluterus scriptus),algaemix,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::scrawled (aluterus scriptus),control,1,0,0.0,0.0,0.0,0.0,0.0
species::scrawled (aluterus scriptus),mackerel,4,1,0.25,0.25,0.0,0.5,1.0
species::sidespot (parupeneus pleurostigma),algae_strings,3,0,0.0,0.0,0.0,0.0,0.0
species::sidespot (parupeneus pleurostigma),algaemix,3,0,0.0,0.0,0.0,0.0,0.0
species::sidespot (parupeneus pleurostigma),control,1,0,0.0,0.0,0.0,0.0,0.0
species::sidespot (parupeneus pleurostigma),mackerel,4,1,0.25,2.0,0.0,4.0,8.0
species::sixbar (thalassoma hardwicke),algae_strings,3,0,0.0,0.0,0.0,0.0,0.0
species::sixbar (thalassoma hardwicke),algaemix,3,0,0.0,0.0,0.0,0.0,0.0
species::sixbar (thalassoma hardwicke),control,1,0,0.0,0.0,0.0,0.0,0.0
species::sixbar (thalassoma hardwicke),mackerel,4,1,0.25,0.25,0.0,0.5,1.0
species::snubnose (lethrinus borbonicus),algae_strings,3,0,0.0,0.0,0.0,0.0,0.0
species::snubnose (lethrinus borbonicus),algaemix,3,0,0.0,0.0,0.0,0.0,0.0
species::snubnose (lethrinus borbonicus),control,1,0,0.0,0.0,0.0,0.0,0.0
species::snubnose (lethrinus borbonicus),mackerel,4,3,0.75,0.75,1.0,0.5,1.0
species::speckled (parapercis hexophthalma),algae_strings,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::speckled (parapercis hexophthalma),algaemix,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::speckled (parapercis hexophthalma),control,1,1,1.0,2.0,2.0,0.0,2.0
species::speckled (parapercis hexophthalma),mackerel,4,4,1.0,2.25,2.0,1.5,4.0
species::spotted (diodon hystrix),algae_strings,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::spotted (diodon hystrix),algaemix,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::spotted (diodon hystrix),control,1,0,0.0,0.0,0.0,0.0,0.0
species::spotted (diodon hystrix),mackerel,4,1,0.25,0.25,0.0,0.5,1.0
species::spotted toby (canthigaster solandri),algae_strings,3,0,0.0,0.0,0.0,0.0,0.0
species::spotted toby (canthigaster solandri),algaemix,3,0,0.0,0.0,0.0,0.0,0.0
species::spotted toby (canthigaster solandri),control,1,0,0.0,0.0,0.0,0.0,0.0
species::spotted toby (canthigaster solandri),mackerel,4,1,0.25,0.5,0.0,1.0,2.0
species::threadfin (chaetodon auriga),algae_strings,3,3,1.0,1.6666666666666667,1.0,1.1547005383792517,3.0
species::threadfin (chaetodon auriga),algaemix,3,3,1.0,2.6666666666666665,3.0,1.5275252316519465,4.0
species::threadfin (chaetodon auriga),control,1,1,1.0,1.0,1.0,0.0,1.0
species::threadfin (chaetodon auriga),mackerel,4,4,1.0,2.0,1.5,1.4142135623730951,4.0
species::threespot dascyllus (dascyllus trimaculatus),algae_strings,3,3,1.0,6.666666666666667,6.0,2.0816659994661326,9.0
species::threespot dascyllus (dascyllus trimaculatus),algaemix,3,3,1.0,8.333333333333334,8.0,4.509249752822894,13.0
species::threespot dascyllus (dascyllus trimaculatus),control,1,1,1.0,1.0,1.0,0.0,1.0
species::threespot dascyllus (dascyllus trimaculatus),mackerel,4,4,1.0,10.5,10.0,7.767453465154029,20.0
species::thumbprint (lethrinus harak),algae_strings,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::thumbprint (lethrinus harak),algaemix,3,0,0.0,0.0,0.0,0.0,0.0
species::thumbprint (lethrinus harak),control,1,0,0.0,0.0,0.0,0.0,0.0
species::thumbprint (lethrinus harak),mackerel,4,1,0.25,0.5,0.0,1.0,2.0
species::titan (balistoides viridescens),algae_strings,3,3,1.0,1.3333333333333333,1.0,0.5773502691896257,2.0
species::titan (balistoides viridescens),algaemix,3,2,0.6666666666666666,1.6666666666666667,1.0,2.0816659994661326,4.0
species::titan (balistoides viridescens),control,1,1,1.0,1.0,1.0,0.0,1.0
species::titan (balistoides viridescens),mackerel,4,3,0.75,1.0,1.0,0.816496580927726,2.0
species::trumpetfish (aulostomus chinensis),algae_strings,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::trumpetfish (aulostomus chinensis),algaemix,3,2,0.6666666666666666,1.0,1.0,1.0,2.0
species::trumpetfish (aulostomus chinensis),control,1,0,0.0,0.0,0.0,0.0,0.0
species::trumpetfish (aulostomus chinensis),mackerel,4,0,0.0,0.0,0.0,0.0,0.0
species::weber's puller (chromis weberi),algae_strings,3,3,1.0,2.3333333333333335,2.0,1.5275252316519465,4.0
species::weber's puller (chromis weberi),algaemix,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::weber's puller (chromis weberi),control,1,0,0.0,0.0,0.0,0.0,0.0
species::weber's puller (chromis weberi),mackerel,4,0,0.0,0.0,0.0,0.0,0.0
species::whitetail (acanthurus thompsoni),algae_strings,3,0,0.0,0.0,0.0,0.0,0.0
species::whitetail (acanthurus thompsoni),algaemix,3,0,0.0,0.0,0.0,0.0,0.0
species::whitetail (acanthurus thompsoni),control,1,0,0.0,0.0,0.0,0.0,0.0
species::whitetail (acanthurus thompsoni),mackerel,4,1,0.25,0.5,0.0,1.0,2.0
species::wirenet (cantherhines pardalis),algae_strings,3,0,0.0,0.0,0.0,0.0,0.0
species::wirenet (cantherhines pardalis),algaemix,3,0,0.0,0.0,0.0,0.0,0.0
species::wirenet (cantherhines pardalis),control,1,1,1.0,1.0,1.0,0.0,1.0
species::wirenet (cantherhines pardalis),mackerel,4,0,0.0,0.0,0.0,0.0,0.0
species::yellow-margin (gymnothorax flavimarginatus),algae_strings,3,3,1.0,1.3333333333333333,1.0,0.5773502691896257,2.0
species::yellow-margin (gymnothorax flavimarginatus),algaemix,3,2,0.6666666666666666,1.0,1.0,1.0,2.0
species::yellow-margin (gymnothorax flavimarginatus),control,1,0,0.0,0.0,0.0,0.0,0.0
species::yellow-margin (gymnothorax flavimarginatus),mackerel,4,0,0.0,0.0,0.0,0.0,0.0
species::yellowhead (chaetodon xanthocephalus),algae_strings,3,3,1.0,1.6666666666666667,2.0,0.5773502691896257,2.0
species::yellowhead (chaetodon xanthocephalus),algaemix,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::yellowhead (chaetodon xanthocephalus),control,1,0,0.0,0.0,0.0,0.0,0.0
species::yellowhead (chaetodon xanthocephalus),mackerel,4,3,0.75,2.25,2.5,2.0615528128088303,4.0
species::yellowmargin (pseudobalistes flavimarginatus),algae_strings,3,0,0.0,0.0,0.0,0.0,0.0
species::yellowmargin (pseudobalistes flavimarginatus),algaemix,3,1,0.3333333333333333,2.0,0.0,3.4641016151377544,6.0
species::yellowmargin (pseudobalistes flavimarginatus),control,1,0,0.0,0.0,0.0,0.0,0.0
species::yellowmargin (pseudobalistes flavimarginatus),mackerel,4,0,0.0,0.0,0.0,0.0,0.0
species::yellowstripe (mulloidichthys flavolineatus),algae_strings,3,1,0.3333333333333333,1.6666666666666667,0.0,2.8867513459481287,5.0
species::yellowstripe (mulloidichthys flavolineatus),algaemix,3,3,1.0,4.333333333333333,4.0,1.5275252316519465,6.0
species::yellowstripe (mulloidichthys flavolineatus),control,1,0,0.0,0.0,0.0,0.0,0.0
species::yellowstripe (mulloidichthys flavolineatus),mackerel,4,0,0.0,0.0,0.0,0.0,0.0
