site,feature_type,feature,bait_a,bait_b,n_a,n_b,mean_a,mean_b,u_stat,p_value,cliffs_delta,p_value_holm_within_feature,p_value_bh_within_feature,significant_holm_within_feature,significant_bh_within_feature
milimani,unspecific,disk-shaped/colourful,mackerel,ulva_salad,3,4,3.0,2.75,7.0,0.8515956593128358,0.16666666666666666,1.0,1.0,False,False
milimani,unspecific,disk-shaped/colourful,sargassum,ulva_gutweed,3,3,3.3333333333333335,2.6666666666666665,6.5,0.4935627897033894,0.4444444444444444,1.0,1.0,False,False
milimani,unspecific,disk-shaped/colourful,sargassum,ulva_salad,3,4,3.3333333333333335,2.75,8.0,0.5667652473884979,0.3333333333333333,1.0,1.0,False,False
milimani,unspecific,disk-shaped/colourful,ulva_gutweed,ulva_salad,3,4,2.6666666666666665,2.75,6.0,1.0,0.0,1.0,1.0,False,False
milimani,unspecific,elongate sand & burrow dwellers,control,fischmix,3,1,0.3333333333333333,1.0,0.5,0.6170750774519738,-0.6666666666666666,1.0,0.8414660147072369,False,False
milimani,unspecific,elongate sand & burrow dwellers,control,mackerel,3,3,0.3333333333333333,1.0,2.5,0.47950012218695337,-0.4444444444444444,1.0,0.8414660147072369,False,False
milimani,unspecific,elongate sand & burrow dwellers,control,sargassum,3,3,0.3333333333333333,0.3333333333333333,4.5,1.0,0.0,1.0,1.0,False,False
milimani,unspecific,elongate sand & burrow dwellers,control,ulva_gutweed,3,3,0.3333333333333333,0.0,6.0,0.5049850750938458,0.3333333333333333,1.0,0.8414660147072369,False,False
milimani,unspecific,elongate sand & burrow dwellers,control,ulva_salad,3,4,0.3333333333333333,1.0,3.0,0.3397277758660979,-0.5,1.0,0.8414660147072369,False,False
milimani,unspecific,elongate sand & burrow dwellers,fischmix,mackerel,1,3,1.0,1.0,1.5,1.0,0.0,1.0,1.0,False,False
milimani,unspecific,elongate sand & burrow dwellers,fischmix,sargassum,1,3,1.0,0.3333333333333333,2.5,0.6170750774519738,0.6666666666666666,1.0,0.8414660147072369,False,False
milimani,unspecific,elongate sand & burrow dwellers,fischmix,ulva_gutweed,1,3,1.0,0.0,3.0,0.24821307898992362,1.0,1.0,0.8414660147072369,False,False
milimani,unspecific,elongate sand & burrow dwellers,fischmix,ulva_salad,1,4,1.0,1.0,2.0,1.0,0.0,1.0,1.0,False,False
milimani,unspecific,elongate sand & burrow dwellers,mackerel,sargassum,3,3,1.0,0.3333333333333333,6.5,0.47950012218695337,0.4444444444444444,1.0,0.8414660147072369,False,False
milimani,unspecific,elongate sand & burrow dwellers,mackerel,ulva_gutweed,3,3,1.0,0.0,7.5,0.19670560245894686,0.6666666666666666,1.0,0.8414660147072369,False,False
milimani,unspecific,elongate sand & burrow dwellers,mackerel,ulva_salad,3,4,1.0,1.0,6.0,1.0,0.0,1.0,1.0,False,False
milimani,unspecific,elongate sand & burrow dwellers,sargassum,ulva_gutweed,3,3,0.3333333333333333,0.0,6.0,0.5049850750938458,0.3333333333333333,1.0,0.8414660147072369,False,False
milimani,unspecific,elongate sand & burrow dwellers,sargassum,ulva_salad,3,4,0.3333333333333333,1.0,3.0,0.3397277758660979,-0.5,1.0,0.8414660147072369,False,False
milimani,unspecific,elongate sand & burrow dwellers,ulva_gutweed,ulva_salad,3,4,0.0,1.0,1.5,0.11465264168449484,-0.75,1.0,0.8414660147072369,False,False
milimani,unspecific,heavy bodies/large lips,control,fischmix,3,1,1.3333333333333333,5.0,0.0,0.3457785861511603,-1.0,1.0,0.7409541131810577,False,False
milimani,unspecific,heavy bodies/large lips,control,mackerel,3,3,1.3333333333333333,1.6666666666666667,3.0,0.6192567541768621,-0.3333333333333333,1.0,0.7999405586590166,False,False
milimani,unspecific,heavy bodies/large lips,control,sargassum,3,3,1.3333333333333333,1.6666666666666667,3.0,0.6192567541768621,-0.3333333333333333,1.0,0.7999405586590166,False,False
milimani,unspecific,heavy bodies/large lips,control,ulva_gutweed,3,3,1.3333333333333333,1.0,6.0,0.5049850750938458,0.3333333333333333,1.0,0.7999405586590166,False,False
milimani,unspecific,heavy bodies/large lips,control,ulva_salad,3,4,1.3333333333333333,1.5,6.0,1.0,0.0,1.0,1.0,False,False
milimani,unspecific,heavy bodies/large lips,fischmix,mackerel,1,3,5.0,1.6666666666666667,3.0,0.3457785861511603,1.0,1.0,0.7409541131810577,False,False
milimani,unspecific,heavy bodies/large lips,fischmix,sargassum,1,3,5.0,1.6666666666666667,3.0,0.3457785861511603,1.0,1.0,0.7409541131810577,False,False
milimani,unspecific,heavy bodies/large lips,fischmix,ulva_gutweed,1,3,5.0,1.0,3.0,0.24821307898992362,1.0,1.0,0.7409541131810577,False,False
milimani,unspecific,heavy bodies/large lips,fischmix,ulva_salad,1,4,5.0,1.5,4.0,0.2356799134290376,1.0,1.0,0.7409541131810577,False,False
milimani,unspecific,heavy bodies/large lips,mackerel,sargassum,3,3,1.6666666666666667,1.6666666666666667,4.5,1.0,0.0,1.0,1.0,False,False
milimani,unspecific,heavy bodies/large lips,mackerel,ulva_gutweed,3,3,1.6666666666666667,1.0,7.5,0.18763232999488433,0.6666666666666666,1.0,0.7409541131810577,False,False
milimani,unspecific,heavy bodies/large lips,mackerel,ulva_salad,3,4,1.6666666666666667,1.5,7.5,0.693281817504481,0.25,1.0,0.7999405586590166,False,False
milimani,unspecific,heavy bodies/large lips,sargassum,ulva_gutweed,3,3,1.6666666666666667,1.0,7.5,0.18763232999488433,0.6666666666666666,1.0,0.7409541131810577,False,False
milimani,unspecific,heavy bodies/large lips,sargassum,ulva_salad,3,4,1.6666666666666667,1.5,7.5,0.693281817504481,0.25,1.0,0.7999405586590166,False,False
milimani,unspecific,heavy bodies/large lips,ulva_gutweed,ulva_salad,3,4,1.0,1.5,4.5,0.5637028616507731,-0.25,1.0,0.7999405586590166,False,False
milimani,unspecific,large ovals,control,fischmix,3,1,4.333333333333333,3.0,3.0,0.3457785861511603,1.0,1.0,0.5762976435852671,False,False
milimani,unspecific,large ovals,control,mackerel,3,3,4.333333333333333,37.333333333333336,0.0,0.07652250047505922,-1.0,1.0,0.38261250237529615,False,False
milimani,unspecific,large ovals,control,sargassum,3,3,4.333333333333333,4.333333333333333,4.0,1.0,-0.1111111111111111,1.0,1.0,False,False
milimani,unspecific,large ovals,control,ulva_gutweed,3,3,4.333333333333333,4.333333333333333,4.5,1.0,0.0,1.0,1.0,False,False
milimani,unspecific,large ovals,control,ulva_salad,3,4,4.333333333333333,6.0,3.0,0.3397277758660979,-0.5,1.0,0.5762976435852671,False,False
milimani,unspecific,large ovals,fischmix,mackerel,1,3,3.0,37.333333333333336,0.0,0.5,-1.0,1.0,0.75,False,False
milimani,unspecific,large ovals,fischmix,sargassum,1,3,3.0,4.333333333333333,0.5,0.6170750774519738,-0.6666666666666666,1.0,0.7713438468149673,False,False
milimani,unspecific,large ovals,fischmix,ulva_gutweed,1,3,3.0,4.333333333333333,0.0,0.3457785861511603,-1.0,1.0,0.5762976435852671,False,False
milimani,unspecific,large ovals,fischmix,ulva_salad,1,4,3.0,6.0,0.0,0.27650048008343264,-1.0,1.0,0.5762976435852671,False,False
milimani,unspecific,large ovals,mackerel,sargassum,3,3,37.333333333333336,4.333333333333333,9.0,0.07652250047505922,1.0,1.0,0.38261250237529615,False,False
milimani,unspecific,large ovals,mackerel,ulva_gutweed,3,3,37.333333333333336,4.333333333333333,9.0,0.07652250047505922,1.0,1.0,0.38261250237529615,False,False
milimani,unspecific,large ovals,mackerel,ulva_salad,3,4,37.333333333333336,6.0,11.0,0.10840829998146513,0.8333333333333334,1.0,0.40653112493049426,False,False
milimani,unspecific,large ovals,sargassum,ulva_gutweed,3,3,4.333333333333333,4.333333333333333,5.0,1.0,0.1111111111111111,1.0,1.0,False,False
milimani,unspecific,large ovals,sargassum,ulva_salad,3,4,4.333333333333333,6.0,4.0,0.5584521572831558,-0.3333333333333333,1.0,0.7615256690224851,False,False
milimani,unspecific,large ovals,ulva_gutweed,ulva_salad,3,4,4.333333333333333,6.0,3.0,0.3397277758660979,-0.5,1.0,0.5762976435852671,False,False
milimani,unspecific,odd-shaped swimmers,control,fischmix,3,1,2.0,3.0,0.5,0.6373518882339371,-0.6666666666666666,1.0,0.979642672398273,False,False
milimani,unspecific,odd-shaped swimmers,control,mackerel,3,3,2.0,2.3333333333333335,3.5,0.8136637157667919,-0.2222222222222222,1.0,1.0,False,False
milimani,unspecific,odd-shaped swimmers,control,sargassum,3,3,2.0,6.333333333333333,1.5,0.26828588367711736,-0.6666666666666666,1.0,0.979642672398273,False,False
milimani,unspecific,odd-shaped swimmers,control,ulva_gutweed,3,3,2.0,3.6666666666666665,2.0,0.36868826936178156,-0.5555555555555556,1.0,0.979642672398273,False,False
milimani,unspecific,odd-shaped swimmers,control,ulva_salad,3,4,2.0,2.75,3.0,0.32412658775761904,-0.5,1.0,0.979642672398273,False,False
milimani,unspecific,odd-shaped swimmers,fischmix,mackerel,1,3,3.0,2.3333333333333335,2.5,0.6170750774519738,0.6666666666666666,1.0,0.979642672398273,False,False
milimani,unspecific,odd-shaped swimmers,fischmix,sargassum,1,3,3.0,6.333333333333333,1.0,1.0,-0.3333333333333333,1.0,1.0,False,False
milimani,unspecific,odd-shaped swimmers,fischmix,ulva_gutweed,1,3,3.0,3.6666666666666665,1.5,1.0,0.0,1.0,1.0,False,False
milimani,unspecific,odd-shaped swimmers,fischmix,ulva_salad,1,4,3.0,2.75,2.5,1.0,0.25,1.0,1.0,False,False
milimani,unspecific,odd-shaped swimmers,mackerel,sargassum,3,3,2.3333333333333335,6.333333333333333,2.0,0.3536785173184648,-0.5555555555555556,1.0,0.979642672398273,False,False
milimani,unspecific,odd-shaped swimmers,mackerel,ulva_gutweed,3,3,2.3333333333333335,3.6666666666666665,2.5,0.47950012218695337,-0.4444444444444444,1.0,0.979642672398273,False,False
milimani,unspecific,odd-shaped swimmers,mackerel,ulva_salad,3,4,2.3333333333333335,2.75,3.5,0.4142161782425252,-0.4166666666666667,1.0,0.979642672398273,False,False
milimani,unspecific,odd-shaped swimmers,sargassum,ulva_gutweed,3,3,6.333333333333333,3.6666666666666665,6.0,0.653095114932182,0.3333333333333333,1.0,0.979642672398273,False,False
milimani,unspecific,odd-shaped swimmers,sargassum,ulva_salad,3,4,6.333333333333333,2.75,8.5,0.4587185587250222,0.4166666666666667,1.0,0.979642672398273,False,False
milimani,unspecific,odd-shaped swimmers,ulva_gutweed,ulva_salad,3,4,3.6666666666666665,2.75,7.0,0.8436689495519663,0.16666666666666666,1.0,1.0,False,False
milimani,unspecific,parrotfishes,control,fischmix,3,1,2.6666666666666665,6.0,0.0,0.5,-1.0,1.0,1.0,False,False
milimani,unspecific,parrotfishes,control,mackerel,3,3,2.6666666666666665,8.333333333333334,1.5,0.26828588367711736,-0.6666666666666666,1.0,1.0,False,False
milimani,unspecific,parrotfishes,control,sargassum,3,3,2.6666666666666665,12.0,0.5,0.12118327283746319,-0.8888888888888888,1.0,1.0,False,False
milimani,unspecific,parrotfishes,control,ulva_gutweed,3,3,2.6666666666666665,5.666666666666667,1.5,0.26828588367711736,-0.6666666666666666,1.0,1.0,False,False
milimani,unspecific,parrotfishes,control,ulva_salad,3,4,2.6666666666666665,6.75,2.5,0.2845026979112075,-0.5833333333333334,1.0,1.0,False,False
milimani,unspecific,parrotfishes,fischmix,mackerel,1,3,6.0,8.333333333333334,1.5,1.0,0.0,1.0,1.0,False,False
milimani,unspecific,parrotfishes,fischmix,sargassum,1,3,6.0,12.0,2.0,1.0,0.3333333333333333,1.0,1.0,False,False
milimani,unspecific,parrotfishes,fischmix,ulva_gutweed,1,3,6.0,5.666666666666667,2.0,1.0,0.3333333333333333,1.0,1.0,False,False
milimani,unspecific,parrotfishes,fischmix,ulva_salad,1,4,6.0,6.75,2.0,1.0,0.0,1.0,1.0,False,False
milimani,unspecific,parrotfishes,mackerel,sargassum,3,3,8.333333333333334,12.0,4.0,1.0,-0.1111111111111111,1.0,1.0,False,False
milimani,unspecific,parrotfishes,mackerel,ulva_gutweed,3,3,8.333333333333334,5.666666666666667,5.5,0.8247780950825133,0.2222222222222222,1.0,1.0,False,False
milimani,unspecific,parrotfishes,mackerel,ulva_salad,3,4,8.333333333333334,6.75,7.0,0.8571428571428571,0.16666666666666666,1.0,1.0,False,False
milimani,unspecific,parrotfishes,sargassum,ulva_gutweed,3,3,12.0,5.666666666666667,5.5,0.8247780950825133,0.2222222222222222,1.0,1.0,False,False
milimani,unspecific,parrotfishes,sargassum,ulva_salad,3,4,12.0,6.75,7.5,0.7212766990291557,0.25,1.0,1.0,False,False
milimani,unspecific,parrotfishes,ulva_gutweed,ulva_salad,3,4,5.666666666666667,6.75,5.5,1.0,-0.08333333333333333,1.0,1.0,False,False
milimani,unspecific,reddish/big eyes,control,fischmix,3,1,0.3333333333333333,0.0,2.0,1.0,0.3333333333333333,1.0,1.0,False,False
milimani,unspecific,reddish/big eyes,control,mackerel,3,3,0.3333333333333333,0.0,6.0,0.5049850750938458,0.3333333333333333,1.0,0.9288851312652933,False,False
milimani,unspecific,reddish/big eyes,control,sargassum,3,3,0.3333333333333333,0.6666666666666666,3.0,0.6192567541768621,-0.3333333333333333,1.0,0.9288851312652933,False,False
milimani,unspecific,reddish/big eyes,control,ulva_gutweed,3,3,0.3333333333333333,0.6666666666666666,3.0,0.6192567541768621,-0.3333333333333333,1.0,0.9288851312652933,False,False
milimani,unspecific,reddish/big eyes,control,ulva_salad,3,4,0.3333333333333333,0.0,8.0,0.3864762307712327,0.3333333333333333,1.0,0.9288851312652933,False,False
milimani,unspecific,reddish/big eyes,fischmix,mackerel,1,3,0.0,0.0,1.5,1.0,0.0,1.0,1.0,False,False
milimani,unspecific,reddish/big eyes,fischmix,sargassum,1,3,0.0,0.6666666666666666,0.5,0.6170750774519738,-0.6666666666666666,1.0,0.9288851312652933,False,False
milimani,unspecific,reddish/big eyes,fischmix,ulva_gutweed,1,3,0.0,0.6666666666666666,0.5,0.6170750774519738,-0.6666666666666666,1.0,0.9288851312652933,False,False
milimani,unspecific,reddish/big eyes,fischmix,ulva_salad,1,4,0.0,0.0,2.0,1.0,0.0,1.0,1.0,False,False
milimani,unspecific,reddish/big eyes,mackerel,sargassum,3,3,0.0,0.6666666666666666,1.5,0.18763232999488433,-0.6666666666666666,1.0,0.7036212374808162,False,False
milimani,unspecific,reddish/big eyes,mackerel,ulva_gutweed,3,3,0.0,0.6666666666666666,1.5,0.18763232999488433,-0.6666666666666666,1.0,0.7036212374808162,False,False
milimani,unspecific,reddish/big eyes,mackerel,ulva_salad,3,4,0.0,0.0,6.0,1.0,0.0,1.0,1.0,False,False
milimani,unspecific,reddish/big eyes,sargassum,ulva_gutweed,3,3,0.6666666666666666,0.6666666666666666,4.5,1.0,0.0,1.0,1.0,False,False
milimani,unspecific,reddish/big eyes,sargassum,ulva_salad,3,4,0.6666666666666666,0.0,10.0,0.11752486809663916,0.6666666666666666,1.0,0.7036212374808162,False,False
milimani,unspecific,reddish/big eyes,ulva_gutweed,ulva_salad,3,4,0.6666666666666666,0.0,10.0,0.11752486809663916,0.6666666666666666,1.0,0.7036212374808162,False,False
milimani,unspecific,silvery,control,fischmix,3,1,0.6666666666666666,7.0,0.0,0.3457785861511603,-1.0,1.0,0.7409541131810577,False,False
milimani,unspecific,silvery,control,mackerel,3,3,0.6666666666666666,1.0,3.5,0.8136637157667919,-0.2222222222222222,1.0,0.8981319496990995,False,False
milimani,unspecific,silvery,control,sargassum,3,3,0.6666666666666666,0.0,7.5,0.18763232999488433,0.6666666666666666,1.0,0.6588811932074318,False,False
milimani,unspecific,silvery,control,ulva_gutweed,3,3,0.6666666666666666,1.3333333333333333,3.5,0.8136637157667919,-0.2222222222222222,1.0,0.8981319496990995,False,False
milimani,unspecific,silvery,control,ulva_salad,3,4,0.6666666666666666,0.5,7.0,0.8382564863858263,0.16666666666666666,1.0,0.8981319496990995,False,False
milimani,unspecific,silvery,fischmix,mackerel,1,3,7.0,1.0,3.0,0.5,1.0,1.0,0.7728617009843153,False,False
milimani,unspecific,silvery,fischmix,sargassum,1,3,7.0,0.0,3.0,0.24821307898992362,1.0,1.0,0.6588811932074318,False,False
milimani,unspecific,silvery,fischmix,ulva_gutweed,1,3,7.0,1.3333333333333333,3.0,0.5,1.0,1.0,0.7728617009843153,False,False
milimani,unspecific,silvery,fischmix,ulva_salad,1,4,7.0,0.5,4.0,0.2635524772829727,1.0,1.0,0.6588811932074318,False,False
milimani,unspecific,silvery,mackerel,sargassum,3,3,1.0,0.0,7.5,0.19670560245894686,0.6666666666666666,1.0,0.6588811932074318,False,False
milimani,unspecific,silvery,mackerel,ulva_gutweed,3,3,1.0,1.3333333333333333,4.0,1.0,-0.1111111111111111,1.0,1.0,False,False
milimani,unspecific,silvery,mackerel,ulva_salad,3,4,1.0,0.5,8.0,0.5667652473884979,0.3333333333333333,1.0,0.7728617009843153,False,False
milimani,unspecific,silvery,sargassum,ulva_gutweed,3,3,0.0,1.3333333333333333,1.5,0.19670560245894686,-0.6666666666666666,1.0,0.6588811932074318,False,False
milimani,unspecific,silvery,sargassum,ulva_salad,3,4,0.0,0.5,3.0,0.2635524772829727,-0.5,1.0,0.6588811932074318,False,False
milimani,unspecific,silvery,ulva_gutweed,ulva_salad,3,4,1.3333333333333333,0.5,8.0,0.5667652473884979,0.3333333333333333,1.0,0.7728617009843153,False,False
milimani,unspecific,sloping heads,control,fischmix,3,1,3.3333333333333335,8.0,0.5,0.6170750774519738,-0.6666666666666666,1.0,0.8853512653632535,False,False
milimani,unspecific,sloping heads,control,mackerel,3,3,3.3333333333333335,3.3333333333333335,3.0,0.6579050194284821,-0.3333333333333333,1.0,0.8853512653632535,False,False
milimani,unspecific,sloping heads,control,sargassum,3,3,3.3333333333333335,8.666666666666666,1.0,0.1840386271964254,-0.7777777777777778,1.0,0.8853512653632535,False,False
milimani,unspecific,sloping heads,control,ulva_gutweed,3,3,3.3333333333333335,2.6666666666666665,5.0,1.0,0.1111111111111111,1.0,1.0,False,False
milimani,unspecific,sloping heads,control,ulva_salad,3,4,3.3333333333333335,2.75,5.0,0.853041076171313,-0.16666666666666666,1.0,0.9842781648130535,False,False
milimani,unspecific,sloping heads,fischmix,mackerel,1,3,8.0,3.3333333333333335,3.0,0.5,1.0,1.0,0.8853512653632535,False,False
milimani,unspecific,sloping heads,fischmix,sargassum,1,3,8.0,8.666666666666666,1.0,1.0,-0.3333333333333333,1.0,1.0,False,False
milimani,unspecific,sloping heads,fischmix,ulva_gutweed,1,3,8.0,2.6666666666666665,3.0,0.3457785861511603,1.0,1.0,0.8853512653632535,False,False
milimani,unspecific,sloping heads,fischmix,ulva_salad,1,4,8.0,2.75,4.0,0.27650048008343264,1.0,1.0,0.8853512653632535,False,False
milimani,unspecific,sloping heads,mackerel,sargassum,3,3,3.3333333333333335,8.666666666666666,2.5,0.5065551690490403,-0.4444444444444444,1.0,0.8853512653632535,False,False
milimani,unspecific,sloping heads,mackerel,ulva_gutweed,3,3,3.3333333333333335,2.6666666666666665,6.0,0.6579050194284821,0.3333333333333333,1.0,0.8853512653632535,False,False
milimani,unspecific,sloping heads,mackerel,ulva_salad,3,4,3.3333333333333335,2.75,8.0,0.5820796519295022,0.3333333333333333,1.0,0.8853512653632535,False,False
milimani,unspecific,sloping heads,sargassum,ulva_gutweed,3,3,8.666666666666666,2.6666666666666665,8.0,0.1840386271964254,0.7777777777777778,1.0,0.8853512653632535,False,False
milimani,unspecific,sloping heads,sargassum,ulva_salad,3,4,8.666666666666666,2.75,10.0,0.19908985214820463,0.6666666666666666,1.0,0.8853512653632535,False,False
milimani,unspecific,sloping heads,ulva_gutweed,ulva_salad,3,4,2.6666666666666665,2.75,4.5,0.7082810122906027,-0.25,1.0,0.8853512653632535,False,False
milimani,unspecific,small ovals - damselfishes,control,fischmix,3,1,84.33333333333333,56.0,2.5,0.6373518882339371,0.6666666666666666,1.0,1.0,False,False
milimani,unspecific,small ovals - damselfishes,control,mackerel,3,3,84.33333333333333,75.66666666666667,5.0,1.0,0.1111111111111111,1.0,1.0,False,False
milimani,unspecific,small ovals - damselfishes,control,sargassum,3,3,84.33333333333333,114.0,3.0,0.7,-0.3333333333333333,1.0,1.0,False,False
milimani,unspecific,small ovals - damselfishes,control,ulva_gutweed,3,3,84.33333333333333,37.333333333333336,7.0,0.4,0.5555555555555556,1.0,1.0,False,False
milimani,unspecific,small ovals - damselfishes,control,ulva_salad,3,4,84.33333333333333,81.75,7.0,0.8571428571428571,0.16666666666666666,1.0,1.0,False,False
milimani,unspecific,small ovals - damselfishes,fischmix,mackerel,1,3,56.0,75.66666666666667,1.0,1.0,-0.3333333333333333,1.0,1.0,False,False
milimani,unspecific,small ovals - damselfishes,fischmix,sargassum,1,3,56.0,114.0,1.0,1.0,-0.3333333333333333,1.0,1.0,False,False
milimani,unspecific,small ovals - damselfishes,fischmix,ulva_gutweed,1,3,56.0,37.333333333333336,2.0,1.0,0.3333333333333333,1.0,1.0,False,False
milimani,unspecific,small ovals - damselfishes,fischmix,ulva_salad,1,4,56.0,81.75,2.0,1.0,0.0,1.0,1.0,False,False
milimani,unspecific,small ovals - damselfishes,mackerel,sargassum,3,3,75.66666666666667,114.0,2.0,0.4,-0.5555555555555556,1.0,1.0,False,False
milimani,unspecific,small ovals - damselfishes,mackerel,ulva_gutweed,3,3,75.66666666666667,37.333333333333336,8.0,0.2,0.7777777777777778,1.0,1.0,False,False
milimani,unspecific,small ovals - damselfishes,mackerel,ulva_salad,3,4,75.66666666666667,81.75,7.0,0.8571428571428571,0.16666666666666666,1.0,1.0,False,False
milimani,unspecific,small ovals - damselfishes,sargassum,ulva_gutweed,3,3,114.0,37.333333333333336,8.0,0.2,0.7777777777777778,1.0,1.0,False,False
milimani,unspecific,small ovals - damselfishes,sargassum,ulva_salad,3,4,114.0,81.75,8.0,0.6285714285714286,0.3333333333333333,1.0,1.0,False,False
milimani,unspecific,small ovals - damselfishes,ulva_gutweed,ulva_salad,3,4,37.333333333333336,81.75,4.0,0.6285714285714286,-0.3333333333333333,1.0,1.0,False,False
milimani,unspecific,wrasses,control,fischmix,3,1,2.6666666666666665,6.0,0.0,0.3457785861511603,-1.0,1.0,0.5797143461568491,False,False
milimani,unspecific,wrasses,control,mackerel,3,3,2.6666666666666665,4.0,1.5,0.26115455974183277,-0.6666666666666666,1.0,0.5797143461568491,False,False
milimani,unspecific,wrasses,control,sargassum,3,3,2.6666666666666665,2.3333333333333335,5.0,1.0,0.1111111111111111,1.0,1.0,False,False
milimani,unspecific,wrasses,control,ulva_gutweed,3,3,2.6666666666666665,2.0,6.0,0.5049850750938458,0.3333333333333333,1.0,0.5826750866467452,False,False
milimani,unspecific,wrasses,control,ulva_salad,3,4,2.6666666666666665,2.0,8.0,0.3864762307712327,0.3333333333333333,1.0,0.5797143461568491,False,False
milimani,unspecific,wrasses,fischmix,mackerel,1,3,6.0,4.0,3.0,0.5,1.0,1.0,0.5826750866467452,False,False
milimani,unspecific,wrasses,fischmix,sargassum,1,3,6.0,2.3333333333333335,3.0,0.3457785861511603,1.0,1.0,0.5797143461568491,False,False
milimani,unspecific,wrasses,fischmix,ulva_gutweed,1,3,6.0,2.0,3.0,0.24821307898992362,1.0,1.0,0.5797143461568491,False,False
milimani,unspecific,wrasses,fischmix,ulva_salad,1,4,6.0,2.0,4.0,0.13361440253771614,1.0,1.0,0.5010540095164355,False,False
