video_annotation_label_id,label_id,label_name,label_hierarchy,user_id,firstname,lastname,video_id,video_filename,shape_id,shape_name,points,frames,annotation_id,created_at,attributes
3614664,443007,"Arabian Monocle (Scolopsis ghanam)","Sloping Heads > Coral Breams (Nemipteridae) > Arabian Monocle (Scolopsis ghanam)",3843,Max,Romes,38041,05.12.24_Schnur_Nursery_ganz.mp4,1,Point,"[[1191.21,714.74]]",[10.889556],3075008,"2025-08-25 12:29:23","{""mimetype"":""video\/mp4"",""size"":7222911773,""width"":1920,""height"":1080}"
3614665,379872,"Threespot Dascyllus (Dascyllus trimaculatus)","Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus)",3843,Max,Romes,38041,05.12.24_Schnur_Nursery_ganz.mp4,1,Point,"[[643.15,680.76]]",[10.889556],3075009,"2025-08-25 12:29:50","{""mimetype"":""video\/mp4"",""size"":7222911773,""width"":1920,""height"":1080}"
3614666,379859,"Bullethead (Chlorurus sordidus)","Parrotfishes > Parrotfishes (Scaridae) > Bullethead (Chlorurus sordidus)",3843,Max,Romes,38041,05.12.24_Schnur_Nursery_ganz.mp4,1,Point,"[[1138.3,883.41]]",[10.889556],3075010,"2025-08-25 12:29:59","{""mimetype"":""video\/mp4"",""size"":7222911773,""width"":1920,""height"":1080}"
3614667,386894,"Weber's puller (Chromis weberi)","Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Weber's puller (Chromis weberi)",3843,Max,Romes,38041,05.12.24_Schnur_Nursery_ganz.mp4,1,Point,"[[1488.56,323.29]]",[10.889556],3075011,"2025-08-25 12:30:04","{""mimetype"":""video\/mp4"",""size"":7222911773,""width"":1920,""height"":1080}"
3614668,376546,"Paletail Unicorn (Naso brevirostris)","Large Ovals > Surgeonfishes (Acanthuridae) > Paletail Unicorn (Naso brevirostris)",3843,Max,Romes,38041,05.12.24_Schnur_Nursery_ganz.mp4,1,Point,"[[1214.06,909]]",[12.633536],3075012,"2025-08-25 12:30:13","{""mimetype"":""video\/mp4"",""size"":7222911773,""width"":1920,""height"":1080}"
3614669,442948,"Humpback (Lutjanus gibbus)","Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus)",3843,Max,Romes,38041,05.12.24_Schnur_Nursery_ganz.mp4,1,Point,"[[865.06,920.33]]",[15.273162],3075013,"2025-08-25 12:30:24","{""mimetype"":""video\/mp4"",""size"":7222911773,""width"":1920,""height"":1080}"
3614670,473655,"Blackwhite (Macolor niger)","Sloping Heads > Snappers (Lutjanidae) > Blackwhite (Macolor niger)",3843,Max,Romes,38041,05.12.24_Schnur_Nursery_ganz.mp4,1,Point,"[[663.07,573.77]]",[19.170249],3075014,"2025-08-25 12:31:07","{""mimetype"":""video\/mp4"",""size"":7222911773,""width"":1920,""height"":1080}"
3614671,426409,"Monk (Acanthurus gahhm)","Large Ovals > Surgeonfishes (Acanthuridae) > Monk (Acanthurus gahhm)",3843,Max,Romes,38041,05.12.24_Schnur_Nursery_ganz.mp4,1,Point,"[[1024.12,711.12]]",[20.292315],3075015,"2025-08-25 12:31:15","{""mimetype"":""video\/mp4"",""size"":7222911773,""width"":1920,""height"":1080}"
3614672,376882,"Parrotfishes (Scaridae)","Parrotfishes > Parrotfishes (Scaridae)",3843,Max,Romes,38041,05.12.24_Schnur_Nursery_ganz.mp4,1,Point,"[[133.69,757.33]]",[25.555101],3075016,"2025-08-25 12:31:31","{""mimetype"":""video\/mp4"",""size"":7222911773,""width"":1920,""height"":1080}"
3614673,377437,"Longbarbel (Parupeneus macronemus)","Odd-shaped Swimmers > Goatfishes (Mullidae) > Longbarbel (Parupeneus macronemus)",3843,Max,Romes,38041,05.12.24_Schnur_Nursery_ganz.mp4,1,Point,"[[34.76,559.65]]",[29.283285],3075017,"2025-08-25 12:31:45","{""mimetype"":""video\/mp4"",""size"":7222911773,""width"":1920,""height"":1080}"
3614674,376885,"Sailfin Tang (Zebrasoma desjardinii)","Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii)",3843,Max,Romes,38041,05.12.24_Schnur_Nursery_ganz.mp4,1,Point,"[[498.6,740.64]]",[34.193699],3075018,"2025-08-25 12:31:55","{""mimetype"":""video\/mp4"",""size"":7222911773,""width"":1920,""height"":1080}"
3614675,379872,"Threespot Dascyllus (Dascyllus trimaculatus)","Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus)",3843,Max,Romes,38041,05.12.24_Schnur_Nursery_ganz.mp4,1,Point,"[[54.03,360.68]]",[45.749611],3075019,"2025-08-25 12:32:12","{""mimetype"":""video\/mp4"",""size"":7222911773,""width"":1920,""height"":1080}"
3614676,379872,"Threespot Dascyllus (Dascyllus trimaculatus)","Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus)",3843,Max,Romes,38041,05.12.24_Schnur_Nursery_ganz.mp4,1,Point,"[[318.72,365.82]]",[45.749611],3075020,"2025-08-25 12:32:13","{""mimetype"":""video\/mp4"",""size"":7222911773,""width"":1920,""height"":1080}"
