feature,n_videos,n_fish,n_algae,mean_fish,mean_algae,beta_bait_fish_vs_algae,beta_site_utumbi,beta_interaction,p_perm_bait,p_perm_interaction,r2,direction,feature_type,p_bh_bait,p_bh_interaction,sig_bait_bh,sig_interaction_bh
epinephelus,24,7,17,0.5714285714285714,0.11764705882352941,0.2310490601866485,0.17328679513998654,0.11552453009332427,0.056666666666666664,0.6766666666666666,0.35185185185185186,fish,genus,0.31166666666666665,0.8433333333333333,False,False
genus chromis,24,7,17,33.142857142857146,37.588235294117645,-1.4087828934181725,-0.8360806294440122,2.391883469088878,0.43333333333333335,0.17333333333333334,0.10248912102037089,algae,genus,0.7061728395061728,0.7626666666666667,False,False
genus naso,24,7,17,0.42857142857142855,0.7647058823529411,-0.4301334456564324,0.17637033733351973,0.27156952997349393,0.11,0.4033333333333333,0.22495212368195383,algae,genus,0.3948717948717949,0.8355555555555556,False,False
genus soldier,24,7,17,1.2857142857142858,1.8823529411764706,-0.30806541358219786,1.1680065498017005,-0.02691950193474146,0.37,0.9,0.8186062811364156,algae,genus,0.7061728395061728,0.9428571428571428,False,False
genus squirrel,24,7,17,2.142857142857143,2.2941176470588234,-0.1540327067910987,1.5161477017110139,-0.20177385870406842,0.77,0.6266666666666667,0.7409452725057253,algae,genus,0.8912820512820514,0.8355555555555556,False,False
gomphosus,24,7,17,1.7142857142857142,1.4705882352941178,0.27610073886533365,0.19927259426670582,-0.36274413643532705,0.08,0.09,0.18293851384966242,fish,genus,0.3466666666666667,0.66,False,False
halichoeres,24,7,17,1.2857142857142858,1.0588235294117647,0.03196467471686491,0.0826478132303852,0.12008474082369691,0.51,0.6466666666666666,0.143550237460081,fish,genus,0.7839080459770116,0.8368627450980392,False,False
hemigymnus,24,7,17,1.4285714285714286,1.0588235294117647,0.1859973815079637,-0.04505167867868487,-0.08463110448092265,0.22666666666666666,0.4766666666666667,0.17518687159665758,fish,genus,0.5866666666666666,0.8355555555555556,False,False
heniochus,24,7,17,0.5714285714285714,0.23529411764705882,0.16711971075291945,-0.1124409878997906,0.09281048195706013,0.79,0.81,0.08177941995176863,fish,genus,0.8912820512820514,0.9129999999999999,False,False
labrichthys,24,7,17,0.2857142857142857,0.4117647058823529,-0.1540327067910989,0.27918428105886683,0.06738930922110586,0.7033333333333334,0.69,0.21234567901234558,algae,genus,0.8912820512820514,0.8433333333333333,False,False
