video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,frames
4418903,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[104.377675]
4418904,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[104.377675]
4418905,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[104.377675]
4418906,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[104.377675]
4418907,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[104.377675]
4418908,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,Scaridae,Parrotfishes (Scaridae),[104.377675]
4418910,Black-backed (Chaetodon melannotus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-backed (Chaetodon melannotus),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,Black-backed (Chaetodon melannotus),[106.771076]
4418911,Black-lipped (Chaetodon kleinii),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-lipped (Chaetodon kleinii),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,Black-lipped (Chaetodon kleinii),[107.575482]
4418912,Threadfin (Chaetodon auriga),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Threadfin (Chaetodon auriga),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,Threadfin (Chaetodon auriga),[124.277346]
4418952,Sidespot (Parupeneus pleurostigma),Odd-shaped Swimmers > Goatfishes (Mullidae) > Sidespot (Parupeneus pleurostigma),Odd-shaped Swimmers,Mullidae,Parupeneus,Sidespot (Parupeneus pleurostigma),[127.657501]
4418954,Sidespot (Parupeneus pleurostigma),Odd-shaped Swimmers > Goatfishes (Mullidae) > Sidespot (Parupeneus pleurostigma),Odd-shaped Swimmers,Mullidae,Parupeneus,Sidespot (Parupeneus pleurostigma),[127.657501]
4418955,Sidespot (Parupeneus pleurostigma),Odd-shaped Swimmers > Goatfishes (Mullidae) > Sidespot (Parupeneus pleurostigma),Odd-shaped Swimmers,Mullidae,Parupeneus,Sidespot (Parupeneus pleurostigma),[127.657501]
4418957,Sidespot (Parupeneus pleurostigma),Odd-shaped Swimmers > Goatfishes (Mullidae) > Sidespot (Parupeneus pleurostigma),Odd-shaped Swimmers,Mullidae,Parupeneus,Sidespot (Parupeneus pleurostigma),[127.657501]
4418959,Sidespot (Parupeneus pleurostigma),Odd-shaped Swimmers > Goatfishes (Mullidae) > Sidespot (Parupeneus pleurostigma),Odd-shaped Swimmers,Mullidae,Parupeneus,Sidespot (Parupeneus pleurostigma),[127.657501]
4418962,Sidespot (Parupeneus pleurostigma),Odd-shaped Swimmers > Goatfishes (Mullidae) > Sidespot (Parupeneus pleurostigma),Odd-shaped Swimmers,Mullidae,Parupeneus,Sidespot (Parupeneus pleurostigma),[127.657501]
4418969,Threadfin (Chaetodon auriga),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Threadfin (Chaetodon auriga),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,Threadfin (Chaetodon auriga),[131.853381]
4418972,Threadfin (Chaetodon auriga),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Threadfin (Chaetodon auriga),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,Threadfin (Chaetodon auriga),[131.853381]
4418984,Moon (Thalassoma lunare),Wrasses > Wrasses (Labridae) > Moon (Thalassoma lunare),Wrasses,Labridae,Thalassoma,Moon (Thalassoma lunare),[132.406891]
4419075,Humpback Feeding,Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus) > Humpback Feeding,Sloping Heads,Lutjanidae,,Humpback Feeding,[159.477159]
4419076,Humpback Feeding,Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus) > Humpback Feeding,Sloping Heads,Lutjanidae,,Humpback Feeding,[159.477159]
4419078,Humpback Feeding,Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus) > Humpback Feeding,Sloping Heads,Lutjanidae,,Humpback Feeding,[159.477159]
4419079,Humpback Feeding,Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus) > Humpback Feeding,Sloping Heads,Lutjanidae,,Humpback Feeding,[159.477159]
4419119,Cornetfishes (Fistulariidae),Odd-shaped Swimmers > Cornetfishes (Fistulariidae),Odd-shaped Swimmers,Fistulariidae,Fistulariidae,Cornetfishes (Fistulariidae),[181.407161]
4419180,Arabian Monocle (Scolopsis ghanam),Sloping Heads > Coral Breams (Nemipteridae) > Arabian Monocle (Scolopsis ghanam),Sloping Heads,Nemipteridae,Scolopsis,Arabian Monocle (Scolopsis ghanam),[198.965735]
4419181,Arabian Monocle (Scolopsis ghanam),Sloping Heads > Coral Breams (Nemipteridae) > Arabian Monocle (Scolopsis ghanam),Sloping Heads,Nemipteridae,Scolopsis,Arabian Monocle (Scolopsis ghanam),[198.965735]
4419182,Arabian Monocle (Scolopsis ghanam),Sloping Heads > Coral Breams (Nemipteridae) > Arabian Monocle (Scolopsis ghanam),Sloping Heads,Nemipteridae,Scolopsis,Arabian Monocle (Scolopsis ghanam),[198.965735]
4419183,Arabian Monocle (Scolopsis ghanam),Sloping Heads > Coral Breams (Nemipteridae) > Arabian Monocle (Scolopsis ghanam),Sloping Heads,Nemipteridae,Scolopsis,Arabian Monocle (Scolopsis ghanam),[198.965735]
4419185,Arabian Monocle (Scolopsis ghanam),Sloping Heads > Coral Breams (Nemipteridae) > Arabian Monocle (Scolopsis ghanam),Sloping Heads,Nemipteridae,Scolopsis,Arabian Monocle (Scolopsis ghanam),[198.965735]
4419186,Arabian Monocle (Scolopsis ghanam),Sloping Heads > Coral Breams (Nemipteridae) > Arabian Monocle (Scolopsis ghanam),Sloping Heads,Nemipteridae,Scolopsis,Arabian Monocle (Scolopsis ghanam),[198.965735]
4419197,Moorish Idol (Zanclus cornutus),Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus),Large Ovals,Zanclidae,Zanclus,Moorish Idol (Zanclus cornutus),[206.599064]
4419215,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419217,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419218,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419219,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419220,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419222,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419225,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419226,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419228,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419229,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419230,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419232,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419234,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419235,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419236,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419239,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419240,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419242,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419243,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419244,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419245,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419246,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419248,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419249,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419251,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419252,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419253,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419255,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419257,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419260,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),Sloping Heads,Lutjanidae,Lutjanus,Humpback (Lutjanus gibbus),[212.924512]
4419320,Queen (Coris formosa),Wrasses > Wrasses (Labridae) > Queen (Coris formosa),Wrasses,Labridae,Coris,Queen (Coris formosa),[234.584749]
4419325,Black-backed (Chaetodon melannotus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-backed (Chaetodon melannotus),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,Black-backed (Chaetodon melannotus),[243.207537]
4419326,Black-backed (Chaetodon melannotus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-backed (Chaetodon melannotus),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,Black-backed (Chaetodon melannotus),[243.207537]
4419388,Moorish Idol (Zanclus cornutus),Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus),Large Ovals,Zanclidae,Zanclus,Moorish Idol (Zanclus cornutus),[275.345211]
4419389,Moorish Idol (Zanclus cornutus),Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus),Large Ovals,Zanclidae,Zanclus,Moorish Idol (Zanclus cornutus),[275.345211]
4419412,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[288.100173]
4419413,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[288.100173]
4419414,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[288.100173]
4419415,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[288.100173]
4419416,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[288.100173]
4419417,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[288.100173]
4419418,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[288.100173]
4419419,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[288.100173]
4419420,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[288.100173]
4419421,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[288.100173]
4419422,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[288.100173]
4419423,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[288.100173]
4419425,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[288.100173]
4419429,Black-backed (Chaetodon melannotus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-backed (Chaetodon melannotus),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,Black-backed (Chaetodon melannotus),[287.591908]
4419430,Black-backed (Chaetodon melannotus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-backed (Chaetodon melannotus),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,Black-backed (Chaetodon melannotus),[287.591908]
4419432,Black-backed (Chaetodon melannotus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-backed (Chaetodon melannotus),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,Black-backed (Chaetodon melannotus),[287.591908]
4419445,Moorish Idol (Zanclus cornutus),Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus),Large Ovals,Zanclidae,Zanclus,Moorish Idol (Zanclus cornutus),[294.684857]
4419447,Moorish Idol (Zanclus cornutus),Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus),Large Ovals,Zanclidae,Zanclus,Moorish Idol (Zanclus cornutus),[294.684857]
4419448,Moorish Idol (Zanclus cornutus),Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus),Large Ovals,Zanclidae,Zanclus,Moorish Idol (Zanclus cornutus),[294.684857]
4419464,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[305.554464]
4419466,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[305.554464]
4419467,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[305.554464]
4419468,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[305.554464]
4419469,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[305.554464]
4419470,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[305.554464]
4419471,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[305.554464]
4419473,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[305.554464]
4419474,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[305.554464]
4419475,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[305.554464]
4419476,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[305.554464]
4419478,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[305.554464]
4419480,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[305.554464]
4419481,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[305.554464]
4419483,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[305.554464]
4419484,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[305.554464]
4419486,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[305.554464]
4419488,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[305.554464]
4419489,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[305.554464]
4419491,Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Threespot Dascyllus (Dascyllus trimaculatus),Small Ovals - Damselfishes,Pomacentridae,Dascyllus,Threespot Dascyllus (Dascyllus trimaculatus),[305.554464]
4419529,Blackspot (Lutjanus fulviflamma),Sloping Heads > Snappers (Lutjanidae) > Blackspot (Lutjanus fulviflamma),Sloping Heads,Lutjanidae,Lutjanus,Blackspot (Lutjanus fulviflamma),[322.265009]
4419530,Blackspot (Lutjanus fulviflamma),Sloping Heads > Snappers (Lutjanidae) > Blackspot (Lutjanus fulviflamma),Sloping Heads,Lutjanidae,Lutjanus,Blackspot (Lutjanus fulviflamma),[322.265009]
4419532,Blackspot (Lutjanus fulviflamma),Sloping Heads > Snappers (Lutjanidae) > Blackspot (Lutjanus fulviflamma),Sloping Heads,Lutjanidae,Lutjanus,Blackspot (Lutjanus fulviflamma),[322.265009]
4419533,Blackspot (Lutjanus fulviflamma),Sloping Heads > Snappers (Lutjanidae) > Blackspot (Lutjanus fulviflamma),Sloping Heads,Lutjanidae,Lutjanus,Blackspot (Lutjanus fulviflamma),[322.265009]
4419534,Blackspot (Lutjanus fulviflamma),Sloping Heads > Snappers (Lutjanidae) > Blackspot (Lutjanus fulviflamma),Sloping Heads,Lutjanidae,Lutjanus,Blackspot (Lutjanus fulviflamma),[322.265009]
4419536,Blackspot (Lutjanus fulviflamma),Sloping Heads > Snappers (Lutjanidae) > Blackspot (Lutjanus fulviflamma),Sloping Heads,Lutjanidae,Lutjanus,Blackspot (Lutjanus fulviflamma),[322.265009]
4419538,Blackspot (Lutjanus fulviflamma),Sloping Heads > Snappers (Lutjanidae) > Blackspot (Lutjanus fulviflamma),Sloping Heads,Lutjanidae,Lutjanus,Blackspot (Lutjanus fulviflamma),[322.265009]
4419540,Blackspot (Lutjanus fulviflamma),Sloping Heads > Snappers (Lutjanidae) > Blackspot (Lutjanus fulviflamma),Sloping Heads,Lutjanidae,Lutjanus,Blackspot (Lutjanus fulviflamma),[322.265009]
4419544,Thumbprint (Lethrinus harak),Sloping Heads > Emperors (Lethrinidae) > Thumbprint (Lethrinus harak),Sloping Heads,Lethrinidae,Lethrinus,Thumbprint (Lethrinus harak),[329.989827]
4419562,Moorish Idol (Zanclus cornutus),Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus),Large Ovals,Zanclidae,Zanclus,Moorish Idol (Zanclus cornutus),[390.226584]
4419563,Moorish Idol (Zanclus cornutus),Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus),Large Ovals,Zanclidae,Zanclus,Moorish Idol (Zanclus cornutus),[390.226584]
4419564,Moorish Idol (Zanclus cornutus),Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus),Large Ovals,Zanclidae,Zanclus,Moorish Idol (Zanclus cornutus),[390.226584]
4419565,Moorish Idol (Zanclus cornutus),Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus),Large Ovals,Zanclidae,Zanclus,Moorish Idol (Zanclus cornutus),[390.226584]
4419566,Moorish Idol (Zanclus cornutus),Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus),Large Ovals,Zanclidae,Zanclus,Moorish Idol (Zanclus cornutus),[390.226584]
4419568,Moorish Idol (Zanclus cornutus),Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus),Large Ovals,Zanclidae,Zanclus,Moorish Idol (Zanclus cornutus),[390.226584]
