video_annotation_label_id,label_name,label_hierarchy,video_id,video_filename,frames,annotation_id
3547264,False-eye (Abudefduf sparoides),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > False-eye (Abudefduf sparoides),38040,04.12.24_Schnur_Nursery_ganz.mp4,[24.0264809],3031064
3547265,Longbarbel (Parupeneus macronemus),Odd-shaped Swimmers > Goatfishes (Mullidae) > Longbarbel (Parupeneus macronemus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[31.3374995],3031065
3547268,Jacks/Trevallyes (Carangidae),Silvery > Jacks/Trevallyes (Carangidae),38040,04.12.24_Schnur_Nursery_ganz.mp4,[94.8360991],3031067
3547270,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[126.4167857],3031069
3547271,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[127.5519343],3031070
3547272,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[127.5519343],3031071
3547273,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[127.5519343],3031072
3547274,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[127.5519343],3031073
3547275,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[127.5519343],3031074
3547277,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[127.5519343],3031076
3547278,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[127.5519343],3031077
3547279,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[127.5519343],3031078
3547280,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[127.5519343],3031079
3547281,Paletail Unicorn (Naso brevirostris),Large Ovals > Surgeonfishes (Acanthuridae) > Paletail Unicorn (Naso brevirostris),38040,04.12.24_Schnur_Nursery_ganz.mp4,[127.3920476],3031080
3547282,Paletail Unicorn (Naso brevirostris),Large Ovals > Surgeonfishes (Acanthuridae) > Paletail Unicorn (Naso brevirostris),38040,04.12.24_Schnur_Nursery_ganz.mp4,[127.3920476],3031081
3547283,Paletail Unicorn (Naso brevirostris),Large Ovals > Surgeonfishes (Acanthuridae) > Paletail Unicorn (Naso brevirostris),38040,04.12.24_Schnur_Nursery_ganz.mp4,[127.3920476],3031082
3547284,Paletail Unicorn (Naso brevirostris),Large Ovals > Surgeonfishes (Acanthuridae) > Paletail Unicorn (Naso brevirostris),38040,04.12.24_Schnur_Nursery_ganz.mp4,[127.3920476],3031083
3547285,Paletail Unicorn (Naso brevirostris),Large Ovals > Surgeonfishes (Acanthuridae) > Paletail Unicorn (Naso brevirostris),38040,04.12.24_Schnur_Nursery_ganz.mp4,[127.3920476],3031084
3547286,Paletail Unicorn (Naso brevirostris),Large Ovals > Surgeonfishes (Acanthuridae) > Paletail Unicorn (Naso brevirostris),38040,04.12.24_Schnur_Nursery_ganz.mp4,[127.3920476],3031085
3547287,Paletail Unicorn (Naso brevirostris),Large Ovals > Surgeonfishes (Acanthuridae) > Paletail Unicorn (Naso brevirostris),38040,04.12.24_Schnur_Nursery_ganz.mp4,[127.3920476],3031086
3547288,Paletail Unicorn (Naso brevirostris),Large Ovals > Surgeonfishes (Acanthuridae) > Paletail Unicorn (Naso brevirostris),38040,04.12.24_Schnur_Nursery_ganz.mp4,[127.3920476],3031087
3547289,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[141.4718792],3031088
3547290,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[141.4718792],3031089
3547291,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[141.4718792],3031090
3547292,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[141.4718792],3031091
3547293,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[141.4718792],3031092
3547294,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[141.4718792],3031093
3547295,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[141.4718792],3031094
3547296,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[141.4718792],3031095
3547297,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[141.4718792],3031096
3547298,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[141.4718792],3031097
3547305,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[141.4718792],3031098
3547306,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[141.4718792],3031099
3547307,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[141.4718792],3031100
3547308,Humpback (Lutjanus gibbus),Sloping Heads > Snappers (Lutjanidae) > Humpback (Lutjanus gibbus),38040,04.12.24_Schnur_Nursery_ganz.mp4,[141.4718792],3031101
