video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3472638,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[0.3511248],[0.351125],0.351125,0.351125,0.351125,TRUE,FALSE,FALSE,[0.351125],1,1
3472643,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,,[0.9149364],[0.914936],0.914936,0.914936,0.914936,TRUE,FALSE,FALSE,[0.914936],1,1
3472644,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,,[0.9149364],[0.914936],0.914936,0.914936,0.914936,TRUE,FALSE,FALSE,[0.914936],1,1
3472652,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),Large Ovals,Acanthuridae,Zebrasoma,Brown Tang (Zebrasoma scopas),,,[11.9763728],[11.976373],11.976373,11.976373,11.976373,TRUE,FALSE,FALSE,[11.976373],1,1
3472657,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,Indian Half-and-Half (Pycnochromis dimidiatus),,,[11.9763728],[11.976373],11.976373,11.976373,11.976373,TRUE,FALSE,FALSE,[11.976373],1,1
3472663,Bird wrasse (Gomphosus caeruleus),Wrasses > Wrasses (Labridae) > Bird wrasse (Gomphosus caeruleus),Wrasses,Labridae,Gomphosus,Bird wrasse (Gomphosus caeruleus),,,[13.6646044],[13.664604],13.664604,13.664604,13.664604,TRUE,FALSE,FALSE,[13.664604],1,1
3472666,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,,,,,[11.8718128],[11.871813],11.871813,11.871813,11.871813,TRUE,FALSE,FALSE,[11.871813],1,1
3472670,Orange-lined Feeding,Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus) > Orange-lined Feeding,Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,feeding,[13.1345466],[13.134547],13.134547,13.134547,13.134547,TRUE,FALSE,FALSE,[13.134547],1,1
3472673,Orange-lined Interested,Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus) > Orange-lined Interested,Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),interested,,[13.1345466],[13.134547],13.134547,13.134547,13.134547,TRUE,FALSE,FALSE,[13.134547],1,1
3472674,Orange-lined Interested,Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus) > Orange-lined Interested,Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),interested,,[13.1345466],[13.134547],13.134547,13.134547,13.134547,TRUE,FALSE,FALSE,[13.134547],1,1
3472677,Goldbar (Thalassoma hebraicum),Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum),Wrasses,Labridae,Thalassoma,Goldbar (Thalassoma hebraicum),,,[20.4398457],[20.439846],20.439846,20.439846,20.439846,TRUE,FALSE,FALSE,[20.439846],1,1
3472678,Goldbar (Thalassoma hebraicum),Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum),Wrasses,Labridae,Thalassoma,Goldbar (Thalassoma hebraicum),,,[20.4398457],[20.439846],20.439846,20.439846,20.439846,TRUE,FALSE,FALSE,[20.439846],1,1
3472684,Goldbar Interested,Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum) > Goldbar Interested,Wrasses,Labridae,Thalassoma,Goldbar (Thalassoma hebraicum),interested,,[20.4398457],[20.439846],20.439846,20.439846,20.439846,TRUE,FALSE,FALSE,[20.439846],1,1
3472685,Goldbar Interested,Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum) > Goldbar Interested,Wrasses,Labridae,Thalassoma,Goldbar (Thalassoma hebraicum),interested,,[20.4398457],[20.439846],20.439846,20.439846,20.439846,TRUE,FALSE,FALSE,[20.439846],1,1
3472688,Goldbar Feeding,Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum) > Goldbar Feeding,Wrasses,Labridae,Thalassoma,Goldbar (Thalassoma hebraicum),,feeding,[20.4398457],[20.439846],20.439846,20.439846,20.439846,TRUE,FALSE,FALSE,[20.439846],1,1
3472689,Goldbar Feeding,Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum) > Goldbar Feeding,Wrasses,Labridae,Thalassoma,Goldbar (Thalassoma hebraicum),,feeding,[20.4398457],[20.439846],20.439846,20.439846,20.439846,TRUE,FALSE,FALSE,[20.439846],1,1
3472690,Green Feeding,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus) > Green Feeding,Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,feeding,[21.7903577],[21.790358],21.790358,21.790358,21.790358,TRUE,FALSE,FALSE,[21.790358],1,1
3472695,Green Interested,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus) > Green Interested,Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),interested,,[21.7903577],[21.790358],21.790358,21.790358,21.790358,TRUE,FALSE,FALSE,[21.790358],1,1
3472699,Genus Squirrel (Sargocentron),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Squirrel (Sargocentron),Reddish/Big Eyes,Holocentridae,Genus Squirrel,,,,[23.6435541],[23.643554],23.643554,23.643554,23.643554,TRUE,FALSE,FALSE,[23.643554],1,1
3472710,Leopard (Cephalopholis leopardus),Heavy Bodies/Large Lips > Groupers (Serranidae) > Leopard (Cephalopholis leopardus),Heavy Bodies/Large Lips,Serranidae,Cephalopholis,Leopard (Cephalopholis leopardus),,,[33.3126762],[33.312676],33.312676,33.312676,33.312676,TRUE,FALSE,FALSE,[33.312676],1,1
3472718,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[36.2739725],[36.273972],36.273972,36.273972,36.273972,TRUE,FALSE,FALSE,[36.273972],1,1
3472722,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[38.3372038],[38.337204],38.337204,38.337204,38.337204,TRUE,FALSE,FALSE,[38.337204],1,1
3472723,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[38.3372038],[38.337204],38.337204,38.337204,38.337204,TRUE,FALSE,FALSE,[38.337204],1,1
3472724,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[38.3372038],[38.337204],38.337204,38.337204,38.337204,TRUE,FALSE,FALSE,[38.337204],1,1
3472732,Orange-lined Feeding,Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus) > Orange-lined Feeding,Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,feeding,[39.512668],[39.512668],39.512668,39.512668,39.512668,TRUE,FALSE,FALSE,[39.512668],1,1
3472734,Orange-lined Feeding,Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus) > Orange-lined Feeding,Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,feeding,[39.512668],[39.512668],39.512668,39.512668,39.512668,TRUE,FALSE,FALSE,[39.512668],1,1
3472737,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,,,,,[49.1874669],[49.187467],49.187467,49.187467,49.187467,TRUE,FALSE,FALSE,[49.187467],1,1
3472738,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,,,,,[49.1874669],[49.187467],49.187467,49.187467,49.187467,TRUE,FALSE,FALSE,[49.187467],1,1
3472744,Leopard Interested,Heavy Bodies/Large Lips > Groupers (Serranidae) > Leopard (Cephalopholis leopardus) > Leopard Interested,Heavy Bodies/Large Lips,Serranidae,Cephalopholis,Leopard (Cephalopholis leopardus),interested,,[50.0990235],[50.099024],50.099024,50.099024,50.099024,TRUE,FALSE,FALSE,[50.099024],1,1
3472752,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,,,,,[58.1057689],[58.105769],58.105769,58.105769,58.105769,TRUE,FALSE,FALSE,[58.105769],1,1
3472753,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,,,,,[58.1057689],[58.105769],58.105769,58.105769,58.105769,TRUE,FALSE,FALSE,[58.105769],1,1
3472754,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,,,,,[58.1057689],[58.105769],58.105769,58.105769,58.105769,TRUE,FALSE,FALSE,[58.105769],1,1
3472755,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,,,,,[58.1057689],[58.105769],58.105769,58.105769,58.105769,TRUE,FALSE,FALSE,[58.105769],1,1
3472756,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,,,,,[58.1057689],[58.105769],58.105769,58.105769,58.105769,TRUE,FALSE,FALSE,[58.105769],1,1
3472757,Genus Squirrel (Sargocentron),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Squirrel (Sargocentron),Reddish/Big Eyes,Holocentridae,Genus Squirrel,,,,[60.6545768],[60.654577],60.654577,60.654577,60.654577,TRUE,FALSE,FALSE,[60.654577],1,1
3472758,Genus Squirrel (Sargocentron),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Squirrel (Sargocentron),Reddish/Big Eyes,Holocentridae,Genus Squirrel,,,,[60.6545768],[60.654577],60.654577,60.654577,60.654577,TRUE,FALSE,FALSE,[60.654577],1,1
3472759,Genus Squirrel (Sargocentron),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Squirrel (Sargocentron),Reddish/Big Eyes,Holocentridae,Genus Squirrel,,,,[60.6545768],[60.654577],60.654577,60.654577,60.654577,TRUE,FALSE,FALSE,[60.654577],1,1
3472760,Leopard (Cephalopholis leopardus),Heavy Bodies/Large Lips > Groupers (Serranidae) > Leopard (Cephalopholis leopardus),Heavy Bodies/Large Lips,Serranidae,Cephalopholis,Leopard (Cephalopholis leopardus),,,[59.2002287],[59.200229],59.200229,59.200229,59.200229,TRUE,FALSE,FALSE,[59.200229],1,1
3472761,Leopard (Cephalopholis leopardus),Heavy Bodies/Large Lips > Groupers (Serranidae) > Leopard (Cephalopholis leopardus),Heavy Bodies/Large Lips,Serranidae,Cephalopholis,Leopard (Cephalopholis leopardus),,,[59.2002287],[59.200229],59.200229,59.200229,59.200229,TRUE,FALSE,FALSE,[59.200229],1,1
3472762,Genus Soldier (Myripristis),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Soldier (Myripristis),Reddish/Big Eyes,Holocentridae,Genus Soldier,,,,[61.5875274],[61.587527],61.587527,61.587527,61.587527,TRUE,FALSE,FALSE,[61.587527],1,1
3472763,Genus Soldier (Myripristis),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Soldier (Myripristis),Reddish/Big Eyes,Holocentridae,Genus Soldier,,,,[68.1695663],[68.169566],68.169566,68.169566,68.169566,TRUE,FALSE,FALSE,[68.169566],1,1
3472764,Genus Soldier (Myripristis),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Soldier (Myripristis),Reddish/Big Eyes,Holocentridae,Genus Soldier,,,,[68.1695663],[68.169566],68.169566,68.169566,68.169566,TRUE,FALSE,FALSE,[68.169566],1,1
3472765,Genus Soldier (Myripristis),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Soldier (Myripristis),Reddish/Big Eyes,Holocentridae,Genus Soldier,,,,[68.1695663],[68.169566],68.169566,68.169566,68.169566,TRUE,FALSE,FALSE,[68.169566],1,1
3472770,Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips > Hawkfishes (Cirrhitidae) > Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips,Cirrhitidae,Paracirrhites,Freckled (Paracirrhites forsteri),,,[69.2836599],[69.283660],69.283660,69.283660,69.283660,TRUE,FALSE,FALSE,[69.283660],1,1
3472772,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[69.2836599],[69.283660],69.283660,69.283660,69.283660,TRUE,FALSE,FALSE,[69.283660],1,1
3472773,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[69.2836599],[69.283660],69.283660,69.283660,69.283660,TRUE,FALSE,FALSE,[69.283660],1,1
3472777,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[75.1649115],[75.164912],75.164912,75.164912,75.164912,TRUE,FALSE,FALSE,[75.164912],1,1
3472778,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[75.1649115],[75.164912],75.164912,75.164912,75.164912,TRUE,FALSE,FALSE,[75.164912],1,1
3472779,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[75.1649115],[75.164912],75.164912,75.164912,75.164912,TRUE,FALSE,FALSE,[75.164912],1,1
3472783,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[78.6649274],[78.664927],78.664927,78.664927,78.664927,TRUE,FALSE,FALSE,[78.664927],1,1
3472784,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[78.6649274],[78.664927],78.664927,78.664927,78.664927,TRUE,FALSE,FALSE,[78.664927],1,1
