video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3430495,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,Genus Chromis,,,,[7.1418404],[7.141840],7.141840,7.141840,7.141840,TRUE,FALSE,FALSE,[7.141840],1,1
3430496,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,Indian Half-and-Half (Pycnochromis dimidiatus),,,[10.092463],[10.092463],10.092463,10.092463,10.092463,TRUE,FALSE,FALSE,[10.092463],1,1
3430497,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),Large Ovals,Acanthuridae,Zebrasoma,Brown Tang (Zebrasoma scopas),,,[10.092463],[10.092463],10.092463,10.092463,10.092463,TRUE,FALSE,FALSE,[10.092463],1,1
3430498,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[12.4959242],[12.495924],12.495924,12.495924,12.495924,TRUE,FALSE,FALSE,[12.495924],1,1
3430499,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[12.4959242],[12.495924],12.495924,12.495924,12.495924,TRUE,FALSE,FALSE,[12.495924],1,1
3430500,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[12.0670377],[12.067038],12.067038,12.067038,12.067038,TRUE,FALSE,FALSE,[12.067038],1,1
3430501,Bird wrasse (Gomphosus caeruleus),Wrasses > Wrasses (Labridae) > Bird wrasse (Gomphosus caeruleus),Wrasses,Labridae,Gomphosus,Bird wrasse (Gomphosus caeruleus),,,[18.4160547],[18.416055],18.416055,18.416055,18.416055,TRUE,FALSE,FALSE,[18.416055],1,1
3430502,Chevroned (Chaetodon trifascialis),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Chevroned (Chaetodon trifascialis),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,Chevroned (Chaetodon trifascialis),,,[24.6735828],[24.673583],24.673583,24.673583,24.673583,TRUE,FALSE,FALSE,[24.673583],1,1
3430503,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,,,,,[45.8503169],[45.850317],45.850317,45.850317,45.850317,TRUE,FALSE,FALSE,[45.850317],1,1
3430504,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),Large Ovals,Acanthuridae,Zebrasoma,Brown Tang (Zebrasoma scopas),,,[54.9424022],[54.942402],54.942402,54.942402,54.942402,TRUE,FALSE,FALSE,[54.942402],1,1
3430505,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),Large Ovals,Acanthuridae,Zebrasoma,Brown Tang (Zebrasoma scopas),,,[54.9424022],[54.942402],54.942402,54.942402,54.942402,TRUE,FALSE,FALSE,[54.942402],1,1
3430506,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[57.1942623],[57.194262],57.194262,57.194262,57.194262,TRUE,FALSE,FALSE,[57.194262],1,1
3430507,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[57.1942623],[57.194262],57.194262,57.194262,57.194262,TRUE,FALSE,FALSE,[57.194262],1,1
3430508,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[57.1942623],[57.194262],57.194262,57.194262,57.194262,TRUE,FALSE,FALSE,[57.194262],1,1
3430509,Brown Pigmy (Centropyge multispinis),Disk-shaped/Colourful > Angelfishes (Pomacanthidae) > Brown Pigmy (Centropyge multispinis),Disk-shaped/Colourful,Pomacanthidae,Centropyge,Brown Pigmy (Centropyge multispinis),,,[70.1456603],[70.145660],70.145660,70.145660,70.145660,TRUE,FALSE,FALSE,[70.145660],1,1
3430510,Honeycomb (Siganus stellatus),Large Ovals > Rabbitfishes (Siganidae) > Honeycomb (Siganus stellatus),Large Ovals,Siganidae,Siganus,Honeycomb (Siganus stellatus),,,[75.2071918],[75.207192],75.207192,75.207192,75.207192,TRUE,FALSE,FALSE,[75.207192],1,1
3430511,Honeycomb (Siganus stellatus),Large Ovals > Rabbitfishes (Siganidae) > Honeycomb (Siganus stellatus),Large Ovals,Siganidae,Siganus,Honeycomb (Siganus stellatus),,,[75.2071918],[75.207192],75.207192,75.207192,75.207192,TRUE,FALSE,FALSE,[75.207192],1,1
3430512,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,,,,,[80.7174695],[80.717470],80.717470,80.717470,80.717470,TRUE,FALSE,FALSE,[80.717470],1,1
3430513,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,,,,,[80.7174695],[80.717470],80.717470,80.717470,80.717470,TRUE,FALSE,FALSE,[80.717470],1,1
3430514,Bullethead (Chlorurus sordidus),Parrotfishes > Parrotfishes (Scaridae) > Bullethead (Chlorurus sordidus),Parrotfishes,Scaridae,Chlorurus,Bullethead (Chlorurus sordidus),,,[93.118094],[93.118094],93.118094,93.118094,93.118094,TRUE,FALSE,FALSE,[93.118094],1,1
3430515,Bullethead (Chlorurus sordidus),Parrotfishes > Parrotfishes (Scaridae) > Bullethead (Chlorurus sordidus),Parrotfishes,Scaridae,Chlorurus,Bullethead (Chlorurus sordidus),,,[93.118094],[93.118094],93.118094,93.118094,93.118094,TRUE,FALSE,FALSE,[93.118094],1,1
3430516,Bird wrasse (Gomphosus caeruleus),Wrasses > Wrasses (Labridae) > Bird wrasse (Gomphosus caeruleus),Wrasses,Labridae,Gomphosus,Bird wrasse (Gomphosus caeruleus),,,[95.5750624],[95.575062],95.575062,95.575062,95.575062,TRUE,FALSE,FALSE,[95.575062],1,1
3430517,Bird wrasse (Gomphosus caeruleus),Wrasses > Wrasses (Labridae) > Bird wrasse (Gomphosus caeruleus),Wrasses,Labridae,Gomphosus,Bird wrasse (Gomphosus caeruleus),,,[95.5750624],[95.575062],95.575062,95.575062,95.575062,TRUE,FALSE,FALSE,[95.575062],1,1
