video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,split_time_reset_note,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3470642,Green Feeding,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus) > Green Feeding,Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,feeding,[1847.6902084],[1847.690208],1847.690208,1847.690208,1847.690208,TRUE,FALSE,FALSE,FALSE,[1847.690208],1,1
3470643,Green Feeding,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus) > Green Feeding,Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,feeding,[1847.6902084],[1847.690208],1847.690208,1847.690208,1847.690208,TRUE,FALSE,FALSE,FALSE,[1847.690208],1,1
3470644,Green Feeding,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus) > Green Feeding,Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,feeding,[1847.6902084],[1847.690208],1847.690208,1847.690208,1847.690208,TRUE,FALSE,FALSE,FALSE,[1847.690208],1,1
3470645,Green Feeding,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus) > Green Feeding,Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,feeding,[1847.6902084],[1847.690208],1847.690208,1847.690208,1847.690208,TRUE,FALSE,FALSE,FALSE,[1847.690208],1,1
3470646,Black-backed (Chaetodon melannotus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-backed (Chaetodon melannotus),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,Black-backed (Chaetodon melannotus),,,[1864.3604601],[1864.360460],1864.360460,1864.360460,1864.360460,TRUE,FALSE,FALSE,FALSE,[1864.360460],1,1
3470647,Black-backed (Chaetodon melannotus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-backed (Chaetodon melannotus),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,Black-backed (Chaetodon melannotus),,,[1864.3604601],[1864.360460],1864.360460,1864.360460,1864.360460,TRUE,FALSE,FALSE,FALSE,[1864.360460],1,1
3470650,Red Interested,Sloping Heads > Snappers (Lutjanidae) > Red (Lutjanus bohar) > Red Interested,Sloping Heads,Lutjanidae,Lutjanus,Red (Lutjanus bohar),interested,,[1921.4517485],[1921.451748],1921.451748,1921.451748,1921.451748,TRUE,FALSE,FALSE,FALSE,[1921.451748],1,1
3470651,Groupers Feeding,Heavy Bodies/Large Lips > Groupers (Serranidae) > Groupers Feeding,Heavy Bodies/Large Lips,Serranidae,,,,feeding,[1941.1256872],[1941.125687],1941.125687,1941.125687,1941.125687,TRUE,FALSE,FALSE,FALSE,[1941.125687],1,1
3470652,Red Feeding,Sloping Heads > Snappers (Lutjanidae) > Red (Lutjanus bohar) > Red Feeding,Sloping Heads,Lutjanidae,Lutjanus,Red (Lutjanus bohar),,feeding,[1949.9703977],[1949.970398],1949.970398,1949.970398,1949.970398,TRUE,FALSE,FALSE,FALSE,[1949.970398],1,1
3470653,Groupers Interested,Heavy Bodies/Large Lips > Groupers (Serranidae) > Groupers Interested,Heavy Bodies/Large Lips,Serranidae,,,interested,,[1966.0772491],[1966.077249],1966.077249,1966.077249,1966.077249,TRUE,FALSE,FALSE,FALSE,[1966.077249],1,1
3470654,Groupers Interested,Heavy Bodies/Large Lips > Groupers (Serranidae) > Groupers Interested,Heavy Bodies/Large Lips,Serranidae,,,interested,,[1966.0772491],[1966.077249],1966.077249,1966.077249,1966.077249,TRUE,FALSE,FALSE,FALSE,[1966.077249],1,1
3470655,Goldbar Interested,Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum) > Goldbar Interested,Wrasses,Labridae,Thalassoma,Goldbar (Thalassoma hebraicum),interested,,[1984.600129],[1984.600129],1984.600129,1984.600129,1984.600129,TRUE,FALSE,FALSE,FALSE,[1984.600129],1,1
