video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,split_time_reset_note,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3272811,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,Genus Chromis,,,,[15.9440225],[15.944023],15.944023,15.944023,15.944023,TRUE,FALSE,FALSE,FALSE,[15.944023],1,1
3272812,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,Genus Chromis,,,,[15.9440225],[15.944023],15.944023,15.944023,15.944023,TRUE,FALSE,FALSE,FALSE,[15.944023],1,1
3272813,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,Genus Chromis,,,,[15.9440225],[15.944023],15.944023,15.944023,15.944023,TRUE,FALSE,FALSE,FALSE,[15.944023],1,1
3272814,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,Genus Chromis,,,,[15.9440225],[15.944023],15.944023,15.944023,15.944023,TRUE,FALSE,FALSE,FALSE,[15.944023],1,1
3272815,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,Genus Chromis,,,,[15.9440225],[15.944023],15.944023,15.944023,15.944023,TRUE,FALSE,FALSE,FALSE,[15.944023],1,1
3272816,Barred (Hemigymnus fasciatus),Wrasses > Wrasses (Labridae) > Barred (Hemigymnus fasciatus),Wrasses,Labridae,Hemigymnus,Barred (Hemigymnus fasciatus),,,[48.92878411533194],[48.928784],48.928784,48.928784,48.928784,TRUE,FALSE,FALSE,FALSE,[48.928784],1,1
3272817,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[77.66795769300016],[77.667958],77.667958,77.667958,77.667958,TRUE,FALSE,FALSE,FALSE,[77.667958],1,1
3272818,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[83.7003487276672],[83.700349],83.700349,83.700349,83.700349,TRUE,FALSE,FALSE,FALSE,[83.700349],1,1
3272819,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),Large Ovals,Acanthuridae,Ctenochaetus,Lined Bristletooth (Ctenochaetus striatus),,,[83.7003487276672],[83.700349],83.700349,83.700349,83.700349,TRUE,FALSE,FALSE,FALSE,[83.700349],1,1
3272820,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),Large Ovals,Acanthuridae,Zebrasoma,Brown Tang (Zebrasoma scopas),,,[92.54526491166617],[92.545265],92.545265,92.545265,92.545265,TRUE,FALSE,FALSE,FALSE,[92.545265],1,1
