video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames
3296198,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,,,,,[1850.4986187426705]
3296202,Peacock (Cephalopholis argus),Heavy Bodies/Large Lips > Groupers (Serranidae) > Peacock (Cephalopholis argus),Heavy Bodies/Large Lips,Serranidae,Cephalopholis,Peacock (Cephalopholis argus),,,[1856.5220378726676]
3296218,Honeycomb (Siganus stellatus),Large Ovals > Rabbitfishes (Siganidae) > Honeycomb (Siganus stellatus),Large Ovals,Siganidae,Siganus,Honeycomb (Siganus stellatus),,,[1957.1545136310062]
3296219,Honeycomb (Siganus stellatus),Large Ovals > Rabbitfishes (Siganidae) > Honeycomb (Siganus stellatus),Large Ovals,Siganidae,Siganus,Honeycomb (Siganus stellatus),,,[1957.1545136310062]
3296220,Axilspot Hogfish (Bodianus axillaris),Wrasses > Wrasses (Labridae) > Axilspot Hogfish (Bodianus axillaris),Wrasses,Labridae,Bodianus,Axilspot Hogfish (Bodianus axillaris),,,[1978.46268891967]
3296221,Axilspot Hogfish (Bodianus axillaris),Wrasses > Wrasses (Labridae) > Axilspot Hogfish (Bodianus axillaris),Wrasses,Labridae,Bodianus,Axilspot Hogfish (Bodianus axillaris),,,[1978.46268891967]
3296233,Red Interested,Sloping Heads > Snappers (Lutjanidae) > Red (Lutjanus bohar) > Red Interested,Sloping Heads,Lutjanidae,Lutjanus,Red (Lutjanus bohar),interested,,[2078.4185354723263]
3296281,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,,[2192.55264371]
3296282,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,,[2192.55264371]
3296298,Bird wrasse (Gomphosus caeruleus),Wrasses > Wrasses (Labridae) > Bird wrasse (Gomphosus caeruleus),Wrasses,Labridae,Gomphosus,Bird wrasse (Gomphosus caeruleus),,,[2371.821024517]
3296299,Bird wrasse (Gomphosus caeruleus),Wrasses > Wrasses (Labridae) > Bird wrasse (Gomphosus caeruleus),Wrasses,Labridae,Gomphosus,Bird wrasse (Gomphosus caeruleus),,,[2371.821024517]
3296302,Sidespot (Parupeneus pleurostigma),Odd-shaped Swimmers > Goatfishes (Mullidae) > Sidespot (Parupeneus pleurostigma),Odd-shaped Swimmers,Mullidae,Parupeneus,Sidespot (Parupeneus pleurostigma),,,[2377.664992021991]
3296649,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),Large Ovals,Acanthuridae,Zebrasoma,Brown Tang (Zebrasoma scopas),,,[2939.054812815667]
3296650,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),Large Ovals,Acanthuridae,Zebrasoma,Brown Tang (Zebrasoma scopas),,,[2939.054812815667]
3296660,Eclipse (Chaetodon bennetti),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Eclipse (Chaetodon bennetti),Disk-shaped/Colourful,Chaetodontidae,Chaetodon,Eclipse (Chaetodon bennetti),,,[2944.220658683672]
3296663,Longnose (Forcipiger flavissimus),Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Longnose (Forcipiger flavissimus),Disk-shaped/Colourful,Chaetodontidae,Forcipiger,Longnose (Forcipiger flavissimus),,,[2943.073918624661]
3296785,Regal (Pygoplites diacanthus),Disk-shaped/Colourful > Angelfishes (Pomacanthidae) > Regal (Pygoplites diacanthus),Disk-shaped/Colourful,Pomacanthidae,Pygoplites,Regal (Pygoplites diacanthus),,,"[3415.843063641674,3417.9280103663204]"
3296786,Regal (Pygoplites diacanthus),Disk-shaped/Colourful > Angelfishes (Pomacanthidae) > Regal (Pygoplites diacanthus),Disk-shaped/Colourful,Pomacanthidae,Pygoplites,Regal (Pygoplites diacanthus),,,[3417.9280103663204]
