video_annotation_label_id,label_name,label_hierarchy,video_id,video_filename,frames,annotation_id
3386140,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),37263,30.10.2024_Utumbi_C8_Glasnudel_ganz.mp4,[1.082301308],2880261
3386141,Brown Pigmy (Centropyge multispinis),Disk-shaped/Colourful > Angelfishes (Pomacanthidae) > Brown Pigmy (Centropyge multispinis),37263,30.10.2024_Utumbi_C8_Glasnudel_ganz.mp4,[3.8159340443323337],2880262
3386142,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),37263,30.10.2024_Utumbi_C8_Glasnudel_ganz.mp4,[4.788441483667415],2880263
3386143,Whitetail (Acanthurus thompsoni),Large Ovals > Surgeonfishes (Acanthuridae) > Whitetail (Acanthurus thompsoni),37263,30.10.2024_Utumbi_C8_Glasnudel_ganz.mp4,[7.544921348340084],2880264
3386576,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),37263,30.10.2024_Utumbi_C8_Glasnudel_ganz.mp4,[11.528430581671921],2880697
3386579,Goldbar (Thalassoma hebraicum),Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum),37263,30.10.2024_Utumbi_C8_Glasnudel_ganz.mp4,[14.338274228002497],2880700
3386621,Whitetail (Acanthurus thompsoni),Large Ovals > Surgeonfishes (Acanthuridae) > Whitetail (Acanthurus thompsoni),37263,30.10.2024_Utumbi_C8_Glasnudel_ganz.mp4,[29.63797179233261],2880742
3386622,Whitetail (Acanthurus thompsoni),Large Ovals > Surgeonfishes (Acanthuridae) > Whitetail (Acanthurus thompsoni),37263,30.10.2024_Utumbi_C8_Glasnudel_ganz.mp4,[29.63797179233261],2880743
3386623,Whitetail (Acanthurus thompsoni),Large Ovals > Surgeonfishes (Acanthuridae) > Whitetail (Acanthurus thompsoni),37263,30.10.2024_Utumbi_C8_Glasnudel_ganz.mp4,[45.198157756326076],2880744
3386624,Whitetail (Acanthurus thompsoni),Large Ovals > Surgeonfishes (Acanthuridae) > Whitetail (Acanthurus thompsoni),37263,30.10.2024_Utumbi_C8_Glasnudel_ganz.mp4,[45.198157756326076],2880745
