video_annotation_label_id,label_name,label_hierarchy,video_id,video_filename,frames,annotation_id
3262975,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[0],2766307
3262976,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[0],2766308
3262977,Sulfur (Pomacentrus sulfureus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Sulfur (Pomacentrus sulfureus),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[0],2766309
3262979,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[0],2766310
3262980,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[0],2766311
3262981,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[0],2766312
3262982,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[0],2766313
3262983,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[0],2766314
3262984,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[0],2766315
3262985,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[0.7233942176656062],2766316
3262986,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[0.7233942176656062],2766317
3262987,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[0.7233942176656062],2766318
3262988,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[0.7233942176656062],2766319
3262989,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[0.7233942176656062],2766320
3262990,Swarthy (Scarus niger),Parrotfishes > Parrotfishes (Scaridae) > Swarthy (Scarus niger),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[0.843687591010807],2766321
3262991,Red (Lutjanus bohar),Sloping Heads > Snappers (Lutjanidae) > Red (Lutjanus bohar),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[2.556932524327653],2766322
3262992,Goldbar (Thalassoma hebraicum),Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[3.6006283679970004],2766323
3262993,Goldbar (Thalassoma hebraicum),Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[3.6006283679970004],2766324
3262994,Redmouth (Aethaloperca rogaa),Heavy Bodies/Large Lips > Groupers (Serranidae) > Redmouth (Aethaloperca rogaa),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[5.372260107331449],2766325
3263000,Moon (Thalassoma lunare),Wrasses > Wrasses (Labridae) > Moon (Thalassoma lunare),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[14.708505034996628],2766331
3263001,Moon (Thalassoma lunare),Wrasses > Wrasses (Labridae) > Moon (Thalassoma lunare),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[14.708505034996628],2766332
3263003,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[19.6569887886667],2766334
3263004,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[19.6569887886667],2766335
3263005,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[19.6569887886667],2766336
3263006,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),36411,26.10.24_Utumbi_C10_Makarel_ganz.mp4,[19.6569887886667],2766337
