video_annotation_label_id,label_name,label_hierarchy,video_id,video_filename,frames,annotation_id
3400217,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),37265,05.11.24_Milimani_C10_Glasnudel_ganz.mp4,[5.8250787],2894305
3400218,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),37265,05.11.24_Milimani_C10_Glasnudel_ganz.mp4,[7.4238038],2894306
3400219,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),37265,05.11.24_Milimani_C10_Glasnudel_ganz.mp4,[7.4238038],2894307
3400220,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),37265,05.11.24_Milimani_C10_Glasnudel_ganz.mp4,[20.9545353],2894308
3400221,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),37265,05.11.24_Milimani_C10_Glasnudel_ganz.mp4,[20.9545353],2894309
3400222,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),37265,05.11.24_Milimani_C10_Glasnudel_ganz.mp4,[69.0319995],2894310
3400223,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),37265,05.11.24_Milimani_C10_Glasnudel_ganz.mp4,[82.1195681],2894311
3400224,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),37265,05.11.24_Milimani_C10_Glasnudel_ganz.mp4,[82.1195681],2894312
3400225,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),37265,05.11.24_Milimani_C10_Glasnudel_ganz.mp4,[82.1195681],2894313
3400226,Axilspot Hogfish (Bodianus axillaris),Wrasses > Wrasses (Labridae) > Axilspot Hogfish (Bodianus axillaris),37265,05.11.24_Milimani_C10_Glasnudel_ganz.mp4,[90.3668534],2894314
3400227,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),37265,05.11.24_Milimani_C10_Glasnudel_ganz.mp4,[99.48882],2894315
3400228,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),37265,05.11.24_Milimani_C10_Glasnudel_ganz.mp4,[107.5202903],2894316
3400229,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),37265,05.11.24_Milimani_C10_Glasnudel_ganz.mp4,[107.5202903],2894317
3400230,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),37265,05.11.24_Milimani_C10_Glasnudel_ganz.mp4,[107.5202903],2894318
3400231,Lined Bristletooth (Ctenochaetus striatus),Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus),37265,05.11.24_Milimani_C10_Glasnudel_ganz.mp4,[107.5202903],2894319
