video_annotation_label_id,label_name,label_hierarchy,video_id,video_filename,frames,annotation_id
3554743,Blacktip (Epinephelus fasciatus),Heavy Bodies/Large Lips > Groupers (Serranidae) > Blacktip (Epinephelus fasciatus),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[12.1564655],3037993
3554744,Moon (Thalassoma lunare),Wrasses > Wrasses (Labridae) > Moon (Thalassoma lunare),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[12.1564655],3037994
3554745,Goldbar (Thalassoma hebraicum),Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[12.1564655],3037995
3554746,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[12.1564655],3037996
3554747,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[12.1564655],3037997
3554748,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[12.1564655],3037998
3554749,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[12.1564655],3037999
3554750,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[12.1564655],3038000
3554751,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[12.1564655],3038001
3554752,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[12.1564655],3038002
3554753,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[12.3588901],3038003
3554754,Moon (Thalassoma lunare),Wrasses > Wrasses (Labridae) > Moon (Thalassoma lunare),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[13.6533587],3038004
3554755,Moon (Thalassoma lunare),Wrasses > Wrasses (Labridae) > Moon (Thalassoma lunare),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[13.6533587],3038005
3554756,Moon (Thalassoma lunare),Wrasses > Wrasses (Labridae) > Moon (Thalassoma lunare),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[13.6533587],3038006
3554757,Moon (Thalassoma lunare),Wrasses > Wrasses (Labridae) > Moon (Thalassoma lunare),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[13.6533587],3038007
3554758,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[10.9234911],3038008
3554759,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[10.9234911],3038009
3554760,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[10.9234911],3038010
3554761,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[10.9234911],3038011
3554762,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[11.9924207],3038012
3554763,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[11.9924207],3038013
3554764,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[11.9924207],3038014
3554765,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[11.9924207],3038015
3554766,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[11.9924207],3038016
3554767,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[11.9924207],3038017
3554769,Wrasses (Labridae),Wrasses > Wrasses (Labridae),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[14.6503742],3038019
3554770,Wrasses (Labridae),Wrasses > Wrasses (Labridae),38057,10.12.24_Utumbi_fishmix_ganz.mp4,[14.6503742],3038020
