feature,n_videos,n_fish,n_algae,mean_fish,mean_algae,beta_bait_fish_vs_algae,beta_site_utumbi,beta_interaction,p_perm_bait,p_perm_interaction,r2,direction,feature_type,p_bh_bait,p_bh_interaction,sig_bait_bh,sig_interaction_bh
large ovals,9,3,6,4.0,23.333333333333332,-1.5482535283084378,0.0,0.0,0.013333333333333334,1.0,0.8848239045320174,algae,unspecific,0.14666666666666667,1.0,False,False
odd-shaped swimmers,9,3,6,3.3333333333333335,5.333333333333333,-0.44246761443056626,0.0,0.0,0.11333333333333333,1.0,0.337896375770692,algae,unspecific,0.24933333333333332,1.0,False,False
parrotfishes,9,3,6,6.666666666666667,7.666666666666667,-0.056821097828432046,0.0,0.0,0.8833333333333333,1.0,0.0023475988973782336,algae,unspecific,0.8833333333333333,1.0,False,False
silvery,9,3,6,4.333333333333333,1.5,0.44590416229768853,0.0,0.0,0.3566666666666667,1.0,0.11857187086100518,fish,unspecific,0.5041666666666667,1.0,False,False
slender schoolers/colourful,9,3,6,3.0,6.333333333333333,-0.800973480241707,0.0,0.0,0.22333333333333333,1.0,0.23529115571424086,algae,unspecific,0.40944444444444444,1.0,False,False
sloping heads,9,3,6,10.333333333333334,27.0,-0.9275216062277245,0.0,0.0,0.07,1.0,0.4906492907057697,algae,unspecific,0.1925,1.0,False,False
small ovals - damselfishes,9,3,6,8.333333333333334,7.5,0.08909035839721743,0.0,0.0,0.7533333333333333,1.0,0.014624223496374489,fish,unspecific,0.8286666666666667,1.0,False,False
wrasses,9,3,6,5.666666666666667,1.3333333333333333,0.9026834003674031,0.0,0.0,0.043333333333333335,1.0,0.575461456240997,fish,unspecific,0.1925,1.0,False,False
algae_oriented_diet_mode,9,3,6,10.0,23.333333333333332,-0.7874593997495953,0.0,0.0,0.013333333333333334,1.0,0.6059532432807865,algae,composite_group,0.04533333333333334,1.0,True,False
bioeroder_set,9,3,6,6.666666666666667,8.5,-0.23522799977866798,0.0,0.0,0.45666666666666667,1.0,0.06751877846744792,algae,composite_group,0.5175555555555555,1.0,False,False
fish_oriented_diet_mode,9,3,6,10.333333333333334,27.0,-0.9275216062277245,0.0,0.0,0.07,1.0,0.4906492907057697,algae,composite_group,0.09916666666666668,1.0,False,False
herbivore_core_families,9,3,6,6.666666666666667,23.333333333333332,-1.2050470559147173,0.0,0.0,0.013333333333333334,1.0,0.7172127335001866,algae,composite_group,0.04533333333333334,1.0,True,False
herbivore_extended_with_damselfishes,9,3,6,10.0,23.333333333333332,-0.7874593997495953,0.0,0.0,0.013333333333333334,1.0,0.6059532432807865,algae,composite_group,0.04533333333333334,1.0,True,False
invertebrate_oriented_diet_mode,9,3,6,10.333333333333334,27.0,-0.9275216062277245,0.0,0.0,0.07,1.0,0.4906492907057697,algae,composite_group,0.09916666666666668,1.0,False,False
invertivore_benthic_core,9,3,6,2.6666666666666665,11.333333333333334,-1.1977310859855828,0.0,0.0,0.013333333333333334,1.0,0.8101847232874574,algae,composite_group,0.04533333333333334,1.0,True,False
invertivore_general,9,3,6,2.6666666666666665,11.333333333333334,-1.1977310859855828,0.0,0.0,0.013333333333333334,1.0,0.8101847232874574,algae,composite_group,0.04533333333333334,1.0,True,False
nocturnal_predator_mixture,9,3,6,10.333333333333334,27.0,-0.9275216062277245,0.0,0.0,0.07,1.0,0.4906492907057697,algae,composite_group,0.09916666666666668,1.0,False,False
omnivore_box_puffer_file,9,3,6,1.3333333333333333,1.0,0.08720802396075791,0.0,0.0,0.9533333333333334,1.0,0.01048344527685896,fish,composite_group,0.9533333333333334,1.0,False,False
piscivore_active_hunters,9,3,6,10.333333333333334,27.0,-0.9275216062277245,0.0,0.0,0.07,1.0,0.4906492907057697,algae,composite_group,0.09916666666666668,1.0,False,False
piscivore_core_families,9,3,6,10.333333333333334,27.0,-0.9275216062277245,0.0,0.0,0.07,1.0,0.4906492907057697,algae,composite_group,0.09916666666666668,1.0,False,False
planktivore_core,9,3,6,3.0,6.333333333333333,-0.800973480241707,0.0,0.0,0.22333333333333333,1.0,0.23529115571424086,algae,composite_group,0.29205128205128206,1.0,False,False
plankton_oriented_diet_mode,9,3,6,8.333333333333334,8.5,-0.03418750763525563,0.0,0.0,0.9033333333333333,1.0,0.002387048471410913,algae,composite_group,0.9533333333333334,1.0,False,False
predator_reef_core,9,3,6,10.333333333333334,27.0,-0.9275216062277245,0.0,0.0,0.07,1.0,0.4906492907057697,algae,composite_group,0.09916666666666668,1.0,False,False
snappers_groupers_combo,9,3,6,10.333333333333334,27.0,-0.9275216062277245,0.0,0.0,0.07,1.0,0.4906492907057697,algae,composite_group,0.09916666666666668,1.0,False,False
wrasses_trigger_combo,9,3,6,5.666666666666667,2.8333333333333335,0.4932274382305194,0.0,0.0,0.27666666666666667,1.0,0.17732160973772693,fish,composite_group,0.33595238095238095,1.0,False,False
