taxon_key,koeder,n_videos,n_present,occurrence_rate,mean_maxn,median_maxn,std_maxn,max_maxn
species::green (amblyglyphidodon indicus),ulva_salad,4,4,1.0,1.0,1.0,0.0,1.0
species::honeycomb (siganus stellatus),control,3,2,0.6666666666666666,1.3333333333333333,2.0,1.1547005383792517,2.0
species::honeycomb (siganus stellatus),fischmix,1,1,1.0,2.0,2.0,0.0,2.0
species::honeycomb (siganus stellatus),mackerel,3,2,0.6666666666666666,1.3333333333333333,2.0,1.1547005383792517,2.0
species::honeycomb (siganus stellatus),sargassum,3,1,0.3333333333333333,0.6666666666666666,0.0,1.1547005383792517,2.0
species::honeycomb (siganus stellatus),ulva_gutweed,3,3,1.0,2.0,2.0,0.0,2.0
species::honeycomb (siganus stellatus),ulva_salad,4,3,0.75,1.5,2.0,1.0,2.0
species::humpback unicorn (naso brachycentron),control,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::humpback unicorn (naso brachycentron),fischmix,1,1,1.0,1.0,1.0,0.0,1.0
species::humpback unicorn (naso brachycentron),mackerel,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::humpback unicorn (naso brachycentron),sargassum,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::humpback unicorn (naso brachycentron),ulva_gutweed,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::humpback unicorn (naso brachycentron),ulva_salad,4,0,0.0,0.0,0.0,0.0,0.0
species::humphead (cheilinus undulatus),control,3,0,0.0,0.0,0.0,0.0,0.0
species::humphead (cheilinus undulatus),fischmix,1,1,1.0,1.0,1.0,0.0,1.0
species::humphead (cheilinus undulatus),mackerel,3,0,0.0,0.0,0.0,0.0,0.0
species::humphead (cheilinus undulatus),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::humphead (cheilinus undulatus),ulva_gutweed,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::humphead (cheilinus undulatus),ulva_salad,4,0,0.0,0.0,0.0,0.0,0.0
species::humpnose bigeye (monotaxis grandoculis),control,3,3,1.0,3.3333333333333335,1.0,4.041451884327381,8.0
species::humpnose bigeye (monotaxis grandoculis),fischmix,1,1,1.0,3.0,3.0,0.0,3.0
species::humpnose bigeye (monotaxis grandoculis),mackerel,3,2,0.6666666666666666,2.3333333333333335,2.0,2.5166114784235836,5.0
species::humpnose bigeye (monotaxis grandoculis),sargassum,3,3,1.0,8.333333333333334,9.0,7.023769168568493,15.0
species::humpnose bigeye (monotaxis grandoculis),ulva_gutweed,3,3,1.0,2.6666666666666665,1.0,2.886751345948129,6.0
species::humpnose bigeye (monotaxis grandoculis),ulva_salad,4,4,1.0,2.75,2.0,2.217355782608345,6.0
species::indian half-and-half (pycnochromis dimidiatus),control,3,3,1.0,63.333333333333336,56.0,58.34666514320534,125.0
species::indian half-and-half (pycnochromis dimidiatus),fischmix,1,1,1.0,56.0,56.0,0.0,56.0
species::indian half-and-half (pycnochromis dimidiatus),mackerel,3,3,1.0,45.333333333333336,30.0,53.66873702010635,105.0
species::indian half-and-half (pycnochromis dimidiatus),sargassum,3,3,1.0,52.0,66.0,33.28663395418648,76.0
species::indian half-and-half (pycnochromis dimidiatus),ulva_gutweed,3,3,1.0,14.333333333333334,15.0,4.041451884327381,18.0
species::indian half-and-half (pycnochromis dimidiatus),ulva_salad,4,4,1.0,59.5,54.5,60.29096117993144,123.0
species::indian longnose (hipposcarus harid),control,3,0,0.0,0.0,0.0,0.0,0.0
species::indian longnose (hipposcarus harid),fischmix,1,0,0.0,0.0,0.0,0.0,0.0
species::indian longnose (hipposcarus harid),mackerel,3,2,0.6666666666666666,4.666666666666667,2.0,6.429100507328637,12.0
species::indian longnose (hipposcarus harid),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::indian longnose (hipposcarus harid),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::indian longnose (hipposcarus harid),ulva_salad,4,1,0.25,0.5,0.0,1.0,2.0
species::indian redfin (chaetodon trifasciatus),control,3,3,1.0,2.3333333333333335,2.0,0.5773502691896258,3.0
species::indian redfin (chaetodon trifasciatus),fischmix,1,1,1.0,3.0,3.0,0.0,3.0
species::indian redfin (chaetodon trifasciatus),mackerel,3,3,1.0,2.3333333333333335,2.0,0.5773502691896258,3.0
species::indian redfin (chaetodon trifasciatus),sargassum,3,3,1.0,3.3333333333333335,4.0,1.1547005383792515,4.0
species::indian redfin (chaetodon trifasciatus),ulva_gutweed,3,2,0.6666666666666666,1.3333333333333333,2.0,1.1547005383792517,2.0
species::indian redfin (chaetodon trifasciatus),ulva_salad,4,3,0.75,1.5,2.0,1.0,2.0
species::leopard (cephalopholis leopardus),control,3,0,0.0,0.0,0.0,0.0,0.0
species::leopard (cephalopholis leopardus),fischmix,1,1,1.0,1.0,1.0,0.0,1.0
species::leopard (cephalopholis leopardus),mackerel,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::leopard (cephalopholis leopardus),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::leopard (cephalopholis leopardus),ulva_gutweed,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::leopard (cephalopholis leopardus),ulva_salad,4,2,0.5,0.5,0.5,0.5773502691896257,1.0
species::lined (chaetodon lineolatus),control,3,0,0.0,0.0,0.0,0.0,0.0
species::lined (chaetodon lineolatus),fischmix,1,0,0.0,0.0,0.0,0.0,0.0
species::lined (chaetodon lineolatus),mackerel,3,1,0.3333333333333333,0.6666666666666666,0.0,1.1547005383792517,2.0
species::lined (chaetodon lineolatus),sargassum,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::lined (chaetodon lineolatus),ulva_gutweed,3,1,0.3333333333333333,0.6666666666666666,0.0,1.1547005383792517,2.0
species::lined (chaetodon lineolatus),ulva_salad,4,0,0.0,0.0,0.0,0.0,0.0
species::lined bristletooth (ctenochaetus striatus),control,3,3,1.0,4.0,4.0,0.0,4.0
species::lined bristletooth (ctenochaetus striatus),fischmix,1,1,1.0,3.0,3.0,0.0,3.0
species::lined bristletooth (ctenochaetus striatus),mackerel,3,3,1.0,4.666666666666667,4.0,2.0816659994661326,7.0
species::lined bristletooth (ctenochaetus striatus),sargassum,3,3,1.0,4.333333333333333,5.0,1.1547005383792517,5.0
species::lined bristletooth (ctenochaetus striatus),ulva_gutweed,3,3,1.0,4.333333333333333,4.0,0.5773502691896258,5.0
species::lined bristletooth (ctenochaetus striatus),ulva_salad,4,4,1.0,4.0,4.0,0.816496580927726,5.0
species::linedcheeked (oxycheilinus digramma),control,3,0,0.0,0.0,0.0,0.0,0.0
species::linedcheeked (oxycheilinus digramma),fischmix,1,0,0.0,0.0,0.0,0.0,0.0
species::linedcheeked (oxycheilinus digramma),mackerel,3,0,0.0,0.0,0.0,0.0,0.0
species::linedcheeked (oxycheilinus digramma),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::linedcheeked (oxycheilinus digramma),ulva_gutweed,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::linedcheeked (oxycheilinus digramma),ulva_salad,4,2,0.5,0.5,0.5,0.5773502691896257,1.0
species::longbarbel (parupeneus macronemus),control,3,3,1.0,1.3333333333333333,1.0,0.5773502691896257,2.0
species::longbarbel (parupeneus macronemus),fischmix,1,1,1.0,3.0,3.0,0.0,3.0
species::longbarbel (parupeneus macronemus),mackerel,3,3,1.0,2.3333333333333335,2.0,0.5773502691896258,3.0
species::longbarbel (parupeneus macronemus),sargassum,3,3,1.0,3.0,2.0,2.6457513110645907,6.0
species::longbarbel (parupeneus macronemus),ulva_gutweed,3,3,1.0,3.3333333333333335,3.0,2.5166114784235836,6.0
species::longbarbel (parupeneus macronemus),ulva_salad,4,4,1.0,1.75,1.5,0.9574271077563381,3.0
species::longfin banner (heniochus acuminatus),control,3,0,0.0,0.0,0.0,0.0,0.0
species::longfin banner (heniochus acuminatus),fischmix,1,0,0.0,0.0,0.0,0.0,0.0
species::longfin banner (heniochus acuminatus),mackerel,3,1,0.3333333333333333,0.6666666666666666,0.0,1.1547005383792517,2.0
species::longfin banner (heniochus acuminatus),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::longfin banner (heniochus acuminatus),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::longfin banner (heniochus acuminatus),ulva_salad,4,1,0.25,0.25,0.0,0.5,1.0
species::longnose (forcipiger flavissimus),control,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::longnose (forcipiger flavissimus),fischmix,1,0,0.0,0.0,0.0,0.0,0.0
species::longnose (forcipiger flavissimus),mackerel,3,0,0.0,0.0,0.0,0.0,0.0
species::longnose (forcipiger flavissimus),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::longnose (forcipiger flavissimus),ulva_gutweed,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::longnose (forcipiger flavissimus),ulva_salad,4,0,0.0,0.0,0.0,0.0,0.0
species::longnose (oxymonacanthus longirostris),control,3,2,0.6666666666666666,1.3333333333333333,1.0,1.5275252316519468,3.0
species::longnose (oxymonacanthus longirostris),fischmix,1,1,1.0,1.0,1.0,0.0,1.0
species::longnose (oxymonacanthus longirostris),mackerel,3,1,0.3333333333333333,0.6666666666666666,0.0,1.1547005383792517,2.0
species::longnose (oxymonacanthus longirostris),sargassum,3,2,0.6666666666666666,1.3333333333333333,2.0,1.1547005383792517,2.0
species::longnose (oxymonacanthus longirostris),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::longnose (oxymonacanthus longirostris),ulva_salad,4,3,0.75,1.5,1.5,1.2909944487358056,3.0
species::lyretail hogfish (bodianus anthioides),control,3,0,0.0,0.0,0.0,0.0,0.0
species::lyretail hogfish (bodianus anthioides),fischmix,1,1,1.0,2.0,2.0,0.0,2.0
species::lyretail hogfish (bodianus anthioides),mackerel,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::lyretail hogfish (bodianus anthioides),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::lyretail hogfish (bodianus anthioides),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::lyretail hogfish (bodianus anthioides),ulva_salad,4,1,0.25,0.25,0.0,0.5,1.0
species::masked banner (heniochus monoceros),control,3,0,0.0,0.0,0.0,0.0,0.0
species::masked banner (heniochus monoceros),fischmix,1,1,1.0,2.0,2.0,0.0,2.0
species::masked banner (heniochus monoceros),mackerel,3,0,0.0,0.0,0.0,0.0,0.0
species::masked banner (heniochus monoceros),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::masked banner (heniochus monoceros),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::masked banner (heniochus monoceros),ulva_salad,4,1,0.25,0.5,0.0,1.0,2.0
species::meyer's (chaetodon meyeri),control,3,0,0.0,0.0,0.0,0.0,0.0
species::meyer's (chaetodon meyeri),fischmix,1,0,0.0,0.0,0.0,0.0,0.0
species::meyer's (chaetodon meyeri),mackerel,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::meyer's (chaetodon meyeri),sargassum,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::meyer's (chaetodon meyeri),ulva_gutweed,3,1,0.3333333333333333,0.6666666666666666,0.0,1.1547005383792517,2.0
species::meyer's (chaetodon meyeri),ulva_salad,4,2,0.5,1.0,1.0,1.1547005383792515,2.0
species::monk (acanthurus gahhm),control,3,0,0.0,0.0,0.0,0.0,0.0
species::monk (acanthurus gahhm),fischmix,1,0,0.0,0.0,0.0,0.0,0.0
species::monk (acanthurus gahhm),mackerel,3,1,0.3333333333333333,0.6666666666666666,0.0,1.1547005383792517,2.0
species::monk (acanthurus gahhm),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::monk (acanthurus gahhm),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::monk (acanthurus gahhm),ulva_salad,4,0,0.0,0.0,0.0,0.0,0.0
species::moon (thalassoma lunare),control,3,3,1.0,1.0,1.0,0.0,1.0
species::moon (thalassoma lunare),fischmix,1,1,1.0,3.0,3.0,0.0,3.0
species::moon (thalassoma lunare),mackerel,3,3,1.0,2.3333333333333335,3.0,1.1547005383792515,3.0
species::moon (thalassoma lunare),sargassum,3,3,1.0,1.6666666666666667,2.0,0.5773502691896257,2.0
species::moon (thalassoma lunare),ulva_gutweed,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::moon (thalassoma lunare),ulva_salad,4,2,0.5,0.5,0.5,0.5773502691896257,1.0
species::moorish idol (zanclus cornutus),control,3,0,0.0,0.0,0.0,0.0,0.0
species::moorish idol (zanclus cornutus),fischmix,1,1,1.0,1.0,1.0,0.0,1.0
species::moorish idol (zanclus cornutus),mackerel,3,3,1.0,2.3333333333333335,2.0,0.5773502691896258,3.0
species::moorish idol (zanclus cornutus),sargassum,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::moorish idol (zanclus cornutus),ulva_gutweed,3,3,1.0,1.3333333333333333,1.0,0.5773502691896257,2.0
species::moorish idol (zanclus cornutus),ulva_salad,4,0,0.0,0.0,0.0,0.0,0.0
species::mozambique fangblenny (meiacanthus mossambicus),control,3,3,1.0,1.3333333333333333,1.0,0.5773502691896257,2.0
species::mozambique fangblenny (meiacanthus mossambicus),fischmix,1,0,0.0,0.0,0.0,0.0,0.0
species::mozambique fangblenny (meiacanthus mossambicus),mackerel,3,2,0.6666666666666666,1.3333333333333333,1.0,1.5275252316519465,3.0
species::mozambique fangblenny (meiacanthus mossambicus),sargassum,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::mozambique fangblenny (meiacanthus mossambicus),ulva_gutweed,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::mozambique fangblenny (meiacanthus mossambicus),ulva_salad,4,4,1.0,1.75,2.0,0.5,2.0
species::orange-lined (balistapus undulatus),control,3,3,1.0,1.0,1.0,0.0,1.0
species::orange-lined (balistapus undulatus),fischmix,1,1,1.0,2.0,2.0,0.0,2.0
species::orange-lined (balistapus undulatus),mackerel,3,3,1.0,2.0,2.0,0.0,2.0
species::orange-lined (balistapus undulatus),sargassum,3,3,1.0,1.6666666666666667,2.0,0.5773502691896257,2.0
species::orange-lined (balistapus undulatus),ulva_gutweed,3,3,1.0,1.0,1.0,0.0,1.0
species::orange-lined (balistapus undulatus),ulva_salad,4,4,1.0,1.25,1.0,0.5,2.0
species::orangespotted (lethrinus erythracanthus),control,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::orangespotted (lethrinus erythracanthus),fischmix,1,0,0.0,0.0,0.0,0.0,0.0
species::orangespotted (lethrinus erythracanthus),mackerel,3,0,0.0,0.0,0.0,0.0,0.0
species::orangespotted (lethrinus erythracanthus),sargassum,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::orangespotted (lethrinus erythracanthus),ulva_gutweed,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::orangespotted (lethrinus erythracanthus),ulva_salad,4,0,0.0,0.0,0.0,0.0,0.0
species::paletail unicorn (naso brevirostris),control,3,0,0.0,0.0,0.0,0.0,0.0
species::paletail unicorn (naso brevirostris),fischmix,1,0,0.0,0.0,0.0,0.0,0.0
species::paletail unicorn (naso brevirostris),mackerel,3,3,1.0,3.0,2.0,1.7320508075688772,5.0
species::paletail unicorn (naso brevirostris),sargassum,3,3,1.0,1.3333333333333333,1.0,0.5773502691896257,2.0
species::paletail unicorn (naso brevirostris),ulva_gutweed,3,3,1.0,1.3333333333333333,1.0,0.5773502691896257,2.0
species::paletail unicorn (naso brevirostris),ulva_salad,4,2,0.5,0.75,0.5,0.9574271077563381,2.0
species::peacock (cephalopholis argus),control,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::peacock (cephalopholis argus),fischmix,1,1,1.0,2.0,2.0,0.0,2.0
species::peacock (cephalopholis argus),mackerel,3,3,1.0,1.0,1.0,0.0,1.0
species::peacock (cephalopholis argus),sargassum,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::peacock (cephalopholis argus),ulva_gutweed,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::peacock (cephalopholis argus),ulva_salad,4,2,0.5,0.5,0.5,0.5773502691896257,1.0
species::potato (epinephelus tukula),control,3,0,0.0,0.0,0.0,0.0,0.0
species::potato (epinephelus tukula),fischmix,1,0,0.0,0.0,0.0,0.0,0.0
species::potato (epinephelus tukula),mackerel,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::potato (epinephelus tukula),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::potato (epinephelus tukula),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::potato (epinephelus tukula),ulva_salad,4,0,0.0,0.0,0.0,0.0,0.0
species::pyramid (hemitaurichthys zoster),control,3,0,0.0,0.0,0.0,0.0,0.0
species::pyramid (hemitaurichthys zoster),fischmix,1,0,0.0,0.0,0.0,0.0,0.0
species::pyramid (hemitaurichthys zoster),mackerel,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::pyramid (hemitaurichthys zoster),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::pyramid (hemitaurichthys zoster),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::pyramid (hemitaurichthys zoster),ulva_salad,4,1,0.25,0.25,0.0,0.5,1.0
species::raccoon (chaetodon lunula),control,3,1,0.3333333333333333,0.6666666666666666,0.0,1.1547005383792517,2.0
species::raccoon (chaetodon lunula),fischmix,1,1,1.0,2.0,2.0,0.0,2.0
species::raccoon (chaetodon lunula),mackerel,3,2,0.6666666666666666,1.3333333333333333,2.0,1.1547005383792517,2.0
species::raccoon (chaetodon lunula),sargassum,3,1,0.3333333333333333,0.6666666666666666,0.0,1.1547005383792517,2.0
species::raccoon (chaetodon lunula),ulva_gutweed,3,1,0.3333333333333333,0.6666666666666666,0.0,1.1547005383792517,2.0
species::raccoon (chaetodon lunula),ulva_salad,4,1,0.25,0.5,0.0,1.0,2.0
species::red (lutjanus bohar),control,3,3,1.0,1.0,1.0,0.0,1.0
species::red (lutjanus bohar),fischmix,1,1,1.0,8.0,8.0,0.0,8.0
species::red (lutjanus bohar),mackerel,3,3,1.0,2.0,2.0,1.0,3.0
species::red (lutjanus bohar),sargassum,3,3,1.0,2.0,2.0,0.0,2.0
species::red (lutjanus bohar),ulva_gutweed,3,3,1.0,1.0,1.0,0.0,1.0
species::red (lutjanus bohar),ulva_salad,4,1,0.25,0.25,0.0,0.5,1.0
species::red-breasted (cheilinus fasciatus),control,3,1,0.3333333333333333,0.6666666666666666,0.0,1.1547005383792517,2.0
species::red-breasted (cheilinus fasciatus),fischmix,1,0,0.0,0.0,0.0,0.0,0.0
species::red-breasted (cheilinus fasciatus),mackerel,3,3,1.0,1.0,1.0,0.0,1.0
species::red-breasted (cheilinus fasciatus),sargassum,3,3,1.0,1.0,1.0,0.0,1.0
species::red-breasted (cheilinus fasciatus),ulva_gutweed,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::red-breasted (cheilinus fasciatus),ulva_salad,4,1,0.25,0.25,0.0,0.5,1.0
species::redmouth (aethaloperca rogaa),control,3,3,1.0,1.3333333333333333,1.0,0.5773502691896257,2.0
species::redmouth (aethaloperca rogaa),fischmix,1,1,1.0,2.0,2.0,0.0,2.0
species::redmouth (aethaloperca rogaa),mackerel,3,3,1.0,1.6666666666666667,2.0,0.5773502691896257,2.0
species::redmouth (aethaloperca rogaa),sargassum,3,3,1.0,1.6666666666666667,2.0,0.5773502691896257,2.0
species::redmouth (aethaloperca rogaa),ulva_gutweed,3,3,1.0,1.0,1.0,0.0,1.0
species::redmouth (aethaloperca rogaa),ulva_salad,4,4,1.0,1.0,1.0,0.0,1.0
species::regal (pygoplites diacanthus),control,3,3,1.0,1.3333333333333333,1.0,0.5773502691896257,2.0
species::regal (pygoplites diacanthus),fischmix,1,1,1.0,1.0,1.0,0.0,1.0
species::regal (pygoplites diacanthus),mackerel,3,3,1.0,1.6666666666666667,2.0,0.5773502691896257,2.0
species::regal (pygoplites diacanthus),sargassum,3,3,1.0,1.3333333333333333,1.0,0.5773502691896257,2.0
species::regal (pygoplites diacanthus),ulva_gutweed,3,3,1.0,1.3333333333333333,1.0,0.5773502691896257,2.0
species::regal (pygoplites diacanthus),ulva_salad,4,4,1.0,1.5,1.5,0.5773502691896257,2.0
species::rockmover (novaculichthys taeniourus),control,3,0,0.0,0.0,0.0,0.0,0.0
species::rockmover (novaculichthys taeniourus),fischmix,1,0,0.0,0.0,0.0,0.0,0.0
species::rockmover (novaculichthys taeniourus),mackerel,3,0,0.0,0.0,0.0,0.0,0.0
species::rockmover (novaculichthys taeniourus),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::rockmover (novaculichthys taeniourus),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::rockmover (novaculichthys taeniourus),ulva_salad,4,1,0.25,0.25,0.0,0.5,1.0
species::saddleback (chaetodon falcula),control,3,3,1.0,1.6666666666666667,2.0,0.5773502691896257,2.0
species::saddleback (chaetodon falcula),fischmix,1,0,0.0,0.0,0.0,0.0,0.0
species::saddleback (chaetodon falcula),mackerel,3,1,0.3333333333333333,0.6666666666666666,0.0,1.1547005383792517,2.0
species::saddleback (chaetodon falcula),sargassum,3,3,1.0,1.0,1.0,0.0,1.0
species::saddleback (chaetodon falcula),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::saddleback (chaetodon falcula),ulva_salad,4,1,0.25,0.5,0.0,1.0,2.0
species::sailfin tang (zebrasoma desjardinii),control,3,0,0.0,0.0,0.0,0.0,0.0
species::sailfin tang (zebrasoma desjardinii),fischmix,1,0,0.0,0.0,0.0,0.0,0.0
species::sailfin tang (zebrasoma desjardinii),mackerel,3,2,0.6666666666666666,35.0,38.0,33.60059523282288,67.0
species::sailfin tang (zebrasoma desjardinii),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::sailfin tang (zebrasoma desjardinii),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::sailfin tang (zebrasoma desjardinii),ulva_salad,4,0,0.0,0.0,0.0,0.0,0.0
species::scissortail sergeant (abudefduf sexfasciatus),control,3,2,0.6666666666666666,1.0,1.0,1.0,2.0
species::scissortail sergeant (abudefduf sexfasciatus),fischmix,1,1,1.0,5.0,5.0,0.0,5.0
species::scissortail sergeant (abudefduf sexfasciatus),mackerel,3,2,0.6666666666666666,2.3333333333333335,2.0,2.5166114784235836,5.0
species::scissortail sergeant (abudefduf sexfasciatus),sargassum,3,1,0.3333333333333333,0.6666666666666666,0.0,1.1547005383792517,2.0
species::scissortail sergeant (abudefduf sexfasciatus),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::scissortail sergeant (abudefduf sexfasciatus),ulva_salad,4,1,0.25,0.25,0.0,0.5,1.0
species::scrawled (aluterus scriptus),control,3,1,0.3333333333333333,0.6666666666666666,0.0,1.1547005383792517,2.0
species::scrawled (aluterus scriptus),fischmix,1,0,0.0,0.0,0.0,0.0,0.0
species::scrawled (aluterus scriptus),mackerel,3,0,0.0,0.0,0.0,0.0,0.0
species::scrawled (aluterus scriptus),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::scrawled (aluterus scriptus),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::scrawled (aluterus scriptus),ulva_salad,4,0,0.0,0.0,0.0,0.0,0.0
species::sidespot (parupeneus pleurostigma),control,3,0,0.0,0.0,0.0,0.0,0.0
species::sidespot (parupeneus pleurostigma),fischmix,1,0,0.0,0.0,0.0,0.0,0.0
species::sidespot (parupeneus pleurostigma),mackerel,3,0,0.0,0.0,0.0,0.0,0.0
species::sidespot (parupeneus pleurostigma),sargassum,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::sidespot (parupeneus pleurostigma),ulva_gutweed,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::sidespot (parupeneus pleurostigma),ulva_salad,4,2,0.5,0.5,0.5,0.5773502691896257,1.0
species::sixbar (thalassoma hardwicke),control,3,3,1.0,1.0,1.0,0.0,1.0
species::sixbar (thalassoma hardwicke),fischmix,1,1,1.0,6.0,6.0,0.0,6.0
species::sixbar (thalassoma hardwicke),mackerel,3,3,1.0,3.0,3.0,2.0,5.0
species::sixbar (thalassoma hardwicke),sargassum,3,3,1.0,1.3333333333333333,1.0,0.5773502691896257,2.0
species::sixbar (thalassoma hardwicke),ulva_gutweed,3,3,1.0,1.6666666666666667,2.0,0.5773502691896257,2.0
species::sixbar (thalassoma hardwicke),ulva_salad,4,4,1.0,1.5,1.5,0.5773502691896257,2.0
species::slingjaw (epibulus insidiator),control,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::slingjaw (epibulus insidiator),fischmix,1,0,0.0,0.0,0.0,0.0,0.0
species::slingjaw (epibulus insidiator),mackerel,3,0,0.0,0.0,0.0,0.0,0.0
species::slingjaw (epibulus insidiator),sargassum,3,2,0.6666666666666666,1.0,1.0,1.0,2.0
species::slingjaw (epibulus insidiator),ulva_gutweed,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::slingjaw (epibulus insidiator),ulva_salad,4,2,0.5,0.5,0.5,0.5773502691896257,1.0
species::snubnose (lethrinus borbonicus),control,3,0,0.0,0.0,0.0,0.0,0.0
species::snubnose (lethrinus borbonicus),fischmix,1,0,0.0,0.0,0.0,0.0,0.0
species::snubnose (lethrinus borbonicus),mackerel,3,0,0.0,0.0,0.0,0.0,0.0
species::snubnose (lethrinus borbonicus),sargassum,3,0,0.0,0.0,0.0,0.0,0.0
species::snubnose (lethrinus borbonicus),ulva_gutweed,3,2,0.6666666666666666,0.6666666666666666,1.0,0.5773502691896258,1.0
species::snubnose (lethrinus borbonicus),ulva_salad,4,2,0.5,0.5,0.5,0.5773502691896257,1.0
species::speckled (parapercis hexophthalma),control,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::speckled (parapercis hexophthalma),fischmix,1,1,1.0,1.0,1.0,0.0,1.0
species::speckled (parapercis hexophthalma),mackerel,3,2,0.6666666666666666,1.0,1.0,1.0,2.0
species::speckled (parapercis hexophthalma),sargassum,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::speckled (parapercis hexophthalma),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::speckled (parapercis hexophthalma),ulva_salad,4,3,0.75,1.0,1.0,0.816496580927726,2.0
species::spotted (cetoscarus ocellatus),control,3,0,0.0,0.0,0.0,0.0,0.0
species::spotted (cetoscarus ocellatus),fischmix,1,0,0.0,0.0,0.0,0.0,0.0
species::spotted (cetoscarus ocellatus),mackerel,3,0,0.0,0.0,0.0,0.0,0.0
species::spotted (cetoscarus ocellatus),sargassum,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
species::spotted (cetoscarus ocellatus),ulva_gutweed,3,0,0.0,0.0,0.0,0.0,0.0
species::spotted (cetoscarus ocellatus),ulva_salad,4,0,0.0,0.0,0.0,0.0,0.0
species::spotted (chaetodon guttatissimus),control,3,1,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,1.0
