site,feature_type,feature,bait_a,bait_b,n_a,n_b,mean_a,mean_b,u_stat,p_value,cliffs_delta,p_value_holm_within_feature,p_value_bh_within_feature,significant_holm_within_feature,significant_bh_within_feature
utumbi,family,acanthuridae,control,fischmix,4,2,10.25,4.0,3.5,1.0,-0.125,1.0,1.0,False,False
utumbi,family,acanthuridae,control,mackerel,4,3,10.25,5.666666666666667,7.0,0.8571364155923,0.16666666666666666,1.0,1.0,False,False
utumbi,family,acanthuridae,control,sargassum,4,3,10.25,2.3333333333333335,9.5,0.2663799233424825,0.5833333333333334,1.0,1.0,False,False
utumbi,family,acanthuridae,control,ulva_gutweed,4,3,10.25,3.3333333333333335,6.5,1.0,0.08333333333333333,1.0,1.0,False,False
utumbi,family,acanthuridae,control,ulva_salad,4,3,10.25,3.0,7.5,0.7162897505408428,0.25,1.0,1.0,False,False
utumbi,family,acanthuridae,fischmix,mackerel,2,3,4.0,5.666666666666667,3.5,1.0,0.16666666666666666,1.0,1.0,False,False
utumbi,family,acanthuridae,fischmix,sargassum,2,3,4.0,2.3333333333333335,5.5,0.2235428745713206,0.8333333333333334,1.0,1.0,False,False
utumbi,family,acanthuridae,fischmix,ulva_gutweed,2,3,4.0,3.3333333333333335,4.0,0.746885633390364,0.3333333333333333,1.0,1.0,False,False
utumbi,family,acanthuridae,fischmix,ulva_salad,2,3,4.0,3.0,4.5,0.5536169919657805,0.5,1.0,1.0,False,False
utumbi,family,acanthuridae,mackerel,sargassum,3,3,5.666666666666667,2.3333333333333335,6.5,0.47950012218695337,0.4444444444444444,1.0,1.0,False,False
utumbi,family,acanthuridae,mackerel,ulva_gutweed,3,3,5.666666666666667,3.3333333333333335,4.0,1.0,-0.1111111111111111,1.0,1.0,False,False
utumbi,family,acanthuridae,mackerel,ulva_salad,3,3,5.666666666666667,3.0,5.0,1.0,0.1111111111111111,1.0,1.0,False,False
utumbi,family,acanthuridae,sargassum,ulva_gutweed,3,3,2.3333333333333335,3.3333333333333335,1.0,0.15729920705028502,-0.7777777777777778,1.0,1.0,False,False
utumbi,family,acanthuridae,sargassum,ulva_salad,3,3,2.3333333333333335,3.0,2.5,0.47950012218695337,-0.4444444444444444,1.0,1.0,False,False
utumbi,family,acanthuridae,ulva_gutweed,ulva_salad,3,3,3.3333333333333335,3.0,5.5,0.8136637157667919,0.2222222222222222,1.0,1.0,False,False
utumbi,family,aulostomidae,control,fischmix,4,2,1.25,0.5,6.5,0.27332167829229814,0.625,1.0,0.8455542924761597,False,False
utumbi,family,aulostomidae,control,mackerel,4,3,1.25,1.0,7.0,0.8436689495519663,0.16666666666666666,1.0,1.0,False,False
utumbi,family,aulostomidae,control,sargassum,4,3,1.25,1.0,7.5,0.5637028616507731,0.25,1.0,0.8455542924761597,False,False
utumbi,family,aulostomidae,control,ulva_gutweed,4,3,1.25,1.0,7.5,0.5637028616507731,0.25,1.0,0.8455542924761597,False,False
utumbi,family,aulostomidae,control,ulva_salad,4,3,1.25,1.6666666666666667,3.5,0.4142161782425252,-0.4166666666666667,1.0,0.8455542924761597,False,False
utumbi,family,aulostomidae,fischmix,mackerel,2,3,0.5,1.0,2.0,0.7609067270751141,-0.3333333333333333,1.0,1.0,False,False
utumbi,family,aulostomidae,fischmix,sargassum,2,3,0.5,1.0,1.5,0.4142161782425252,-0.5,1.0,0.8455542924761597,False,False
utumbi,family,aulostomidae,fischmix,ulva_gutweed,2,3,0.5,1.0,1.5,0.4142161782425252,-0.5,1.0,0.8455542924761597,False,False
utumbi,family,aulostomidae,fischmix,ulva_salad,2,3,0.5,1.6666666666666667,0.5,0.2235428745713206,-0.8333333333333334,1.0,0.8455542924761597,False,False
utumbi,family,aulostomidae,mackerel,sargassum,3,3,1.0,1.0,4.5,1.0,0.0,1.0,1.0,False,False
utumbi,family,aulostomidae,mackerel,ulva_gutweed,3,3,1.0,1.0,4.5,1.0,0.0,1.0,1.0,False,False
utumbi,family,aulostomidae,mackerel,ulva_salad,3,3,1.0,1.6666666666666667,2.5,0.47950012218695337,-0.4444444444444444,1.0,0.8455542924761597,False,False
utumbi,family,aulostomidae,sargassum,ulva_gutweed,3,3,1.0,1.0,4.5,1.0,0.0,1.0,1.0,False,False
utumbi,family,aulostomidae,sargassum,ulva_salad,3,3,1.0,1.6666666666666667,1.5,0.18763232999488433,-0.6666666666666666,1.0,0.8455542924761597,False,False
utumbi,family,aulostomidae,ulva_gutweed,ulva_salad,3,3,1.0,1.6666666666666667,1.5,0.18763232999488433,-0.6666666666666666,1.0,0.8455542924761597,False,False
utumbi,family,balistidae,control,fischmix,4,2,1.5,7.5,0.0,0.08515236916112591,-1.0,1.0,0.22839250623190202,False,False
utumbi,family,balistidae,control,mackerel,4,3,1.5,5.333333333333333,0.0,0.041586341232186144,-1.0,0.6237951184827921,0.22839250623190202,False,False
utumbi,family,balistidae,control,sargassum,4,3,1.5,3.6666666666666665,1.0,0.09872864789482493,-0.8333333333333334,1.0,0.22839250623190202,False,False
utumbi,family,balistidae,control,ulva_gutweed,4,3,1.5,2.0,3.0,0.3397277758660979,-0.5,1.0,0.3919935875378053,False,False
utumbi,family,balistidae,control,ulva_salad,4,3,1.5,2.0,3.0,0.3397277758660979,-0.5,1.0,0.3919935875378053,False,False
utumbi,family,balistidae,fischmix,mackerel,2,3,7.5,5.333333333333333,4.0,0.746885633390364,0.3333333333333333,1.0,0.8002346072039614,False,False
utumbi,family,balistidae,fischmix,sargassum,2,3,7.5,3.6666666666666665,5.5,0.23613697022165292,0.8333333333333334,1.0,0.3220049593931631,False,False
utumbi,family,balistidae,fischmix,ulva_gutweed,2,3,7.5,2.0,6.0,0.1065831695748876,1.0,1.0,0.22839250623190202,False,False
utumbi,family,balistidae,fischmix,ulva_salad,2,3,7.5,2.0,6.0,0.1065831695748876,1.0,1.0,0.22839250623190202,False,False
utumbi,family,balistidae,mackerel,sargassum,3,3,5.333333333333333,3.6666666666666665,8.0,0.16415972847851523,0.7777777777777778,1.0,0.2950584036884203,False,False
utumbi,family,balistidae,mackerel,ulva_gutweed,3,3,5.333333333333333,2.0,9.0,0.05934643879191985,1.0,0.8308501430868779,0.22839250623190202,False,False
utumbi,family,balistidae,mackerel,ulva_salad,3,3,5.333333333333333,2.0,9.0,0.05934643879191985,1.0,0.8308501430868779,0.22839250623190202,False,False
utumbi,family,balistidae,sargassum,ulva_gutweed,3,3,3.6666666666666665,2.0,7.5,0.19670560245894686,0.6666666666666666,1.0,0.2950584036884203,False,False
utumbi,family,balistidae,sargassum,ulva_salad,3,3,3.6666666666666665,2.0,7.5,0.19670560245894686,0.6666666666666666,1.0,0.2950584036884203,False,False
utumbi,family,balistidae,ulva_gutweed,ulva_salad,3,3,2.0,2.0,4.5,1.0,0.0,1.0,1.0,False,False
utumbi,family,blenniidae,control,fischmix,4,2,0.75,1.5,1.5,0.27332167829229814,-0.625,1.0,1.0,False,False
utumbi,family,blenniidae,control,mackerel,4,3,0.75,1.0,5.0,0.8436689495519663,-0.16666666666666666,1.0,1.0,False,False
utumbi,family,blenniidae,control,sargassum,4,3,0.75,0.6666666666666666,6.5,1.0,0.08333333333333333,1.0,1.0,False,False
utumbi,family,blenniidae,control,ulva_gutweed,4,3,0.75,0.6666666666666666,6.5,1.0,0.08333333333333333,1.0,1.0,False,False
utumbi,family,blenniidae,control,ulva_salad,4,3,0.75,0.6666666666666666,6.5,1.0,0.08333333333333333,1.0,1.0,False,False
utumbi,family,blenniidae,fischmix,mackerel,2,3,1.5,1.0,4.0,0.7609067270751141,0.3333333333333333,1.0,1.0,False,False
utumbi,family,blenniidae,fischmix,sargassum,2,3,1.5,0.6666666666666666,5.0,0.3329216080655659,0.6666666666666666,1.0,1.0,False,False
utumbi,family,blenniidae,fischmix,ulva_gutweed,2,3,1.5,0.6666666666666666,5.0,0.3329216080655659,0.6666666666666666,1.0,1.0,False,False
utumbi,family,blenniidae,fischmix,ulva_salad,2,3,1.5,0.6666666666666666,5.0,0.3329216080655659,0.6666666666666666,1.0,1.0,False,False
utumbi,family,blenniidae,mackerel,sargassum,3,3,1.0,0.6666666666666666,5.5,0.8136637157667919,0.2222222222222222,1.0,1.0,False,False
utumbi,family,blenniidae,mackerel,ulva_gutweed,3,3,1.0,0.6666666666666666,5.5,0.8136637157667919,0.2222222222222222,1.0,1.0,False,False
utumbi,family,blenniidae,mackerel,ulva_salad,3,3,1.0,0.6666666666666666,5.5,0.8136637157667919,0.2222222222222222,1.0,1.0,False,False
utumbi,family,blenniidae,sargassum,ulva_gutweed,3,3,0.6666666666666666,0.6666666666666666,4.5,1.0,0.0,1.0,1.0,False,False
utumbi,family,blenniidae,sargassum,ulva_salad,3,3,0.6666666666666666,0.6666666666666666,4.5,1.0,0.0,1.0,1.0,False,False
utumbi,family,blenniidae,ulva_gutweed,ulva_salad,3,3,0.6666666666666666,0.6666666666666666,4.5,1.0,0.0,1.0,1.0,False,False
utumbi,family,caesionidae,control,fischmix,4,2,1.0,29.0,0.0,0.09520470468773326,-1.0,0.9520470468773325,0.19984344295291426,False,False
utumbi,family,caesionidae,control,mackerel,4,3,1.0,14.0,6.0,1.0,0.0,1.0,1.0,False,False
utumbi,family,caesionidae,control,sargassum,4,3,1.0,23.333333333333332,0.0,0.04767810313602185,-1.0,0.7151715470403278,0.19984344295291426,False,False
utumbi,family,caesionidae,control,ulva_gutweed,4,3,1.0,0.0,9.0,0.2635524772829727,0.5,1.0,0.39532871592445906,False,False
utumbi,family,caesionidae,control,ulva_salad,4,3,1.0,74.33333333333333,0.0,0.04767810313602185,-1.0,0.7151715470403278,0.19984344295291426,False,False
utumbi,family,caesionidae,fischmix,mackerel,2,3,29.0,14.0,4.0,0.7670968684102772,0.3333333333333333,1.0,0.8571428571428571,False,False
utumbi,family,caesionidae,fischmix,sargassum,2,3,29.0,23.333333333333332,4.0,0.8,0.3333333333333333,1.0,0.8571428571428571,False,False
utumbi,family,caesionidae,fischmix,ulva_gutweed,2,3,29.0,0.0,6.0,0.1065831695748876,1.0,0.9520470468773325,0.19984344295291426,False,False
utumbi,family,caesionidae,fischmix,ulva_salad,2,3,29.0,74.33333333333333,0.0,0.2,-1.0,1.0,0.3333333333333333,False,False
utumbi,family,caesionidae,mackerel,sargassum,3,3,14.0,23.333333333333332,3.0,0.6579050194284821,-0.3333333333333333,1.0,0.8223812742856027,False,False
utumbi,family,caesionidae,mackerel,ulva_gutweed,3,3,14.0,0.0,6.0,0.5049850750938458,0.3333333333333333,1.0,0.688616011491608,False,False
utumbi,family,caesionidae,mackerel,ulva_salad,3,3,14.0,74.33333333333333,0.0,0.07652250047505922,-1.0,0.8417475052256514,0.19984344295291426,False,False
utumbi,family,caesionidae,sargassum,ulva_gutweed,3,3,23.333333333333332,0.0,9.0,0.06360256962075367,1.0,0.8268334050697976,0.19984344295291426,False,False
utumbi,family,caesionidae,sargassum,ulva_salad,3,3,23.333333333333332,74.33333333333333,0.0,0.1,-1.0,0.9520470468773325,0.19984344295291426,False,False
utumbi,family,caesionidae,ulva_gutweed,ulva_salad,3,3,0.0,74.33333333333333,0.0,0.06360256962075367,-1.0,0.8268334050697976,0.19984344295291426,False,False
utumbi,family,carangidae,control,fischmix,4,2,0.25,2.0,0.5,0.13361440253771614,-0.875,1.0,0.9356482982005611,False,False
utumbi,family,carangidae,control,mackerel,4,3,0.25,1.6666666666666667,1.0,0.08571167175529873,-0.8333333333333334,1.0,0.9356482982005611,False,False
utumbi,family,carangidae,control,sargassum,4,3,0.25,1.6666666666666667,3.0,0.32412658775761904,-0.5,1.0,0.9356482982005611,False,False
utumbi,family,carangidae,control,ulva_gutweed,4,3,0.25,0.6666666666666666,5.0,0.8254979107046321,-0.16666666666666666,1.0,1.0,False,False
utumbi,family,carangidae,control,ulva_salad,4,3,0.25,2.6666666666666665,2.5,0.24188659940883073,-0.5833333333333334,1.0,0.9356482982005611,False,False
utumbi,family,carangidae,fischmix,mackerel,2,3,2.0,1.6666666666666667,3.5,1.0,0.16666666666666666,1.0,1.0,False,False
