site,feature_type,feature,n_total,n_baits,h_stat,p_value,eta_sq,dominant_bait,weakest_bait,mean_diff_max_minus_min,p_value_holm,p_value_bh,significant_holm,significant_bh
utumbi,genus,balistapus,18,6,13.21014089729329,0.021487120074739206,0.6841784081077741,fischmix,control,6.0,1.0,0.4224745381474634,False,False
utumbi,genus,centropyge,18,6,13.118333333333327,0.02229473523270522,0.6765277777777773,ulva_gutweed,mackerel,1.6666666666666665,1.0,0.4224745381474634,False,False
utumbi,genus,thalassoma,18,6,12.965199925261578,0.02370707407536783,0.6637666604384648,fischmix,ulva_gutweed,5.833333333333333,1.0,0.4224745381474634,False,False
utumbi,genus,chlorurus,18,6,12.219912472647703,0.03189561063191109,0.601659372720642,sargassum,fischmix,4.0,1.0,0.4224745381474634,False,False
utumbi,genus,aethaloperca,18,6,11.701298701298695,0.039118012791431796,0.558441558441558,fischmix,control,1.0,1.0,0.4224745381474634,False,False
utumbi,genus,siganus,18,6,10.001316391941389,0.07519795535764526,0.41677636599511575,ulva_gutweed,fischmix,2.0,1.0,0.517122922373113,False,False
utumbi,genus,lethrinus,18,6,9.794507575757574,0.08127162374892163,0.39954229797979784,fischmix,mackerel,1.5,1.0,0.517122922373113,False,False
utumbi,genus,labroides,18,6,9.731848659003827,0.08319967567633367,0.3943207215836522,mackerel,ulva_salad,2.3333333333333335,1.0,0.517122922373113,False,False
utumbi,genus,genus soldier,18,6,9.175665541807271,0.10225927643263784,0.34797212848393927,mackerel,fischmix,2.833333333333333,1.0,0.517122922373113,False,False
utumbi,genus,parupeneus,18,6,8.920121173469383,0.11229298725322368,0.3266767644557819,sargassum,mackerel,4.0,1.0,0.517122922373113,False,False
utumbi,genus,lutjanus,18,6,8.891823687752353,0.11345752255365806,0.32431864064602944,mackerel,ulva_salad,1.666666666666667,1.0,0.517122922373113,False,False
utumbi,genus,cephalopholis,18,6,8.524425287356314,0.12960414856176436,0.2937021072796928,fischmix,ulva_salad,1.8333333333333335,1.0,0.517122922373113,False,False
utumbi,genus,paracirrhites,18,6,8.499999999999996,0.1307477892744255,0.29166666666666635,fischmix,mackerel,1.6666666666666667,1.0,0.517122922373113,False,False
utumbi,genus,amblyglyphidodon,18,6,8.430143160127242,0.1340689058004367,0.28584526334393684,fischmix,ulva_gutweed,8.833333333333334,1.0,0.517122922373113,False,False
utumbi,genus,novaculichthys,18,6,8.211904761904751,0.14493734464262592,0.26765873015872926,control,mackerel,1.0,1.0,0.5217744407134534,False,False
utumbi,genus,zanclus,18,6,8.004166666666663,0.15600614385857112,0.2503472222222219,sargassum,mackerel,2.0,1.0,0.5265207355226775,False,False
utumbi,genus,calotomus,18,6,7.584615384615377,0.18066308146513288,0.21538461538461476,sargassum,control,0.6666666666666666,1.0,0.5338067297807689,False,False
utumbi,genus,cheilinus,18,6,7.564285714285709,0.18194003559479568,0.21369047619047574,sargassum,ulva_salad,1.0,1.0,0.5338067297807689,False,False
utumbi,genus,hemitaurichthys,18,6,7.366666666666654,0.19476749093347245,0.19722222222222116,sargassum,fischmix,0.6666666666666666,1.0,0.5338067297807689,False,False
utumbi,genus,halichoeres,18,6,7.107426303854876,0.21277269957485487,0.17561885865457297,fischmix,mackerel,1.3333333333333335,1.0,0.5338067297807689,False,False
utumbi,genus,cantherhines,18,6,6.973290598290584,0.22263431144453913,0.164440883190882,ulva_gutweed,fischmix,1.0,1.0,0.5338067297807689,False,False
utumbi,genus,epibulus,18,6,6.926851851851855,0.22613752272480792,0.16057098765432123,control,mackerel,1.0,1.0,0.5338067297807689,False,False
utumbi,genus,abudefduf,18,6,6.871159754224259,0.23040002662701686,0.15592997951868823,mackerel,ulva_salad,3.3333333333333335,1.0,0.5338067297807689,False,False
utumbi,genus,anampses,18,6,6.650568181818164,0.24795164938847208,0.13754734848484698,control,fischmix,1.0,1.0,0.5338067297807689,False,False
utumbi,genus,pycnochromis,18,6,6.581353305785119,0.25368282237619455,0.13177944214875992,mackerel,sargassum,58.66666666666667,1.0,0.5338067297807689,False,False
utumbi,genus,heniochus,18,6,6.54166666666665,0.2570180550796295,0.12847222222222085,fischmix,sargassum,1.0,1.0,0.5338067297807689,False,False
utumbi,genus,ctenochaetus,18,6,6.116958182549252,0.29500419732101485,0.09307984854577096,control,ulva_gutweed,1.3333333333333333,1.0,0.5732682857315944,False,False
utumbi,genus,scarus,18,6,5.843749999999999,0.3217208873035684,0.07031249999999993,control,fischmix,0.5,1.0,0.5732682857315944,False,False
utumbi,genus,genus squirrel,18,6,5.69172025723473,0.33738056355884544,0.057643354769560805,ulva_gutweed,ulva_salad,3.3333333333333335,1.0,0.5732682857315944,False,False
utumbi,genus,scolopsis,18,6,5.647809206877415,0.3420100917330949,0.05398410057311794,ulva_gutweed,fischmix,1.0,1.0,0.5732682857315944,False,False
utumbi,genus,forcipiger,18,6,5.616071428571424,0.3453860123909308,0.051339285714285365,sargassum,fischmix,0.6666666666666666,1.0,0.5732682857315944,False,False
utumbi,genus,oxycheilinus,18,6,5.5357142857142785,0.35404557137451326,0.04464285714285654,sargassum,ulva_salad,1.3333333333333335,1.0,0.5732682857315944,False,False
utumbi,genus,pomacentrus,18,6,5.511047979797962,0.35673595060816127,0.042587331649830196,mackerel,control,1.0833333333333333,1.0,0.5732682857315944,False,False
utumbi,genus,aulostomus,18,6,5.472718253968266,0.36094669842359645,0.03939318783068887,ulva_salad,fischmix,1.1666666666666667,1.0,0.5732682857315944,False,False
utumbi,genus,canthigaster,18,6,5.312499999999992,0.37894402184118087,0.026041666666666,control,fischmix,0.75,1.0,0.584656490840679,False,False
utumbi,genus,naso,18,6,5.088590604026833,0.4051645034450331,0.0073825503355694115,control,ulva_gutweed,8.166666666666666,1.0,0.6077467551675496,False,False
utumbi,genus,pygoplites,18,6,4.675595238095221,0.4567384339309626,0.0,sargassum,ulva_salad,1.0,1.0,0.6545740413018811,False,False
utumbi,genus,bodianus,18,6,4.590476190476171,0.4678700450535983,0.0,fischmix,mackerel,0.8333333333333334,1.0,0.6545740413018811,False,False
utumbi,genus,epinephelus,18,6,4.553571428571424,0.47274791871802524,0.0,mackerel,sargassum,1.3333333333333333,1.0,0.6545740413018811,False,False
utumbi,genus,acanthurus,18,6,4.301051051051057,0.5069347257083674,0.0,mackerel,fischmix,2.0,1.0,0.684361879706296,False,False
utumbi,genus,labrichthys,18,6,4.092592592592586,0.5361634493045532,0.0,fischmix,control,0.75,1.0,0.6960035846621223,False,False
utumbi,genus,monotaxis,18,6,4.0287037037036875,0.5452907673639509,0.0,fischmix,control,0.75,1.0,0.6960035846621223,False,False
utumbi,genus,parapercis,18,6,3.96666666666666,0.5542250766753937,0.0,fischmix,mackerel,0.5,1.0,0.6960035846621223,False,False
utumbi,genus,caranx,18,6,3.849676274018381,0.5712556704925326,0.0,fischmix,control,1.75,1.0,0.7010865046953808,False,False
utumbi,genus,meiacanthus,18,6,3.579229797979787,0.611434520072175,0.0,fischmix,sargassum,1.1666666666666667,1.0,0.73372142408661,False,False
utumbi,genus,hemigymnus,18,6,3.4531249999999787,0.6304919794192285,0.0,mackerel,fischmix,0.33333333333333326,1.0,0.7401427584486595,False,False
utumbi,genus,genus chromis,18,6,3.3559585492227932,0.6452859513677581,0.0,mackerel,ulva_gutweed,47.33333333333333,1.0,0.7413923696565732,False,False
utumbi,genus,genus caesio,18,6,2.978810105949454,0.7032528598391736,0.0,ulva_salad,fischmix,16.0,1.0,0.7911594673190704,False,False
utumbi,genus,chromis,18,6,2.739890066745179,0.7400109941643759,0.0,mackerel,fischmix,46.0,1.0,0.8100194103419,False,False
utumbi,genus,pseudocheilinus,18,6,2.6744851258581206,0.7500179725387963,0.0,mackerel,control,4.083333333333333,1.0,0.8100194103419,False,False
utumbi,genus,genus naso,18,6,2.2170162381596685,0.8183743097238697,0.0,control,mackerel,2.5833333333333335,1.0,0.8665139750017444,False,False
utumbi,genus,zebrasoma,18,6,1.8937230603448183,0.8636464016536678,0.0,mackerel,sargassum,3.666666666666667,1.0,0.8968635709480396,False,False
utumbi,genus,chaetodon,18,6,1.638888888888868,0.8965069808456266,0.0,control,sargassum,0.33333333333333326,1.0,0.9134222068993177,False,False
utumbi,genus,gomphosus,18,6,0.7297979797979658,0.9812933535484871,0.0,mackerel,fischmix,0.5,1.0,0.9812933535484871,False,False
