site,feature_type,feature,bait_a,bait_b,n_a,n_b,mean_a,mean_b,u_stat,p_value,cliffs_delta,p_value_holm_within_feature,p_value_bh_within_feature,significant_holm_within_feature,significant_bh_within_feature
utumbi,diet,invertebrates,sargassum,ulva_salad,3,3,5.333333333333333,4.333333333333333,4.0,1.0,-0.1111111111111111,1.0,1.0,False,False
utumbi,diet,invertebrates,ulva_gutweed,ulva_salad,3,3,2.6666666666666665,4.333333333333333,0.0,0.07219819770165753,-1.0,1.0,0.25052377961253636,False,False
utumbi,diet,plankton,control,fischmix,4,2,69.5,38.0,7.0,0.26666666666666666,0.75,1.0,0.5,False,False
utumbi,diet,plankton,control,mackerel,4,3,69.5,114.0,1.0,0.11428571428571428,-0.8333333333333334,1.0,0.42857142857142855,False,False
utumbi,diet,plankton,control,sargassum,4,3,69.5,50.0,8.0,0.6285714285714286,0.3333333333333333,1.0,0.75,False,False
utumbi,diet,plankton,control,ulva_gutweed,4,3,69.5,52.333333333333336,7.0,0.8571428571428571,0.16666666666666666,1.0,0.8571428571428571,False,False
utumbi,diet,plankton,control,ulva_salad,4,3,69.5,97.0,3.0,0.4,-0.5,1.0,0.5454545454545454,False,False
utumbi,diet,plankton,fischmix,mackerel,2,3,38.0,114.0,0.0,0.2,-1.0,1.0,0.42857142857142855,False,False
utumbi,diet,plankton,fischmix,sargassum,2,3,38.0,50.0,1.0,0.4,-0.6666666666666666,1.0,0.5454545454545454,False,False
utumbi,diet,plankton,fischmix,ulva_gutweed,2,3,38.0,52.333333333333336,1.0,0.4,-0.6666666666666666,1.0,0.5454545454545454,False,False
utumbi,diet,plankton,fischmix,ulva_salad,2,3,38.0,97.0,0.0,0.2,-1.0,1.0,0.42857142857142855,False,False
utumbi,diet,plankton,mackerel,sargassum,3,3,114.0,50.0,9.0,0.1,1.0,1.0,0.42857142857142855,False,False
utumbi,diet,plankton,mackerel,ulva_gutweed,3,3,114.0,52.333333333333336,9.0,0.1,1.0,1.0,0.42857142857142855,False,False
utumbi,diet,plankton,mackerel,ulva_salad,3,3,114.0,97.0,6.0,0.7,0.3333333333333333,1.0,0.75,False,False
utumbi,diet,plankton,sargassum,ulva_gutweed,3,3,50.0,52.333333333333336,3.0,0.7,-0.3333333333333333,1.0,0.75,False,False
utumbi,diet,plankton,sargassum,ulva_salad,3,3,50.0,97.0,0.0,0.1,-1.0,1.0,0.42857142857142855,False,False
utumbi,diet,plankton,ulva_gutweed,ulva_salad,3,3,52.333333333333336,97.0,1.0,0.2,-0.7777777777777778,1.0,0.42857142857142855,False,False
