site,feature_type,feature,bait_a,bait_b,n_a,n_b,mean_a,mean_b,u_stat,p_value,cliffs_delta,p_value_holm_within_feature,p_value_bh_within_feature,significant_holm_within_feature,significant_bh_within_feature
utumbi,composite_group,fish_oriented_diet_mode,mackerel,sargassum,3,3,3.0,2.0,7.5,0.19670560245894686,0.6666666666666666,1.0,0.49176400614736715,False,False
utumbi,composite_group,fish_oriented_diet_mode,mackerel,ulva_gutweed,3,3,3.0,2.3333333333333335,6.5,0.47950012218695337,0.4444444444444444,1.0,0.688616011491608,False,False
utumbi,composite_group,fish_oriented_diet_mode,mackerel,ulva_salad,3,3,3.0,2.0,7.5,0.19670560245894686,0.6666666666666666,1.0,0.49176400614736715,False,False
utumbi,composite_group,fish_oriented_diet_mode,sargassum,ulva_gutweed,3,3,2.0,2.3333333333333335,3.0,0.5049850750938458,-0.3333333333333333,1.0,0.688616011491608,False,False
utumbi,composite_group,fish_oriented_diet_mode,sargassum,ulva_salad,3,3,2.0,2.0,4.5,1.0,0.0,1.0,1.0,False,False
utumbi,composite_group,fish_oriented_diet_mode,ulva_gutweed,ulva_salad,3,3,2.3333333333333335,2.0,6.0,0.5049850750938458,0.3333333333333333,1.0,0.688616011491608,False,False
utumbi,composite_group,herbivore_core_families,control,fischmix,4,2,14.5,5.0,6.5,0.34755803674116925,0.625,1.0,0.8571428571428571,False,False
utumbi,composite_group,herbivore_core_families,control,mackerel,4,3,14.5,13.333333333333334,5.0,0.8584272902604018,-0.16666666666666666,1.0,1.0,False,False
utumbi,composite_group,herbivore_core_families,control,sargassum,4,3,14.5,13.333333333333334,4.0,0.6285714285714286,-0.3333333333333333,1.0,0.9835591350397578,False,False
utumbi,composite_group,herbivore_core_families,control,ulva_gutweed,4,3,14.5,9.666666666666666,7.5,0.7212766990291557,0.25,1.0,0.9835591350397578,False,False
utumbi,composite_group,herbivore_core_families,control,ulva_salad,4,3,14.5,33.333333333333336,4.5,0.7212766990291557,-0.25,1.0,0.9835591350397578,False,False
utumbi,composite_group,herbivore_core_families,fischmix,mackerel,2,3,5.0,13.333333333333334,0.0,0.1386406338132186,-1.0,1.0,0.8571428571428571,False,False
utumbi,composite_group,herbivore_core_families,fischmix,sargassum,2,3,5.0,13.333333333333334,0.0,0.2,-1.0,1.0,0.8571428571428571,False,False
utumbi,composite_group,herbivore_core_families,fischmix,ulva_gutweed,2,3,5.0,9.666666666666666,1.0,0.4,-0.6666666666666666,1.0,0.8571428571428571,False,False
utumbi,composite_group,herbivore_core_families,fischmix,ulva_salad,2,3,5.0,33.333333333333336,0.5,0.23613697022165292,-0.8333333333333334,1.0,0.8571428571428571,False,False
utumbi,composite_group,herbivore_core_families,mackerel,sargassum,3,3,13.333333333333334,13.333333333333334,4.0,1.0,-0.1111111111111111,1.0,1.0,False,False
utumbi,composite_group,herbivore_core_families,mackerel,ulva_gutweed,3,3,13.333333333333334,9.666666666666666,7.0,0.37582508748869836,0.5555555555555556,1.0,0.8571428571428571,False,False
utumbi,composite_group,herbivore_core_families,mackerel,ulva_salad,3,3,13.333333333333334,33.333333333333336,6.0,0.6579050194284821,0.3333333333333333,1.0,0.9835591350397578,False,False
utumbi,composite_group,herbivore_core_families,sargassum,ulva_gutweed,3,3,13.333333333333334,9.666666666666666,7.0,0.4,0.5555555555555556,1.0,0.8571428571428571,False,False
utumbi,composite_group,herbivore_core_families,sargassum,ulva_salad,3,3,13.333333333333334,33.333333333333336,5.0,1.0,0.1111111111111111,1.0,1.0,False,False
utumbi,composite_group,herbivore_core_families,ulva_gutweed,ulva_salad,3,3,9.666666666666666,33.333333333333336,4.0,1.0,-0.1111111111111111,1.0,1.0,False,False
utumbi,composite_group,herbivore_extended_with_damselfishes,control,fischmix,4,2,69.5,38.0,7.0,0.26666666666666666,0.75,1.0,0.5714285714285714,False,False
utumbi,composite_group,herbivore_extended_with_damselfishes,control,mackerel,4,3,69.5,114.0,1.0,0.11428571428571428,-0.8333333333333334,1.0,0.5,False,False
utumbi,composite_group,herbivore_extended_with_damselfishes,control,sargassum,4,3,69.5,50.0,8.0,0.6285714285714286,0.3333333333333333,1.0,0.75,False,False
utumbi,composite_group,herbivore_extended_with_damselfishes,control,ulva_gutweed,4,3,69.5,52.333333333333336,7.0,0.8571428571428571,0.16666666666666666,1.0,0.8571428571428571,False,False
utumbi,composite_group,herbivore_extended_with_damselfishes,control,ulva_salad,4,3,69.5,86.66666666666667,4.0,0.6285714285714286,-0.3333333333333333,1.0,0.75,False,False
utumbi,composite_group,herbivore_extended_with_damselfishes,fischmix,mackerel,2,3,38.0,114.0,0.0,0.2,-1.0,1.0,0.5,False,False
utumbi,composite_group,herbivore_extended_with_damselfishes,fischmix,sargassum,2,3,38.0,50.0,1.0,0.4,-0.6666666666666666,1.0,0.6666666666666666,False,False
utumbi,composite_group,herbivore_extended_with_damselfishes,fischmix,ulva_gutweed,2,3,38.0,52.333333333333336,1.0,0.4,-0.6666666666666666,1.0,0.6666666666666666,False,False
utumbi,composite_group,herbivore_extended_with_damselfishes,fischmix,ulva_salad,2,3,38.0,86.66666666666667,0.0,0.2,-1.0,1.0,0.5,False,False
utumbi,composite_group,herbivore_extended_with_damselfishes,mackerel,sargassum,3,3,114.0,50.0,9.0,0.1,1.0,1.0,0.5,False,False
