video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3431940,Bicolor (Labroides bicolor),Wrasses > Wrasses (Labridae) > Bicolor (Labroides bicolor),Wrasses,Labridae,Labroides,Bicolor (Labroides bicolor),,,[0],[0.000000],0.000000,0.000000,0.000000,TRUE,FALSE,FALSE,[0.000000],1,1
3431948,Genus Squirrel (Sargocentron),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Squirrel (Sargocentron),Reddish/Big Eyes,Holocentridae,Genus Squirrel,,,,[1.3207037],[1.320704],1.320704,1.320704,1.320704,TRUE,FALSE,FALSE,[1.320704],1,1
3431956,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[4.3763893],[4.376389],4.376389,4.376389,4.376389,TRUE,FALSE,FALSE,[4.376389],1,1
3431959,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,Indian Half-and-Half (Pycnochromis dimidiatus),,,[4.3763893],[4.376389],4.376389,4.376389,4.376389,TRUE,FALSE,FALSE,[4.376389],1,1
3431961,Moon (Thalassoma lunare),Wrasses > Wrasses (Labridae) > Moon (Thalassoma lunare),Wrasses,Labridae,Thalassoma,Moon (Thalassoma lunare),,,[9.3793198],[9.379320],9.379320,9.379320,9.379320,TRUE,FALSE,FALSE,[9.379320],1,1
3431965,Goldbar (Thalassoma hebraicum),Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum),Wrasses,Labridae,Thalassoma,Goldbar (Thalassoma hebraicum),,,[14.7211456],[14.721146],14.721146,14.721146,14.721146,TRUE,FALSE,FALSE,[14.721146],1,1
3431966,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),Large Ovals,Acanthuridae,Zebrasoma,Brown Tang (Zebrasoma scopas),,,[20.2248133],[20.224813],20.224813,20.224813,20.224813,TRUE,FALSE,FALSE,[20.224813],1,1
3431967,Whitetail (Acanthurus thompsoni),Large Ovals > Surgeonfishes (Acanthuridae) > Whitetail (Acanthurus thompsoni),Large Ovals,Acanthuridae,Acanthurus,Whitetail (Acanthurus thompsoni),,,[24.9227048],[24.922705],24.922705,24.922705,24.922705,TRUE,FALSE,FALSE,[24.922705],1,1
3431968,Red (Lutjanus bohar),Sloping Heads > Snappers (Lutjanidae) > Red (Lutjanus bohar),Sloping Heads,Lutjanidae,Lutjanus,Red (Lutjanus bohar),,,[28.2442461],[28.244246],28.244246,28.244246,28.244246,TRUE,FALSE,FALSE,[28.244246],1,1
3431971,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,Genus Chromis,,,,[46.0463997],[46.046400],46.046400,46.046400,46.046400,TRUE,FALSE,FALSE,[46.046400],1,1
3431973,Genus Soldier (Myripristis),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Soldier (Myripristis),Reddish/Big Eyes,Holocentridae,Genus Soldier,,,,[49.0085606],[49.008561],49.008561,49.008561,49.008561,TRUE,FALSE,FALSE,[49.008561],1,1
3431975,Golden (Ctenochaetus truncates),Large Ovals > Surgeonfishes (Acanthuridae) > Golden (Ctenochaetus truncates),Large Ovals,Acanthuridae,Ctenochaetus,Golden (Ctenochaetus truncates),,,[49.9939687],[49.993969],49.993969,49.993969,49.993969,TRUE,FALSE,FALSE,[49.993969],1,1
3431977,Golden (Ctenochaetus truncates),Large Ovals > Surgeonfishes (Acanthuridae) > Golden (Ctenochaetus truncates),Large Ovals,Acanthuridae,Ctenochaetus,Golden (Ctenochaetus truncates),,,[51.4471897],[51.447190],51.447190,51.447190,51.447190,TRUE,FALSE,FALSE,[51.447190],1,1
3431978,Golden (Ctenochaetus truncates),Large Ovals > Surgeonfishes (Acanthuridae) > Golden (Ctenochaetus truncates),Large Ovals,Acanthuridae,Ctenochaetus,Golden (Ctenochaetus truncates),,,[51.4471897],[51.447190],51.447190,51.447190,51.447190,TRUE,FALSE,FALSE,[51.447190],1,1
3431984,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,,[79.6016156],[79.601616],79.601616,79.601616,79.601616,TRUE,FALSE,FALSE,[79.601616],1,1
3431986,Humpback Unicorn (Naso brachycentron),Large Ovals > Surgeonfishes (Acanthuridae) > Humpback Unicorn (Naso brachycentron),Large Ovals,Acanthuridae,Naso,Humpback Unicorn (Naso brachycentron),,,[81.2186505],[81.218650],81.218650,81.218650,81.218650,TRUE,FALSE,FALSE,[81.218650],1,1
3431995,Groupers (Serranidae),Heavy Bodies/Large Lips > Groupers (Serranidae),Heavy Bodies/Large Lips,Serranidae,,,,,[109.2685164],[109.268516],109.268516,109.268516,109.268516,TRUE,FALSE,FALSE,[109.268516],1,1
