video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,frames_kept_47min,frame_count_raw,frame_count_kept_47min
999000002,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,Indian Half-and-Half (Pycnochromis dimidiatus),,,[1.0],[1.0],1.0,1.0,1.0,TRUE,FALSE,FALSE,[1.0],1,1
3464047,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[1.4388417],[1.438842],1.438842,1.438842,1.438842,TRUE,FALSE,FALSE,[1.438842],1,1
3464048,Red (Lutjanus bohar),Sloping Heads > Snappers (Lutjanidae) > Red (Lutjanus bohar),Sloping Heads,Lutjanidae,Lutjanus,Red (Lutjanus bohar),,,[6.2031546],[6.203155],6.203155,6.203155,6.203155,TRUE,FALSE,FALSE,[6.203155],1,1
3464049,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,Indian Half-and-Half (Pycnochromis dimidiatus),,,[12.6590656],[12.659066],12.659066,12.659066,12.659066,TRUE,FALSE,FALSE,[12.659066],1,1
3464050,Goldbar (Thalassoma hebraicum),Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum),Wrasses,Labridae,Thalassoma,Goldbar (Thalassoma hebraicum),,,[14.8458514],[14.845851],14.845851,14.845851,14.845851,TRUE,FALSE,FALSE,[14.845851],1,1
3464051,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),Large Ovals,Acanthuridae,Zebrasoma,Brown Tang (Zebrasoma scopas),,,[20.1949883],[20.194988],20.194988,20.194988,20.194988,TRUE,FALSE,FALSE,[20.194988],1,1
3464052,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,,[22.9229386],[22.922939],22.922939,22.922939,22.922939,TRUE,FALSE,FALSE,[22.922939],1,1
3464053,Parrotfishes (Scaridae),Parrotfishes > Parrotfishes (Scaridae),Parrotfishes,Scaridae,,,,,[26.4669741],[26.466974],26.466974,26.466974,26.466974,TRUE,FALSE,FALSE,[26.466974],1,1
3464054,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),Large Ovals,Acanthuridae,Zebrasoma,Brown Tang (Zebrasoma scopas),,,[54.0365316],[54.036532],54.036532,54.036532,54.036532,TRUE,FALSE,FALSE,[54.036532],1,1
3464055,Brown Tang (Zebrasoma scopas),Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas),Large Ovals,Acanthuridae,Zebrasoma,Brown Tang (Zebrasoma scopas),,,[54.0365316],[54.036532],54.036532,54.036532,54.036532,TRUE,FALSE,FALSE,[54.036532],1,1
3464056,Bird wrasse (Gomphosus caeruleus),Wrasses > Wrasses (Labridae) > Bird wrasse (Gomphosus caeruleus),Wrasses,Labridae,Gomphosus,Bird wrasse (Gomphosus caeruleus),,,[56.8858782],[56.885878],56.885878,56.885878,56.885878,TRUE,FALSE,FALSE,[56.885878],1,1
3464057,Genus Soldier (Myripristis),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Soldier (Myripristis),Reddish/Big Eyes,Holocentridae,Genus Soldier,,,,[59.0172296],[59.017230],59.017230,59.017230,59.017230,TRUE,FALSE,FALSE,[59.017230],1,1
3464058,Five-saddle (Scarus saber),Parrotfishes > Parrotfishes (Scaridae) > Five-saddle (Scarus saber),Parrotfishes,Scaridae,Scarus,Five-saddle (Scarus saber),,,[62.3618566],[62.361857],62.361857,62.361857,62.361857,TRUE,FALSE,FALSE,[62.361857],1,1
3464059,Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips > Hawkfishes (Cirrhitidae) > Freckled (Paracirrhites forsteri),Heavy Bodies/Large Lips,Cirrhitidae,Paracirrhites,Freckled (Paracirrhites forsteri),,,[71.0084043],[71.008404],71.008404,71.008404,71.008404,TRUE,FALSE,FALSE,[71.008404],1,1
3464060,Whitetail (Acanthurus thompsoni),Large Ovals > Surgeonfishes (Acanthuridae) > Whitetail (Acanthurus thompsoni),Large Ovals,Acanthuridae,Acanthurus,Whitetail (Acanthurus thompsoni),,,[87.0840786],[87.084079],87.084079,87.084079,87.084079,TRUE,FALSE,FALSE,[87.084079],1,1
3464061,Wrasses (Labridae),Wrasses > Wrasses (Labridae),Wrasses,Labridae,,,,,[106.1901634],[106.190163],106.190163,106.190163,106.190163,TRUE,FALSE,FALSE,[106.190163],1,1
3464062,Longbarbel (Parupeneus macronemus),Odd-shaped Swimmers > Goatfishes (Mullidae) > Longbarbel (Parupeneus macronemus),Odd-shaped Swimmers,Mullidae,Parupeneus,Longbarbel (Parupeneus macronemus),,,[109.6289726],[109.628973],109.628973,109.628973,109.628973,TRUE,FALSE,FALSE,[109.628973],1,1
3464063,Genus Soldier (Myripristis),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Soldier (Myripristis),Reddish/Big Eyes,Holocentridae,Genus Soldier,,,,[120.5855242],[120.585524],120.585524,120.585524,120.585524,TRUE,FALSE,FALSE,[120.585524],1,1
3464064,Genus Soldier (Myripristis),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Soldier (Myripristis),Reddish/Big Eyes,Holocentridae,Genus Soldier,,,,[120.5855242],[120.585524],120.585524,120.585524,120.585524,TRUE,FALSE,FALSE,[120.585524],1,1
3464065,Genus Soldier (Myripristis),Reddish/Big Eyes > Soldier-&Squirrelfishes (Holocentridae) > Genus Soldier (Myripristis),Reddish/Big Eyes,Holocentridae,Genus Soldier,,,,[124.0306217],[124.030622],124.030622,124.030622,124.030622,TRUE,FALSE,FALSE,[124.030622],1,1
