video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3474644,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,,[13.2157216],[13.215722],13.215722,13.215722,13.215722,TRUE,FALSE,FALSE,[13.215722],1,1
3474645,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[18.566624],[18.566624],18.566624,18.566624,18.566624,TRUE,FALSE,FALSE,[18.566624],1,1
3474646,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[18.566624],[18.566624],18.566624,18.566624,18.566624,TRUE,FALSE,FALSE,[18.566624],1,1
3474647,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[18.566624],[18.566624],18.566624,18.566624,18.566624,TRUE,FALSE,FALSE,[18.566624],1,1
3474648,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[18.566624],[18.566624],18.566624,18.566624,18.566624,TRUE,FALSE,FALSE,[18.566624],1,1
3474649,Moon (Thalassoma lunare),Wrasses > Wrasses (Labridae) > Moon (Thalassoma lunare),Wrasses,Labridae,Thalassoma,Moon (Thalassoma lunare),,,[22.0593777],[22.059378],22.059378,22.059378,22.059378,TRUE,FALSE,FALSE,[22.059378],1,1
3474651,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,Indian Half-and-Half (Pycnochromis dimidiatus),,,[25.3238699],[25.323870],25.323870,25.323870,25.323870,TRUE,FALSE,FALSE,[25.323870],1,1
3474652,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[26.7554439],[26.755444],26.755444,26.755444,26.755444,TRUE,FALSE,FALSE,[26.755444],1,1
3474653,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[26.7554439],[26.755444],26.755444,26.755444,26.755444,TRUE,FALSE,FALSE,[26.755444],1,1
3474654,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[26.7554439],[26.755444],26.755444,26.755444,26.755444,TRUE,FALSE,FALSE,[26.755444],1,1
3474655,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[26.7554439],[26.755444],26.755444,26.755444,26.755444,TRUE,FALSE,FALSE,[26.755444],1,1
3474656,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[26.7554439],[26.755444],26.755444,26.755444,26.755444,TRUE,FALSE,FALSE,[26.755444],1,1
3474657,Sixbar (Thalassoma hardwicke),Wrasses > Wrasses (Labridae) > Sixbar (Thalassoma hardwicke),Wrasses,Labridae,Thalassoma,Sixbar (Thalassoma hardwicke),,,[34.1513858],[34.151386],34.151386,34.151386,34.151386,TRUE,FALSE,FALSE,[34.151386],1,1
3474658,Goldbar Interested,Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum) > Goldbar Interested,Wrasses,Labridae,Thalassoma,Goldbar (Thalassoma hebraicum),interested,,[36.1898534],[36.189853],36.189853,36.189853,36.189853,TRUE,FALSE,FALSE,[36.189853],1,1
3474659,Redmouth (Aethaloperca rogaa),Heavy Bodies/Large Lips > Groupers (Serranidae) > Redmouth (Aethaloperca rogaa),Heavy Bodies/Large Lips,Serranidae,Aethaloperca,Redmouth (Aethaloperca rogaa),,,[44.029253],[44.029253],44.029253,44.029253,44.029253,TRUE,FALSE,FALSE,[44.029253],1,1
3474663,Moorish Idol (Zanclus cornutus),Large Ovals > Moorish Idol (Zanclidae) > Moorish Idol (Zanclus cornutus),Large Ovals,Zanclidae,Zanclus,Moorish Idol (Zanclus cornutus),,,[67.0598273],[67.059827],67.059827,67.059827,67.059827,TRUE,FALSE,FALSE,[67.059827],1,1
