video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,frames_kept_47min,frame_count_raw,frame_count_kept_47min
999000001,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,Genus Chromis,,,,[1.0],[1.0],1.0,1.0,1.0,TRUE,FALSE,FALSE,[1.0],1,1
999000002,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,Indian Half-and-Half (Pycnochromis dimidiatus),,,[1.0],[1.0],1.0,1.0,1.0,TRUE,FALSE,FALSE,[1.0],1,1
3542747,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[0.1452923],[0.145292],0.145292,0.145292,0.145292,TRUE,FALSE,FALSE,[0.145292],1,1
3542748,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[0.1452923],[0.145292],0.145292,0.145292,0.145292,TRUE,FALSE,FALSE,[0.145292],1,1
3542750,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[0.1452923],[0.145292],0.145292,0.145292,0.145292,TRUE,FALSE,FALSE,[0.145292],1,1
3542752,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,,[2.0557226],[2.055723],2.055723,2.055723,2.055723,TRUE,FALSE,FALSE,[2.055723],1,1
3542753,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,,[2.0557226],[2.055723],2.055723,2.055723,2.055723,TRUE,FALSE,FALSE,[2.055723],1,1
3542754,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,,[2.0557226],[2.055723],2.055723,2.055723,2.055723,TRUE,FALSE,FALSE,[2.055723],1,1
3542755,Orange-lined (Balistapus undulatus),Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus),Odd-shaped Swimmers,Balistidae,Balistapus,Orange-lined (Balistapus undulatus),,,[2.0557226],[2.055723],2.055723,2.055723,2.055723,TRUE,FALSE,FALSE,[2.055723],1,1
3542756,Moon (Thalassoma lunare),Wrasses > Wrasses (Labridae) > Moon (Thalassoma lunare),Wrasses,Labridae,Thalassoma,Moon (Thalassoma lunare),,,[5.8181896],[5.818190],5.818190,5.818190,5.818190,TRUE,FALSE,FALSE,[5.818190],1,1
