video_annotation_label_id,label_name,label_hierarchy,unspecific,family,genus,species,interested,feeding,frames,time_sec_local,time_sec_local_first,time_sec_local_last,time_sec_local_max,included_47min,is_short_control_nursery,is_split_video,split_time_reset_note,frames_kept_47min,frame_count_raw,frame_count_kept_47min
3541345,Red (Lutjanus bohar),Sloping Heads > Snappers (Lutjanidae) > Red (Lutjanus bohar),Sloping Heads,Lutjanidae,Lutjanus,Red (Lutjanus bohar),,,[0.519226],[0.519226],0.519226,0.519226,0.519226,TRUE,FALSE,FALSE,FALSE,[0.519226],1,1
3541353,Scissortail Sergeant (Abudefduf sexfasciatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Scissortail Sergeant (Abudefduf sexfasciatus),Small Ovals - Damselfishes,Pomacentridae,Abudefduf,Scissortail Sergeant (Abudefduf sexfasciatus),,,[0.363656],[0.363656],0.363656,0.363656,0.363656,TRUE,FALSE,FALSE,FALSE,[0.363656],1,1
3541355,Scissortail Sergeant (Abudefduf sexfasciatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Scissortail Sergeant (Abudefduf sexfasciatus),Small Ovals - Damselfishes,Pomacentridae,Abudefduf,Scissortail Sergeant (Abudefduf sexfasciatus),,,[0.363656],[0.363656],0.363656,0.363656,0.363656,TRUE,FALSE,FALSE,FALSE,[0.363656],1,1
3541359,Genus Chromis,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Genus Chromis,Small Ovals - Damselfishes,Pomacentridae,Genus Chromis,,,,[2.5051057],[2.505106],2.505106,2.505106,2.505106,TRUE,FALSE,FALSE,FALSE,[2.505106],1,1
3541366,Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Indian Half-and-Half (Pycnochromis dimidiatus),Small Ovals - Damselfishes,Pomacentridae,Pycnochromis,Indian Half-and-Half (Pycnochromis dimidiatus),,,[5.8015975],[5.801597],5.801597,5.801597,5.801597,TRUE,FALSE,FALSE,FALSE,[5.801597],1,1
3541633,Brown Pigmy (Centropyge multispinis),Disk-shaped/Colourful > Angelfishes (Pomacanthidae) > Brown Pigmy (Centropyge multispinis),Disk-shaped/Colourful,Pomacanthidae,Centropyge,Brown Pigmy (Centropyge multispinis),,,[10.0631871],[10.063187],10.063187,10.063187,10.063187,TRUE,FALSE,FALSE,FALSE,[10.063187],1,1
3541636,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[16.9641585],[16.964158],16.964158,16.964158,16.964158,TRUE,FALSE,FALSE,FALSE,[16.964158],1,1
3541643,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[21.4155165],[21.415516],21.415516,21.415516,21.415516,TRUE,FALSE,FALSE,FALSE,[21.415516],1,1
3541644,Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus),Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,,[21.4155165],[21.415516],21.415516,21.415516,21.415516,TRUE,FALSE,FALSE,FALSE,[21.415516],1,1
3541646,Goldbar (Thalassoma hebraicum),Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum),Wrasses,Labridae,Thalassoma,Goldbar (Thalassoma hebraicum),,,[21.4155165],[21.415516],21.415516,21.415516,21.415516,TRUE,FALSE,FALSE,FALSE,[21.415516],1,1
3541648,Green Interested,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus) > Green Interested,Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),interested,,[21.4155165],[21.415516],21.415516,21.415516,21.415516,TRUE,FALSE,FALSE,FALSE,[21.415516],1,1
3541650,Green Feeding,Small Ovals - Damselfishes > Damselfishes (Pomacentridae) > Green (Amblyglyphidodon indicus) > Green Feeding,Small Ovals - Damselfishes,Pomacentridae,Amblyglyphidodon,Green (Amblyglyphidodon indicus),,feeding,[24.6604014],[24.660401],24.660401,24.660401,24.660401,TRUE,FALSE,FALSE,FALSE,[24.660401],1,1
3541652,Moon (Thalassoma lunare),Wrasses > Wrasses (Labridae) > Moon (Thalassoma lunare),Wrasses,Labridae,Thalassoma,Moon (Thalassoma lunare),,,[32.501483],[32.501483],32.501483,32.501483,32.501483,TRUE,FALSE,FALSE,FALSE,[32.501483],1,1
3541653,Moon (Thalassoma lunare),Wrasses > Wrasses (Labridae) > Moon (Thalassoma lunare),Wrasses,Labridae,Thalassoma,Moon (Thalassoma lunare),,,[46.3556741],[46.355674],46.355674,46.355674,46.355674,TRUE,FALSE,FALSE,FALSE,[46.355674],1,1
3541655,Moon (Thalassoma lunare),Wrasses > Wrasses (Labridae) > Moon (Thalassoma lunare),Wrasses,Labridae,Thalassoma,Moon (Thalassoma lunare),,,[46.3556741],[46.355674],46.355674,46.355674,46.355674,TRUE,FALSE,FALSE,FALSE,[46.355674],1,1
