comparison_key,comparison,level,metric_source,taxon,n_present_videos_total,groups,mean_algae_strings,occ_algae_strings,n_algae_strings,mean_algaemix,occ_algaemix,n_algaemix,mean_mackerel,occ_mackerel,n_mackerel,test,statistic,p_value,effect_name,effect_size,perm_p_value_mean_diff,p_value_holm,p_value_bh,sig_raw,sig_holm,sig_bh,significant_raw,significant_holm,significant_bh
three_baits,Vergleich 3: algae_strings vs algaemix vs mackerel,family,feeding_family_by_taxon,acanthuridae,6,algae_strings | algaemix | mackerel,7.333333333333333,1.0,3,30.333333333333332,1.0,3,0.0,0.0,4,Kruskal-Wallis,8.535483870967738,0.014013390594139197,epsilon_squared,0.9336405529953912,,0.14013390594139197,0.10914637597039736,*,ns,ns,True,False,False
three_baits,Vergleich 3: algae_strings vs algaemix vs mackerel,family,feeding_family_by_taxon,siganidae,6,algae_strings | algaemix | mackerel,3.3333333333333335,1.0,3,1.3333333333333333,1.0,3,0.0,0.0,4,Kruskal-Wallis,7.6490066225165565,0.021829275194079473,epsilon_squared,0.8070009460737938,,0.19646347674671527,0.10914637597039736,*,ns,ns,True,False,False
three_baits,Vergleich 3: algae_strings vs algaemix vs mackerel,family,feeding_family_by_taxon,lutjanidae,5,algae_strings | algaemix | mackerel,0.0,0.0,3,0.6666666666666666,0.3333333333333333,3,3.5,1.0,4,Kruskal-Wallis,6.635416666666672,0.0362357769986082,epsilon_squared,0.6622023809523817,,0.2898862159888656,0.12078592332869399,*,ns,ns,True,False,False
three_baits,Vergleich 3: algae_strings vs algaemix vs mackerel,family,feeding_family_by_taxon,mullidae,2,algae_strings | algaemix | mackerel,0.6666666666666666,0.6666666666666666,3,0.0,0.0,3,0.0,0.0,4,Kruskal-Wallis,5.250000000000003,0.07243975703425139,epsilon_squared,0.4642857142857147,,0.5070782992397597,0.18109939258562846,ns,ns,ns,False,False,False
three_baits,Vergleich 3: algae_strings vs algaemix vs mackerel,family,feeding_family_by_taxon,scaridae,4,algae_strings | algaemix | mackerel,2.0,0.6666666666666666,3,0.6666666666666666,0.6666666666666666,3,0.0,0.0,4,Kruskal-Wallis,4.093023255813947,0.12918476301522946,epsilon_squared,0.29900332225913534,,0.7751085780913768,0.25836952603045893,ns,ns,ns,False,False,False
three_baits,Vergleich 3: algae_strings vs algaemix vs mackerel,family,feeding_family_by_taxon,labridae,1,algae_strings | algaemix | mackerel,0.3333333333333333,0.3333333333333333,3,0.0,0.0,3,0.0,0.0,4,Kruskal-Wallis,2.3333333333333477,0.31140322391459535,epsilon_squared,0.04761904761904967,,1.0,0.4243775898096378,ns,ns,ns,False,False,False
three_baits,Vergleich 3: algae_strings vs algaemix vs mackerel,family,feeding_family_by_taxon,muraenidae,1,algae_strings | algaemix | mackerel,0.0,0.0,3,0.3333333333333333,0.3333333333333333,3,0.0,0.0,4,Kruskal-Wallis,2.3333333333333477,0.31140322391459535,epsilon_squared,0.04761904761904967,,1.0,0.4243775898096378,ns,ns,ns,False,False,False
three_baits,Vergleich 3: algae_strings vs algaemix vs mackerel,family,feeding_family_by_taxon,chaetodontidae,3,algae_strings | algaemix | mackerel,0.0,0.0,3,0.3333333333333333,0.3333333333333333,3,1.25,0.5,4,Kruskal-Wallis,2.160550458715589,0.33950207184771025,epsilon_squared,0.022935779816512687,,1.0,0.4243775898096378,ns,ns,ns,False,False,False
three_baits,Vergleich 3: algae_strings vs algaemix vs mackerel,family,feeding_family_by_taxon,lethrinidae,1,algae_strings | algaemix | mackerel,0.0,0.0,3,0.0,0.0,3,0.25,0.25,4,Kruskal-Wallis,1.4999999999999907,0.4723665527410169,epsilon_squared,0.0,,1.0,0.4723665527410169,ns,ns,ns,False,False,False
three_baits,Vergleich 3: algae_strings vs algaemix vs mackerel,family,feeding_family_by_taxon,serranidae,1,algae_strings | algaemix | mackerel,0.0,0.0,3,0.0,0.0,3,0.75,0.25,4,Kruskal-Wallis,1.4999999999999907,0.4723665527410169,epsilon_squared,0.0,,1.0,0.4723665527410169,ns,ns,ns,False,False,False
