comparison_key,comparison,level,metric_source,taxon,n_present_videos_total,groups,mean_algaemix,occ_algaemix,n_algaemix,mean_mackerel,occ_mackerel,n_mackerel,test,statistic,p_value,effect_name,effect_size,perm_p_value_mean_diff,p_value_holm,p_value_bh,sig_raw,sig_holm,sig_bh,significant_raw,significant_holm,significant_bh
mix_vs_mackerel,Vergleich 2: algaemix vs mackerel,species,species_maxn_by_taxon,scrawled (aluterus scriptus),3,algaemix | mackerel,0.6666666666666666,0.6666666666666666,3,0.25,0.25,4,Mann-Whitney U,8.5,0.6285714285714286,cliffs_delta,0.4166666666666667,0.4857142857142857,1.0,0.9877551020408164,ns,ns,ns,False,False,False
mix_vs_mackerel,Vergleich 2: algaemix vs mackerel,species,species_maxn_by_taxon,queen (coris formosa),3,algaemix | mackerel,0.6666666666666666,0.6666666666666666,3,0.25,0.25,4,Mann-Whitney U,8.5,0.6285714285714286,cliffs_delta,0.4166666666666667,0.4857142857142857,1.0,0.9877551020408164,ns,ns,ns,False,False,False
mix_vs_mackerel,Vergleich 2: algaemix vs mackerel,species,species_maxn_by_taxon,red-breasted (cheilinus fasciatus),3,algaemix | mackerel,0.6666666666666666,0.6666666666666666,3,0.25,0.25,4,Mann-Whitney U,8.5,0.6285714285714286,cliffs_delta,0.4166666666666667,0.4857142857142857,1.0,0.9877551020408164,ns,ns,ns,False,False,False
mix_vs_mackerel,Vergleich 2: algaemix vs mackerel,species,species_maxn_by_taxon,raccoon (chaetodon lunula),3,algaemix | mackerel,0.6666666666666666,0.6666666666666666,3,0.25,0.25,4,Mann-Whitney U,8.5,0.6285714285714286,cliffs_delta,0.4166666666666667,0.4857142857142857,1.0,0.9877551020408164,ns,ns,ns,False,False,False
mix_vs_mackerel,Vergleich 2: algaemix vs mackerel,species,species_maxn_by_taxon,moorish idol (zanclus cornutus),5,algaemix | mackerel,4.0,1.0,3,2.25,0.5,4,Mann-Whitney U,8.5,0.6285714285714286,cliffs_delta,0.4166666666666667,0.6,1.0,0.9877551020408164,ns,ns,ns,False,False,False
mix_vs_mackerel,Vergleich 2: algaemix vs mackerel,species,species_maxn_by_taxon,map (arothron mappa),1,algaemix | mackerel,0.6666666666666666,0.3333333333333333,3,0.0,0.0,4,Mann-Whitney U,8.0,0.6285714285714286,cliffs_delta,0.3333333333333333,0.42857142857142855,1.0,0.9877551020408164,ns,ns,ns,False,False,False
mix_vs_mackerel,Vergleich 2: algaemix vs mackerel,species,species_maxn_by_taxon,yellowmargin (pseudobalistes flavimarginatus),1,algaemix | mackerel,2.0,0.3333333333333333,3,0.0,0.0,4,Mann-Whitney U,8.0,0.6285714285714286,cliffs_delta,0.3333333333333333,0.42857142857142855,1.0,0.9877551020408164,ns,ns,ns,False,False,False
mix_vs_mackerel,Vergleich 2: algaemix vs mackerel,species,species_maxn_by_taxon,bicolor (labroides bicolor),1,algaemix | mackerel,0.3333333333333333,0.3333333333333333,3,0.0,0.0,4,Mann-Whitney U,8.0,0.6285714285714286,cliffs_delta,0.3333333333333333,0.42857142857142855,1.0,0.9877551020408164,ns,ns,ns,False,False,False
mix_vs_mackerel,Vergleich 2: algaemix vs mackerel,species,species_maxn_by_taxon,coral (cephalopholis miniata),1,algaemix | mackerel,0.0,0.0,3,0.5,0.25,4,Mann-Whitney U,4.5,0.8571428571428571,cliffs_delta,-0.25,1.0,1.0,1.0,ns,ns,ns,False,False,False
mix_vs_mackerel,Vergleich 2: algaemix vs mackerel,species,species_maxn_by_taxon,blackwhite feeding (macolor niger),1,algaemix | mackerel,0.0,0.0,3,0.25,0.25,4,Mann-Whitney U,4.5,0.8571428571428571,cliffs_delta,-0.25,1.0,1.0,1.0,ns,ns,ns,False,False,False
