video_annotation_label_id;label_id;label_name;label_hierarchy;user_id;firstname;lastname;video_id;video_filename;shape_id;shape_name;frames;annotation_id;created_at
3244550;376071;Regal (Pygoplites diacanthus);Disk-shaped/Colourful > Angelfishes (Pomacanthidae) > Regal (Pygoplites diacanthus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[81.41455547466668];2749026;27.01.2025 10:53
3244553;376070;Goldbar (Thalassoma hebraicum);Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[134.4120136];2749029;27.01.2025 10:59
3244554;376070;Goldbar (Thalassoma hebraicum);Wrasses > Wrasses (Labridae) > Goldbar (Thalassoma hebraicum);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[134.4120136];2749030;27.01.2025 10:59
3244568;386812;Bluefin (Caranx melampygus);Silvery > Jacks/Trevallyes (Carangidae) > Bluefin (Caranx melampygus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[156.704114333];2749044;27.01.2025 11:44
3244571;386928;Indian Longnose (Hipposcarus harid);Parrotfishes > Parrotfishes (Scaridae) > Indian Longnose (Hipposcarus harid);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[205.396255364];2749047;27.01.2025 11:54
3244572;386928;Indian Longnose (Hipposcarus harid);Parrotfishes > Parrotfishes (Scaridae) > Indian Longnose (Hipposcarus harid);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[205.396255364];2749048;27.01.2025 11:54
3244573;386928;Indian Longnose (Hipposcarus harid);Parrotfishes > Parrotfishes (Scaridae) > Indian Longnose (Hipposcarus harid);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[81.76003713599852];2749049;27.01.2025 11:56
3244576;376882;Parrotfishes (Scaridae);Parrotfishes > Parrotfishes (Scaridae);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[221.66291445933336];2749052;27.01.2025 12:12
3244577;376882;Parrotfishes (Scaridae);Parrotfishes > Parrotfishes (Scaridae);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[222.30121652833296];2749053;27.01.2025 12:12
3244578;376882;Parrotfishes (Scaridae);Parrotfishes > Parrotfishes (Scaridae);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[222.30121652833296];2749054;27.01.2025 12:12
3244579;376882;Parrotfishes (Scaridae);Parrotfishes > Parrotfishes (Scaridae);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[222.30121652833296];2749055;27.01.2025 12:12
3244580;376882;Parrotfishes (Scaridae);Parrotfishes > Parrotfishes (Scaridae);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[222.70457865800094];2749056;27.01.2025 12:12
3244581;376882;Parrotfishes (Scaridae);Parrotfishes > Parrotfishes (Scaridae);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[224.14827578033487];2749057;27.01.2025 12:12
3244585;377446;Bird wrasse (Gomphosus caeruleus);Wrasses > Wrasses (Labridae) > Bird wrasse (Gomphosus caeruleus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[227.36940184066754];2749061;27.01.2025 12:18
3244586;377446;Bird wrasse (Gomphosus caeruleus);Wrasses > Wrasses (Labridae) > Bird wrasse (Gomphosus caeruleus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[232.9773311249167];2749062;27.01.2025 12:21
3244594;377436;Brown Tang (Zebrasoma scopas);Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[234.247354386];2749070;27.01.2025 12:41
3244657;376551;Threadfin (Chaetodon auriga);Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Threadfin (Chaetodon auriga);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[325.432430107];2749131;27.01.2025 14:35
3244659;377503;Peacock (Cephalopholis argus);Heavy Bodies/Large Lips > Groupers (Serranidae) > Peacock (Cephalopholis argus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[331.344018788];2749133;27.01.2025 14:36
3244661;376551;Threadfin (Chaetodon auriga);Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Threadfin (Chaetodon auriga);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[334.7245453914996];2749135;27.01.2025 14:37
3244662;376551;Threadfin (Chaetodon auriga);Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Threadfin (Chaetodon auriga);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[334.7245453914996];2749136;27.01.2025 14:37
3244664;376133;Orange-lined (Balistapus undulatus);Odd-shaped Swimmers > Triggerfishes (Balistidae) > Orange-lined (Balistapus undulatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[358.7685423511653];2749138;27.01.2025 14:39
3244668;376071;Regal (Pygoplites diacanthus);Disk-shaped/Colourful > Angelfishes (Pomacanthidae) > Regal (Pygoplites diacanthus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[407.231893713];2749142;27.01.2025 14:47
3244669;376071;Regal (Pygoplites diacanthus);Disk-shaped/Colourful > Angelfishes (Pomacanthidae) > Regal (Pygoplites diacanthus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[407.231893713];2749143;27.01.2025 14:47
3244671;379847;Trumpetfish (Aulostomus chinensis);Odd-shaped Swimmers > Trumpetfishes (Aulostomidae) > Trumpetfish (Aulostomus chinensis);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[413.897027418];2749145;27.01.2025 14:51
3244676;376072;Red (Lutjanus bohar);Sloping Heads > Snappers (Lutjanidae) > Red (Lutjanus bohar);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[434.287024718];2749150;27.01.2025 15:19
3244677;376072;Red (Lutjanus bohar);Sloping Heads > Snappers (Lutjanidae) > Red (Lutjanus bohar);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[434.287024718];2749151;27.01.2025 15:19
3244684;376072;Red (Lutjanus bohar);Sloping Heads > Snappers (Lutjanidae) > Red (Lutjanus bohar);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[494.450237998];2749158;27.01.2025 15:44
3244685;376072;Red (Lutjanus bohar);Sloping Heads > Snappers (Lutjanidae) > Red (Lutjanus bohar);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[494.450237998];2749159;27.01.2025 15:44
3244686;376072;Red (Lutjanus bohar);Sloping Heads > Snappers (Lutjanidae) > Red (Lutjanus bohar);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[494.450237998];2749160;27.01.2025 15:44
3244688;377446;Bird wrasse (Gomphosus caeruleus);Wrasses > Wrasses (Labridae) > Bird wrasse (Gomphosus caeruleus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[554.1897753418335];2749162;27.01.2025 15:57
3244689;377446;Bird wrasse (Gomphosus caeruleus);Wrasses > Wrasses (Labridae) > Bird wrasse (Gomphosus caeruleus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[554.1897753418335];2749163;27.01.2025 15:57
3244692;377506;Spotted (Chaetodon guttatissimus);Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Spotted (Chaetodon guttatissimus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1023.876565479];2749166;27.01.2025 16:09
3244693;377506;Spotted (Chaetodon guttatissimus);Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Spotted (Chaetodon guttatissimus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1026.087331158333];2749167;27.01.2025 16:09
3244694;377506;Spotted (Chaetodon guttatissimus);Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Spotted (Chaetodon guttatissimus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1026.087331158333];2749168;27.01.2025 16:09
3244695;377585;Lined Bristletooth (Ctenochaetus striatus);Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[243.4038819530006];2749169;27.01.2025 16:12
3244696;377585;Lined Bristletooth (Ctenochaetus striatus);Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[243.4038819530006];2749170;27.01.2025 16:12
3244697;377585;Lined Bristletooth (Ctenochaetus striatus);Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[243.4038819530006];2749171;27.01.2025 16:12
3244809;376546;Paletail Unicorn (Naso brevirostris);Large Ovals > Surgeonfishes (Acanthuridae) > Paletail Unicorn (Naso brevirostris);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[233.6444778];2749283;27.01.2025 16:26
3244810;376546;Paletail Unicorn (Naso brevirostris);Large Ovals > Surgeonfishes (Acanthuridae) > Paletail Unicorn (Naso brevirostris);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[239.37264625800006];2749284;27.01.2025 16:26
3244811;376546;Paletail Unicorn (Naso brevirostris);Large Ovals > Surgeonfishes (Acanthuridae) > Paletail Unicorn (Naso brevirostris);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[239.37264625800006];2749285;27.01.2025 16:26
3244812;377436;Brown Tang (Zebrasoma scopas);Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[258.64870204666545];2749286;27.01.2025 16:27
3244813;377436;Brown Tang (Zebrasoma scopas);Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[258.64870204666545];2749287;27.01.2025 16:27
3244814;377436;Brown Tang (Zebrasoma scopas);Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[258.64870204666545];2749288;27.01.2025 16:27
3244815;377436;Brown Tang (Zebrasoma scopas);Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[258.64870204666545];2749289;27.01.2025 16:27
3244816;377436;Brown Tang (Zebrasoma scopas);Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[258.64870204666545];2749290;27.01.2025 16:27
3244817;377436;Brown Tang (Zebrasoma scopas);Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[258.64870204666545];2749291;27.01.2025 16:27
3244818;377436;Brown Tang (Zebrasoma scopas);Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[258.64870204666545];2749292;27.01.2025 16:27
3244819;377436;Brown Tang (Zebrasoma scopas);Large Ovals > Surgeonfishes (Acanthuridae) > Brown Tang (Zebrasoma scopas);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[258.64870204666545];2749293;27.01.2025 16:27
3248255;377585;Lined Bristletooth (Ctenochaetus striatus);Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[602.759720736];2752588;28.01.2025 13:42
3248256;377585;Lined Bristletooth (Ctenochaetus striatus);Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[602.759720736];2752589;28.01.2025 13:42
3248257;377585;Lined Bristletooth (Ctenochaetus striatus);Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[602.759720736];2752590;28.01.2025 13:42
3248258;377585;Lined Bristletooth (Ctenochaetus striatus);Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[602.759720736];2752591;28.01.2025 13:42
3248259;377585;Lined Bristletooth (Ctenochaetus striatus);Large Ovals > Surgeonfishes (Acanthuridae) > Lined Bristletooth (Ctenochaetus striatus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[602.9902301674999];2752592;28.01.2025 13:42
3248268;386810;Black-backed (Chaetodon melannotus);Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-backed (Chaetodon melannotus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[691.019733218];2752601;28.01.2025 13:53
3248270;386810;Black-backed (Chaetodon melannotus);Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-backed (Chaetodon melannotus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[709.909453746];2752603;28.01.2025 13:55
3248271;386810;Black-backed (Chaetodon melannotus);Disk-shaped/Colourful > Butterflyfishes (Chaetodontidae) > Black-backed (Chaetodon melannotus);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[709.909453746];2752604;28.01.2025 13:55
3248283;376148;Moon (Thalassoma lunare);Wrasses > Wrasses (Labridae) > Moon (Thalassoma lunare);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[913.4708562810001];2752615;28.01.2025 14:03
3248284;376148;Moon (Thalassoma lunare);Wrasses > Wrasses (Labridae) > Moon (Thalassoma lunare);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[913.4708562810001];2752616;28.01.2025 14:03
3248285;376148;Moon (Thalassoma lunare);Wrasses > Wrasses (Labridae) > Moon (Thalassoma lunare);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[913.4708562810001];2752617;28.01.2025 14:03
3248287;376882;Parrotfishes (Scaridae);Parrotfishes > Parrotfishes (Scaridae);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1059.461813166];2752619;28.01.2025 14:10
3248324;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1275.7082366747493];2752653;28.01.2025 14:45
3248325;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752654;28.01.2025 14:46
3248326;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752655;28.01.2025 14:46
3248327;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752656;28.01.2025 14:46
3248328;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752657;28.01.2025 14:46
3248329;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752658;28.01.2025 14:46
3248330;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752659;28.01.2025 14:46
3248331;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752660;28.01.2025 14:46
3248332;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752661;28.01.2025 14:46
3248334;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752663;28.01.2025 14:46
3248335;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752664;28.01.2025 14:46
3248336;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752665;28.01.2025 14:46
3248337;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752666;28.01.2025 14:46
3248338;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752667;28.01.2025 14:46
3248339;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752668;28.01.2025 14:46
3248340;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752669;28.01.2025 14:46
3248341;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752670;28.01.2025 14:46
3248342;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752671;28.01.2025 14:46
3248343;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752672;28.01.2025 14:46
3248344;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752673;28.01.2025 14:46
3248345;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752674;28.01.2025 14:46
3248346;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752675;28.01.2025 14:46
3248347;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752676;28.01.2025 14:46
3248348;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752677;28.01.2025 14:46
3248349;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752678;28.01.2025 14:46
3248350;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752679;28.01.2025 14:46
3248351;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752680;28.01.2025 14:46
3248352;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752681;28.01.2025 14:46
3248353;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752682;28.01.2025 14:46
3248354;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752683;28.01.2025 14:46
3248355;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752684;28.01.2025 14:46
3248356;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752685;28.01.2025 14:46
3248357;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752686;28.01.2025 14:46
3248358;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752687;28.01.2025 14:46
3248359;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752688;28.01.2025 14:46
3248361;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752690;28.01.2025 14:46
3248362;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752691;28.01.2025 14:46
3248363;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752692;28.01.2025 14:46
3248364;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752693;28.01.2025 14:46
3248365;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752694;28.01.2025 14:46
3248366;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752695;28.01.2025 14:46
3248367;376885;Sailfin Tang (Zebrasoma desjardinii);Large Ovals > Surgeonfishes (Acanthuridae) > Sailfin Tang (Zebrasoma desjardinii);3843;Max;Romes;35475;25.10.Milimani_C10_Makarel_ganz.mp4;1;Point;[1289.6306950435003];2752696;28.01.2025 14:46
